fold,decision_time,strategy,ticker,weight,pre_trade_weight
0,2022-04-30,equal_weight_universe,DTA,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DVP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DXG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,DXS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,EIB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,ELC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,EVE,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,EVG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FCM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FCN,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FDC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FIR,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FIT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FMC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FPT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FRT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FTM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,FTS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,GAS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,GDT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,GEG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,GEX,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,GIL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,GMD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,GSP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,GVR,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HAG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HAH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HAP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HAR,0.003401360544217687,0.0
