fold,date,strategy,gross_return,net_return,return
0,2022-05-06,ewma_topk_exact,-0.0419568865468235,-0.04195688654682328,-0.04195688654682328
0,2022-05-09,ewma_topk_exact,0.01658222469194981,0.016582224691949587,0.016582224691949587
0,2022-05-10,ewma_topk_exact,-0.0640471880068949,-0.0640471880068948,-0.0640471880068948
0,2022-05-11,ewma_topk_exact,0.036414706664988694,0.036414706664988916,0.036414706664988916
0,2022-05-12,ewma_topk_exact,0.021673839622413427,0.021673839622413205,0.021673839622413205
0,2022-05-13,ewma_topk_exact,-0.06029186513161766,-0.06029186513161755,-0.06029186513161755
0,2022-05-16,ewma_topk_exact,-0.06457588108271106,-0.06457588108271106,-0.06457588108271106
0,2022-05-17,ewma_topk_exact,-0.055525898488184344,-0.055525898488184344,-0.055525898488184344
0,2022-05-18,ewma_topk_exact,0.05720677374179961,0.05720677374179983,0.05720677374179983
0,2022-05-19,ewma_topk_exact,0.013554009797542621,0.013554009797542621,0.013554009797542621
0,2022-05-20,ewma_topk_exact,0.007576152082031662,0.007576152082031662,0.007576152082031662
0,2022-05-23,ewma_topk_exact,-8.196678105887312e-05,-8.196678105898414e-05,-8.196678105898414e-05
0,2022-05-24,ewma_topk_exact,-0.013099250802061424,-0.013099250802061091,-0.013099250802061091
0,2022-05-25,ewma_topk_exact,0.012807496659017259,0.012807496659017481,0.012807496659017481
0,2022-05-26,ewma_topk_exact,0.061845402964652685,0.06184540296465246,0.06184540296465246
0,2022-05-27,ewma_topk_exact,0.022555396789073257,0.022555396789073257,0.022555396789073257
0,2022-05-30,ewma_topk_exact,0.049501340598403276,0.049501340598403276,0.049501340598403276
0,2022-05-02,xgboost_topk_exact,0.05003597423020434,0.048196684307794335,0.048196684307794335
0,2022-05-03,xgboost_topk_exact,0.0,0.0,0.0
0,2022-05-04,xgboost_topk_exact,0.0,0.0,0.0
0,2022-05-05,xgboost_topk_exact,-0.010236441648127537,-0.010236441648127537,-0.010236441648127537
0,2022-05-06,xgboost_topk_exact,-0.025770913427730635,-0.025770913427730524,-0.025770913427730524
0,2022-05-09,xgboost_topk_exact,-0.05695354646390438,-0.05695354646390449,-0.05695354646390449
0,2022-05-10,xgboost_topk_exact,-0.069402993857544,-0.069402993857544,-0.069402993857544
0,2022-05-11,xgboost_topk_exact,-0.02013713469942946,-0.02013713469942957,-0.02013713469942957
0,2022-05-12,xgboost_topk_exact,0.02109237540607567,0.02109237540607567,0.02109237540607567
0,2022-05-13,xgboost_topk_exact,-0.06497627326535804,-0.06497627326535793,-0.06497627326535793
0,2022-05-16,xgboost_topk_exact,-0.06827287719493935,-0.06827287719493969,-0.06827287719493969
0,2022-05-17,xgboost_topk_exact,0.0012830523704834285,0.0012830523704836505,0.0012830523704836505
0,2022-05-18,xgboost_topk_exact,0.05724090838108942,0.057240908381089195,0.057240908381089195
0,2022-05-19,xgboost_topk_exact,0.007476259809926278,0.007476259809926278,0.007476259809926278
0,2022-05-20,xgboost_topk_exact,-0.012513989167676876,-0.012513989167676876,-0.012513989167676876
0,2022-05-23,xgboost_topk_exact,0.0011901541557672868,0.0011901541557670647,0.0011901541557670647
0,2022-05-24,xgboost_topk_exact,-0.03130242710357112,-0.03130242710357112,-0.03130242710357112
0,2022-05-25,xgboost_topk_exact,0.015492945883463616,0.015492945883463616,0.015492945883463616
0,2022-05-26,xgboost_topk_exact,0.030582911038283367,0.030582911038283367,0.030582911038283367
0,2022-05-27,xgboost_topk_exact,0.018194609131872097,0.01819460913187232,0.01819460913187232
0,2022-05-30,xgboost_topk_exact,0.022969148592796307,0.022969148592796085,0.022969148592796085
0,2022-05-02,adaptive_exact,0.04150893595911942,0.03989131184672989,0.03989131184672989
0,2022-05-03,adaptive_exact,0.0,0.0,0.0
0,2022-05-04,adaptive_exact,0.0,0.0,0.0
0,2022-05-05,adaptive_exact,0.008776084951283014,0.008776084951283014,0.008776084951283014
0,2022-05-06,adaptive_exact,-0.014165908728925758,-0.014165908728925536,-0.014165908728925536
0,2022-05-09,adaptive_exact,-0.06220752505953209,-0.06220752505953231,-0.06220752505953231
0,2022-05-10,adaptive_exact,-0.06885709286077668,-0.06885709286077668,-0.06885709286077668
0,2022-05-11,adaptive_exact,0.0023067745157188124,0.0023067745157190345,0.0023067745157190345
0,2022-05-12,adaptive_exact,0.008636455367982965,0.008636455367982743,0.008636455367982743
0,2022-05-13,adaptive_exact,-0.06075069054760507,-0.06075069054760507,-0.06075069054760507
0,2022-05-16,adaptive_exact,-0.05211097787307983,-0.05211097787307972,-0.05211097787307972
0,2022-05-17,adaptive_exact,0.021578675194052988,0.021578675194052988,0.021578675194052988
0,2022-05-18,adaptive_exact,0.0671710655040676,0.06717106550406737,0.06717106550406737
0,2022-05-19,adaptive_exact,0.01287844213638012,0.012878442136379897,0.012878442136379897
0,2022-05-20,adaptive_exact,0.0023473652111856147,0.0023473652111858367,0.0023473652111858367
0,2022-05-23,adaptive_exact,0.004911262861713173,0.004911262861713173,0.004911262861713173
0,2022-05-24,adaptive_exact,-0.010491573057357706,-0.010491573057357706,-0.010491573057357706
0,2022-05-25,adaptive_exact,-0.009267333174736159,-0.00926733317473627,-0.00926733317473627
0,2022-05-26,adaptive_exact,0.04903433246980371,0.04903433246980371,0.04903433246980371
0,2022-05-27,adaptive_exact,0.023368996988783364,0.02336899698878314,0.02336899698878314
0,2022-05-30,adaptive_exact,0.010568532343409265,0.010568532343409709,0.010568532343409709
0,2022-05-02,xgboost_penalty_qaoa,0.03902058226619487,0.03728998436254716,0.03728998436254716
0,2022-05-03,xgboost_penalty_qaoa,0.0,0.0,0.0
0,2022-05-04,xgboost_penalty_qaoa,0.0,0.0,0.0
0,2022-05-05,xgboost_penalty_qaoa,-0.025463184682967377,-0.025463184682967488,-0.025463184682967488
0,2022-05-06,xgboost_penalty_qaoa,-0.018460904913991105,-0.018460904913990883,-0.018460904913990883
0,2022-05-09,xgboost_penalty_qaoa,-0.06205138832492596,-0.06205138832492596,-0.06205138832492596
0,2022-05-10,xgboost_penalty_qaoa,-0.06957245419812241,-0.06957245419812219,-0.06957245419812219
0,2022-05-11,xgboost_penalty_qaoa,0.004607421735108641,0.004607421735108641,0.004607421735108641
0,2022-05-12,xgboost_penalty_qaoa,0.01756595496980906,0.01756595496980906,0.01756595496980906
0,2022-05-13,xgboost_penalty_qaoa,-0.0663764172725102,-0.06637641727251031,-0.06637641727251031
0,2022-05-16,xgboost_penalty_qaoa,-0.05219068887346423,-0.05219068887346445,-0.05219068887346445
0,2022-05-17,xgboost_penalty_qaoa,0.003930001044650799,0.003930001044651021,0.003930001044651021
0,2022-05-18,xgboost_penalty_qaoa,0.06955203185790415,0.06955203185790437,0.06955203185790437
0,2022-05-19,xgboost_penalty_qaoa,0.012286186882084493,0.012286186882084493,0.012286186882084493
0,2022-05-20,xgboost_penalty_qaoa,-0.013842287337420212,-0.0138422873374201,-0.0138422873374201
0,2022-05-23,xgboost_penalty_qaoa,0.010491621223055025,0.010491621223054803,0.010491621223054803
0,2022-05-24,xgboost_penalty_qaoa,-0.029714872571904194,-0.029714872571904194,-0.029714872571904194
0,2022-05-25,xgboost_penalty_qaoa,0.01092793729511965,0.010927937295119428,0.010927937295119428
0,2022-05-26,xgboost_penalty_qaoa,0.049147409883162796,0.049147409883162796,0.049147409883162796
0,2022-05-27,xgboost_penalty_qaoa,0.009288595177131986,0.009288595177131986,0.009288595177131986
0,2022-05-30,xgboost_penalty_qaoa,0.010803600326682483,0.010803600326682483,0.010803600326682483
0,2022-05-02,xgboost_xy_qaoa,0.05003597423020434,0.048196684307794335,0.048196684307794335
0,2022-05-03,xgboost_xy_qaoa,0.0,0.0,0.0
0,2022-05-04,xgboost_xy_qaoa,0.0,0.0,0.0
0,2022-05-05,xgboost_xy_qaoa,-0.010236441648127537,-0.010236441648127537,-0.010236441648127537
0,2022-05-06,xgboost_xy_qaoa,-0.025770913427730635,-0.025770913427730524,-0.025770913427730524
0,2022-05-09,xgboost_xy_qaoa,-0.05695354646390438,-0.05695354646390449,-0.05695354646390449
0,2022-05-10,xgboost_xy_qaoa,-0.069402993857544,-0.069402993857544,-0.069402993857544
0,2022-05-11,xgboost_xy_qaoa,-0.02013713469942946,-0.02013713469942957,-0.02013713469942957
0,2022-05-12,xgboost_xy_qaoa,0.02109237540607567,0.02109237540607567,0.02109237540607567
0,2022-05-13,xgboost_xy_qaoa,-0.06497627326535804,-0.06497627326535793,-0.06497627326535793
0,2022-05-16,xgboost_xy_qaoa,-0.06827287719493935,-0.06827287719493969,-0.06827287719493969
0,2022-05-17,xgboost_xy_qaoa,0.0012830523704834285,0.0012830523704836505,0.0012830523704836505
0,2022-05-18,xgboost_xy_qaoa,0.05724090838108942,0.057240908381089195,0.057240908381089195
0,2022-05-19,xgboost_xy_qaoa,0.007476259809926278,0.007476259809926278,0.007476259809926278
0,2022-05-20,xgboost_xy_qaoa,-0.012513989167676876,-0.012513989167676876,-0.012513989167676876
0,2022-05-23,xgboost_xy_qaoa,0.0011901541557672868,0.0011901541557670647,0.0011901541557670647
0,2022-05-24,xgboost_xy_qaoa,-0.03130242710357112,-0.03130242710357112,-0.03130242710357112
0,2022-05-25,xgboost_xy_qaoa,0.015492945883463616,0.015492945883463616,0.015492945883463616
0,2022-05-26,xgboost_xy_qaoa,0.030582911038283367,0.030582911038283367,0.030582911038283367
0,2022-05-27,xgboost_xy_qaoa,0.018194609131872097,0.01819460913187232,0.01819460913187232
0,2022-05-30,xgboost_xy_qaoa,0.022969148592796307,0.022969148592796085,0.022969148592796085
0,2022-05-02,adaptive_penalty_qaoa,0.04150893595911942,0.03989131184672989,0.03989131184672989
0,2022-05-03,adaptive_penalty_qaoa,0.0,0.0,0.0
0,2022-05-04,adaptive_penalty_qaoa,0.0,0.0,0.0
0,2022-05-05,adaptive_penalty_qaoa,0.008776084951283014,0.008776084951283014,0.008776084951283014
0,2022-05-06,adaptive_penalty_qaoa,-0.014165908728925758,-0.014165908728925536,-0.014165908728925536
0,2022-05-09,adaptive_penalty_qaoa,-0.06220752505953209,-0.06220752505953231,-0.06220752505953231
0,2022-05-10,adaptive_penalty_qaoa,-0.06885709286077668,-0.06885709286077668,-0.06885709286077668
0,2022-05-11,adaptive_penalty_qaoa,0.0023067745157188124,0.0023067745157190345,0.0023067745157190345
0,2022-05-12,adaptive_penalty_qaoa,0.008636455367982965,0.008636455367982743,0.008636455367982743
0,2022-05-13,adaptive_penalty_qaoa,-0.06075069054760507,-0.06075069054760507,-0.06075069054760507
0,2022-05-16,adaptive_penalty_qaoa,-0.05211097787307983,-0.05211097787307972,-0.05211097787307972
0,2022-05-17,adaptive_penalty_qaoa,0.021578675194052988,0.021578675194052988,0.021578675194052988
0,2022-05-18,adaptive_penalty_qaoa,0.0671710655040676,0.06717106550406737,0.06717106550406737
0,2022-05-19,adaptive_penalty_qaoa,0.01287844213638012,0.012878442136379897,0.012878442136379897
0,2022-05-20,adaptive_penalty_qaoa,0.0023473652111856147,0.0023473652111858367,0.0023473652111858367
0,2022-05-23,adaptive_penalty_qaoa,0.004911262861713173,0.004911262861713173,0.004911262861713173
0,2022-05-24,adaptive_penalty_qaoa,-0.010491573057357706,-0.010491573057357706,-0.010491573057357706
0,2022-05-25,adaptive_penalty_qaoa,-0.009267333174736159,-0.00926733317473627,-0.00926733317473627
0,2022-05-26,adaptive_penalty_qaoa,0.04903433246980371,0.04903433246980371,0.04903433246980371
0,2022-05-27,adaptive_penalty_qaoa,0.023368996988783364,0.02336899698878314,0.02336899698878314
0,2022-05-30,adaptive_penalty_qaoa,0.010568532343409265,0.010568532343409709,0.010568532343409709
0,2022-05-02,adaptive_xy_qaoa,0.04150893595911942,0.03989131184672989,0.03989131184672989
0,2022-05-03,adaptive_xy_qaoa,0.0,0.0,0.0
0,2022-05-04,adaptive_xy_qaoa,0.0,0.0,0.0
0,2022-05-05,adaptive_xy_qaoa,0.008776084951283014,0.008776084951283014,0.008776084951283014
0,2022-05-06,adaptive_xy_qaoa,-0.014165908728925758,-0.014165908728925536,-0.014165908728925536
0,2022-05-09,adaptive_xy_qaoa,-0.06220752505953209,-0.06220752505953231,-0.06220752505953231
0,2022-05-10,adaptive_xy_qaoa,-0.06885709286077668,-0.06885709286077668,-0.06885709286077668
0,2022-05-11,adaptive_xy_qaoa,0.0023067745157188124,0.0023067745157190345,0.0023067745157190345
0,2022-05-12,adaptive_xy_qaoa,0.008636455367982965,0.008636455367982743,0.008636455367982743
0,2022-05-13,adaptive_xy_qaoa,-0.06075069054760507,-0.06075069054760507,-0.06075069054760507
0,2022-05-16,adaptive_xy_qaoa,-0.05211097787307983,-0.05211097787307972,-0.05211097787307972
0,2022-05-17,adaptive_xy_qaoa,0.021578675194052988,0.021578675194052988,0.021578675194052988
0,2022-05-18,adaptive_xy_qaoa,0.0671710655040676,0.06717106550406737,0.06717106550406737
0,2022-05-19,adaptive_xy_qaoa,0.01287844213638012,0.012878442136379897,0.012878442136379897
0,2022-05-20,adaptive_xy_qaoa,0.0023473652111856147,0.0023473652111858367,0.0023473652111858367
0,2022-05-23,adaptive_xy_qaoa,0.004911262861713173,0.004911262861713173,0.004911262861713173
0,2022-05-24,adaptive_xy_qaoa,-0.010491573057357706,-0.010491573057357706,-0.010491573057357706
0,2022-05-25,adaptive_xy_qaoa,-0.009267333174736159,-0.00926733317473627,-0.00926733317473627
0,2022-05-26,adaptive_xy_qaoa,0.04903433246980371,0.04903433246980371,0.04903433246980371
0,2022-05-27,adaptive_xy_qaoa,0.023368996988783364,0.02336899698878314,0.02336899698878314
0,2022-05-30,adaptive_xy_qaoa,0.010568532343409265,0.010568532343409709,0.010568532343409709
0,2022-05-02,adaptive_simulated_annealing,0.04150893595911942,0.03989131184672989,0.03989131184672989
0,2022-05-03,adaptive_simulated_annealing,0.0,0.0,0.0
0,2022-05-04,adaptive_simulated_annealing,0.0,0.0,0.0
0,2022-05-05,adaptive_simulated_annealing,0.008776084951283014,0.008776084951283014,0.008776084951283014
0,2022-05-06,adaptive_simulated_annealing,-0.014165908728925758,-0.014165908728925536,-0.014165908728925536
0,2022-05-09,adaptive_simulated_annealing,-0.06220752505953209,-0.06220752505953231,-0.06220752505953231
0,2022-05-10,adaptive_simulated_annealing,-0.06885709286077668,-0.06885709286077668,-0.06885709286077668
0,2022-05-11,adaptive_simulated_annealing,0.0023067745157188124,0.0023067745157190345,0.0023067745157190345
0,2022-05-12,adaptive_simulated_annealing,0.008636455367982965,0.008636455367982743,0.008636455367982743
0,2022-05-13,adaptive_simulated_annealing,-0.06075069054760507,-0.06075069054760507,-0.06075069054760507
0,2022-05-16,adaptive_simulated_annealing,-0.05211097787307983,-0.05211097787307972,-0.05211097787307972
0,2022-05-17,adaptive_simulated_annealing,0.021578675194052988,0.021578675194052988,0.021578675194052988
0,2022-05-18,adaptive_simulated_annealing,0.0671710655040676,0.06717106550406737,0.06717106550406737
0,2022-05-19,adaptive_simulated_annealing,0.01287844213638012,0.012878442136379897,0.012878442136379897
0,2022-05-20,adaptive_simulated_annealing,0.0023473652111856147,0.0023473652111858367,0.0023473652111858367
0,2022-05-23,adaptive_simulated_annealing,0.004911262861713173,0.004911262861713173,0.004911262861713173
0,2022-05-24,adaptive_simulated_annealing,-0.010491573057357706,-0.010491573057357706,-0.010491573057357706
0,2022-05-25,adaptive_simulated_annealing,-0.009267333174736159,-0.00926733317473627,-0.00926733317473627
0,2022-05-26,adaptive_simulated_annealing,0.04903433246980371,0.04903433246980371,0.04903433246980371
0,2022-05-27,adaptive_simulated_annealing,0.023368996988783364,0.02336899698878314,0.02336899698878314
0,2022-05-30,adaptive_simulated_annealing,0.010568532343409265,0.010568532343409709,0.010568532343409709
0,2022-05-02,equal_weight_universe,0.02091923445817434,0.019358421890445232,0.019358421890445232
0,2022-05-03,equal_weight_universe,0.0,0.0,0.0
0,2022-05-04,equal_weight_universe,-0.00013422458886724886,-0.00013422458886724886,-0.00013422458886724886
0,2022-05-05,equal_weight_universe,-0.009276411676410135,-0.009276411676410024,-0.009276411676410024
0,2022-05-06,equal_weight_universe,-0.00752162539721235,-0.007521625397212128,-0.007521625397212128
0,2022-05-09,equal_weight_universe,-0.03268595072592295,-0.032685950725923174,-0.032685950725923174
0,2022-05-10,equal_weight_universe,-0.054614012632675624,-0.05461401263267551,-0.05461401263267551
0,2022-05-11,equal_weight_universe,0.009629619052610616,0.009629619052610616,0.009629619052610616
0,2022-05-12,equal_weight_universe,0.008352777149698953,0.008352777149699175,0.008352777149699175
0,2022-05-13,equal_weight_universe,-0.04911360842228296,-0.049113608422283184,-0.049113608422283184
0,2022-05-16,equal_weight_universe,-0.05281463873006975,-0.05281463873006964,-0.05281463873006964
0,2022-05-17,equal_weight_universe,-0.004029484250543169,-0.004029484250543058,-0.004029484250543058
0,2022-05-18,equal_weight_universe,0.04863546155356957,0.04863546155356935,0.04863546155356935
0,2022-05-19,equal_weight_universe,0.010198257810829059,0.010198257810829281,0.010198257810829281
0,2022-05-20,equal_weight_universe,-0.005699462837052138,-0.005699462837052138,-0.005699462837052138
0,2022-05-23,equal_weight_universe,0.004335825375712865,0.004335825375712865,0.004335825375712865
0,2022-05-24,equal_weight_universe,-0.011000950258182374,-0.011000950258182374,-0.011000950258182374
0,2022-05-25,equal_weight_universe,0.0034415782425729624,0.0034415782425727404,0.0034415782425727404
0,2022-05-26,equal_weight_universe,0.031547663060996545,0.03154766306099677,0.03154766306099677
0,2022-05-27,equal_weight_universe,0.009004725631060806,0.009004725631060584,0.009004725631060584
0,2022-05-30,equal_weight_universe,0.011038352565818865,0.011038352565818865,0.011038352565818865
0,2022-05-02,markowitz_mean_variance,0.06235197229494216,0.0604615239807762,0.0604615239807762
0,2022-05-03,markowitz_mean_variance,0.0,0.0,0.0
0,2022-05-04,markowitz_mean_variance,0.0,0.0,0.0
0,2022-05-05,markowitz_mean_variance,0.04089987854487531,0.040899878544875534,0.040899878544875534
0,2022-05-06,markowitz_mean_variance,-0.03763167516978472,-0.03763167516978494,-0.03763167516978494
0,2022-05-09,markowitz_mean_variance,0.03405725728193243,0.03405725728193243,0.03405725728193243
0,2022-05-10,markowitz_mean_variance,-0.06613271205650317,-0.06613271205650295,-0.06613271205650295
0,2022-05-11,markowitz_mean_variance,0.03373170777260737,0.033731707772607145,0.033731707772607145
0,2022-05-12,markowitz_mean_variance,0.0067874195410058125,0.0067874195410058125,0.0067874195410058125
0,2022-05-13,markowitz_mean_variance,-0.065132496142703,-0.065132496142703,-0.065132496142703
0,2022-05-16,markowitz_mean_variance,-0.06840823361975878,-0.06840823361975878,-0.06840823361975878
0,2022-05-17,markowitz_mean_variance,-0.06642321481643831,-0.06642321481643854,-0.06642321481643854
0,2022-05-18,markowitz_mean_variance,0.06093462909936509,0.06093462909936509,0.06093462909936509
0,2022-05-19,markowitz_mean_variance,0.030755084299960656,0.030755084299960656,0.030755084299960656
0,2022-05-20,markowitz_mean_variance,0.0014753280336257113,0.0014753280336257113,0.0014753280336257113
0,2022-05-23,markowitz_mean_variance,-0.01754138516484116,-0.01754138516484105,-0.01754138516484105
0,2022-05-24,markowitz_mean_variance,-0.005133056798818703,-0.005133056798818925,-0.005133056798818925
0,2022-05-25,markowitz_mean_variance,0.022993012854581885,0.022993012854582107,0.022993012854582107
0,2022-05-26,markowitz_mean_variance,0.0679064121614712,0.0679064121614712,0.0679064121614712
0,2022-05-27,markowitz_mean_variance,0.014815466829679602,0.014815466829679602,0.014815466829679602
0,2022-05-30,markowitz_mean_variance,0.04305839741733708,0.04305839741733708,0.04305839741733708
0,2022-05-02,minimum_variance,0.006009567066445065,0.0043222792347314964,0.0043222792347314964
0,2022-05-03,minimum_variance,0.0,0.0,0.0
0,2022-05-04,minimum_variance,0.0011461732718700546,0.0011461732718698325,0.0011461732718698325
0,2022-05-05,minimum_variance,0.0016832835061388884,0.0016832835061393325,0.0016832835061393325
0,2022-05-06,minimum_variance,-0.00046964867750665107,-0.00046964867750698414,-0.00046964867750698414
0,2022-05-09,minimum_variance,-0.0052933167857303065,-0.0052933167857299734,-0.0052933167857299734
0,2022-05-10,minimum_variance,-0.01892187058029482,-0.018921870580295153,-0.018921870580295153
0,2022-05-11,minimum_variance,0.004118105275066508,0.00411810527506673,0.00411810527506673
0,2022-05-12,minimum_variance,0.00021895234556668086,0.00021895234556668086,0.00021895234556668086
0,2022-05-13,minimum_variance,-0.009689528095281785,-0.009689528095281785,-0.009689528095281785
0,2022-05-16,minimum_variance,-0.02992100249369123,-0.02992100249369123,-0.02992100249369123
0,2022-05-17,minimum_variance,0.013289503092276611,0.013289503092276833,0.013289503092276833
0,2022-05-18,minimum_variance,0.013355833171012854,0.013355833171012632,0.013355833171012632
0,2022-05-19,minimum_variance,-0.0018161146916770843,-0.0018161146916770843,-0.0018161146916770843
0,2022-05-20,minimum_variance,0.005292277649977084,0.005292277649977084,0.005292277649977084
0,2022-05-23,minimum_variance,-8.653091567922822e-05,-8.653091567933924e-05,-8.653091567933924e-05
0,2022-05-24,minimum_variance,-0.0032092807788833833,-0.0032092807788832722,-0.0032092807788832722
0,2022-05-25,minimum_variance,0.006615673987728332,0.006615673987728332,0.006615673987728332
0,2022-05-26,minimum_variance,0.006535415119935051,0.006535415119935051,0.006535415119935051
0,2022-05-27,minimum_variance,0.0006682169258449555,0.0006682169258447335,0.0006682169258447335
