policy_id,lookback,threshold,switching_cost_bps,sample,method,mean_exposure,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown
MG_L60_T-2_C50,60,-0.02,50.0,observed_2026,QAUR,0.625,160,0.14398005471774367,0.23597322544108557,0.1385818529086029,1.7027714703505512,2.3065451998766124,-0.08060942824821105
MG_L60_T-2_C100,60,-0.02,100.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L60_T-2_C100,60,-0.02,100.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L60_T-2_C100,60,-0.02,100.0,development,AUR,0.7241379310344828,604,0.05506092912178184,0.022614205974357926,0.13580222476689588,0.16652308909647942,0.16916701204703777,-0.30203319479990987
MG_L60_T-2_C100,60,-0.02,100.0,development,QAUR,0.7241379310344828,604,0.05506092912178184,0.022614205974357926,0.13580222476689588,0.16652308909647942,0.16916701204703777,-0.30203319479990987
MG_L60_T-2_C100,60,-0.02,100.0,historical_holdout,AUR,0.7333333333333333,312,0.05084548574560688,0.040870676900570224,0.13165383281534446,0.3104404636505705,0.3347031874591276,-0.13096078514839327
MG_L60_T-2_C100,60,-0.02,100.0,historical_holdout,QAUR,0.7333333333333333,312,0.08599684037084598,0.06890338817641117,0.13355465570818442,0.5159190281390443,0.5645397619608483,-0.13096078514839327
MG_L60_T-2_C100,60,-0.02,100.0,observed_2026,AUR,0.625,160,0.1268888996488713,0.20701518533957564,0.13997363910628863,1.4789583714572083,2.0227679424601854,-0.08982448191425807
MG_L60_T-2_C100,60,-0.02,100.0,observed_2026,QAUR,0.625,160,0.1268229153587801,0.20690387245723407,0.1399813747276376,1.4780814437621281,2.0214632404514674,-0.08982448191425818
MG_L60_T0_C0,60,0.0,0.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L60_T0_C0,60,0.0,0.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L60_T0_C0,60,0.0,0.0,development,AUR,0.6551724137931034,604,0.1512210359507975,0.06051435315211484,0.1310747472037656,0.46167819845603597,0.4382621495115103,-0.30203319479990975
MG_L60_T0_C0,60,0.0,0.0,development,QAUR,0.6551724137931034,604,0.1512210359507975,0.06051435315211484,0.1310747472037656,0.46167819845603597,0.4382621495115103,-0.30203319479990975
MG_L60_T0_C0,60,0.0,0.0,historical_holdout,AUR,0.6666666666666666,312,0.004943791036725376,0.003991167550700503,0.12393860316788467,0.03220277983360963,0.03177283439261838,-0.13096078514839304
MG_L60_T0_C0,60,0.0,0.0,historical_holdout,QAUR,0.6666666666666666,312,0.03147805277028248,0.025348574037379557,0.12174637045046607,0.20820804713593427,0.2048259385020532,-0.13096078514839304
MG_L60_T0_C0,60,0.0,0.0,observed_2026,AUR,0.375,160,0.03306732906656085,0.0525738777681668,0.09784244017847753,0.5373320378382337,0.4250271697873341,-0.06728330569535335
MG_L60_T0_C0,60,0.0,0.0,observed_2026,QAUR,0.375,160,0.03306732906656085,0.0525738777681668,0.09784244017847753,0.5373320378382337,0.4250271697873341,-0.06728330569535335
MG_L60_T0_C25,60,0.0,25.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L60_T0_C25,60,0.0,25.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L60_T0_C25,60,0.0,25.0,development,AUR,0.6551724137931034,604,0.1283990923089089,0.051691643179701874,0.1311632483520793,0.39410157821760305,0.3786744562427093,-0.30203319479990964
MG_L60_T0_C25,60,0.0,25.0,development,QAUR,0.6551724137931034,604,0.1283990923089089,0.051691643179701874,0.1311632483520793,0.39410157821760305,0.3786744562427093,-0.30203319479990964
MG_L60_T0_C25,60,0.0,25.0,historical_holdout,AUR,0.6666666666666666,312,-0.0025573788669852604,-0.002066083684397868,0.12388612233626958,-0.016677281082297546,-0.016502719641920773,-0.13096078514839316
MG_L60_T0_C25,60,0.0,25.0,historical_holdout,QAUR,0.6666666666666666,312,0.023781175154775402,0.019164360327158292,0.12168137199821487,0.1574962544590592,0.15537167192471993,-0.13096078514839316
MG_L60_T0_C25,60,0.0,25.0,observed_2026,AUR,0.375,160,0.020278603654201532,0.03212447600425761,0.0971543926742557,0.33065387081329634,0.26842112540830093,-0.07157112205442873
MG_L60_T0_C25,60,0.0,25.0,observed_2026,QAUR,0.375,160,0.020278603654201532,0.03212447600425761,0.0971543926742557,0.33065387081329634,0.26842112540830093,-0.07157112205442873
MG_L60_T0_C50,60,0.0,50.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L60_T0_C50,60,0.0,50.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L60_T0_C50,60,0.0,50.0,development,AUR,0.6551724137931034,604,0.10597400444214577,0.04292046937448535,0.1314086892218762,0.32661819875561304,0.3149916267240091,-0.3020331947999101
MG_L60_T0_C50,60,0.0,50.0,development,QAUR,0.6551724137931034,604,0.10597400444214577,0.04292046937448535,0.1314086892218762,0.32661819875561304,0.3149916267240091,-0.3020331947999101
MG_L60_T0_C50,60,0.0,50.0,historical_holdout,AUR,0.6666666666666666,312,-0.010021129751526692,-0.008101819775165109,0.12395506823144921,-0.0653609399821988,-0.06464759338741657,-0.13096078514839338
MG_L60_T0_C50,60,0.0,50.0,historical_holdout,QAUR,0.6666666666666666,312,0.016122680940595657,0.013002105887907067,0.12173999977537826,0.10680224997451268,0.10526877743256072,-0.13096078514839338
MG_L60_T0_C50,60,0.0,50.0,observed_2026,AUR,0.375,160,0.007616843395111372,0.012022770584013465,0.09695756812458554,0.1240003314497824,0.10344501280859959,-0.07621814424992135
MG_L60_T0_C50,60,0.0,50.0,observed_2026,QAUR,0.375,160,0.007616843395111372,0.012022770584013465,0.09695756812458554,0.1240003314497824,0.10344501280859959,-0.07621814424992135
MG_L60_T0_C100,60,0.0,100.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L60_T0_C100,60,0.0,100.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L60_T0_C100,60,0.0,100.0,development,AUR,0.6551724137931034,604,0.06229075048816579,0.02553203962841888,0.1323663398886183,0.19288921677447007,0.18666124473779358,-0.30203319479990987
MG_L60_T0_C100,60,0.0,100.0,development,QAUR,0.6551724137931034,604,0.06229075048816579,0.02553203962841888,0.1323663398886183,0.19288921677447007,0.18666124473779358,-0.30203319479990987
MG_L60_T0_C100,60,0.0,100.0,historical_holdout,AUR,0.6666666666666666,312,-0.024836748707845024,-0.02010883765866467,0.12445607758185756,-0.16157377003496382,-0.15919248859223825,-0.13096078514839316
MG_L60_T0_C100,60,0.0,100.0,historical_holdout,QAUR,0.6666666666666666,312,0.000920458946839231,0.0007433818356399335,0.12222704731153972,0.006081974914645175,0.0059660483378352145,-0.13096078514839316
MG_L60_T0_C100,60,0.0,100.0,observed_2026,AUR,0.375,160,-0.017329567765174803,-0.027157747406792776,0.09804203829384102,-0.2770010485236803,-0.23748155172666074,-0.08547721176487033
MG_L60_T0_C100,60,0.0,100.0,observed_2026,QAUR,0.375,160,-0.017329567765174803,-0.027157747406792776,0.09804203829384102,-0.2770010485236803,-0.23748155172666074,-0.08547721176487033
MG_L60_T2_C0,60,0.02,0.0,bridge,AUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L60_T2_C0,60,0.02,0.0,bridge,QAUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L60_T2_C0,60,0.02,0.0,development,AUR,0.41379310344827586,604,-0.018489989137966956,-0.007756340246701132,0.08212884900718675,-0.0944411171039595,-0.07207645367089695,-0.1707583649925858
MG_L60_T2_C0,60,0.02,0.0,development,QAUR,0.41379310344827586,604,-0.018489989137966956,-0.007756340246701132,0.08212884900718675,-0.0944411171039595,-0.07207645367089695,-0.1707583649925858
MG_L60_T2_C0,60,0.02,0.0,historical_holdout,AUR,0.5333333333333333,312,0.009120092787818557,0.00735979240616591,0.12133333752862879,0.060657627623812424,0.05303023396494224,-0.13096078514839327
MG_L60_T2_C0,60,0.02,0.0,historical_holdout,QAUR,0.5333333333333333,312,0.027425166815675306,0.02209331033559514,0.11999411644457884,0.18411994679588545,0.16163777759846204,-0.13096078514839327
MG_L60_T2_C0,60,0.02,0.0,observed_2026,AUR,0.25,160,0.06116923081187675,0.09802144442155147,0.07924628745839273,1.2369215967753242,0.6362335119787929,-0.0373945114401405
MG_L60_T2_C0,60,0.02,0.0,observed_2026,QAUR,0.25,160,0.06116923081187675,0.09802144442155147,0.07924628745839273,1.2369215967753242,0.6362335119787929,-0.0373945114401405
MG_L60_T2_C25,60,0.02,25.0,bridge,AUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L60_T2_C25,60,0.02,25.0,bridge,QAUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L60_T2_C25,60,0.02,25.0,development,AUR,0.41379310344827586,604,-0.04753402149755681,-0.020113876592691482,0.08231130682190879,-0.24436347045504292,-0.1910482661895503,-0.1749209313584359
MG_L60_T2_C25,60,0.02,25.0,development,QAUR,0.41379310344827586,604,-0.04753402149755681,-0.020113876592691482,0.08231130682190879,-0.24436347045504292,-0.1910482661895503,-0.1749209313584359
MG_L60_T2_C25,60,0.02,25.0,historical_holdout,AUR,0.5333333333333333,312,-0.005908797002681321,-0.004775207782206636,0.12136682844980151,-0.03934524649939014,-0.03497811819979476,-0.13096078514839304
MG_L60_T2_C25,60,0.02,25.0,historical_holdout,QAUR,0.5333333333333333,312,0.01212598275806509,0.009782698183361749,0.12001784214589441,0.08151036552940055,0.07276735607354456,-0.13096078514839304
MG_L60_T2_C25,60,0.02,25.0,observed_2026,AUR,0.25,160,0.05593127988692692,0.08949729651581118,0.07821644716371322,1.1442260516958314,0.5958472708174616,-0.03739451144014028
MG_L60_T2_C25,60,0.02,25.0,observed_2026,QAUR,0.25,160,0.05593127988692692,0.08949729651581118,0.07821644716371322,1.1442260516958314,0.5958472708174616,-0.03739451144014028
MG_L60_T2_C50,60,0.02,50.0,bridge,AUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L60_T2_C50,60,0.02,50.0,bridge,QAUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L60_T2_C50,60,0.02,50.0,development,AUR,0.41379310344827586,604,-0.07578827609524708,-0.03234794337375624,0.08286492479265886,-0.3903695496580237,-0.3078697956327485,-0.18031034396017354
MG_L60_T2_C50,60,0.02,50.0,development,QAUR,0.41379310344827586,604,-0.07578827609524708,-0.03234794337375624,0.08286492479265886,-0.3903695496580237,-0.3078697956327485,-0.18031034396017354
MG_L60_T2_C50,60,0.02,50.0,historical_holdout,AUR,0.5333333333333333,312,-0.020750701530145577,-0.01679390189030705,0.12164554376405312,-0.13805603864027227,-0.12334635220582324,-0.13096078514839304
MG_L60_T2_C50,60,0.02,50.0,historical_holdout,QAUR,0.5333333333333333,312,-0.0029828822478951134,-0.0024099428777012433,0.12028956689156263,-0.02003451288401207,-0.01796119149200201,-0.13096078514839304
MG_L60_T2_C50,60,0.02,50.0,observed_2026,AUR,0.25,160,0.05070628649504849,0.08101842417762706,0.07742595492714464,1.0463987722703945,0.5455062470259182,-0.037394511440140055
MG_L60_T2_C50,60,0.02,50.0,observed_2026,QAUR,0.25,160,0.05070628649504849,0.08101842417762706,0.07742595492714464,1.0463987722703945,0.5455062470259182,-0.037394511440140055
MG_L60_T2_C100,60,0.02,100.0,bridge,AUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L60_T2_C100,60,0.02,100.0,bridge,QAUR,0.0,22,0.0,0.0,0.0,,,0.0
MG_L60_T2_C100,60,0.02,100.0,development,AUR,0.41379310344827586,604,-0.13000530275788025,-0.056449375779177746,0.08505179737813087,-0.6637058536013068,-0.5257214272854842,-0.19672362214126216
MG_L60_T2_C100,60,0.02,100.0,development,QAUR,0.41379310344827586,604,-0.13000530275788025,-0.056449375779177746,0.08505179737813087,-0.6637058536013068,-0.5257214272854842,-0.19672362214126216
MG_L60_T2_C100,60,0.02,100.0,historical_holdout,AUR,0.5333333333333333,312,-0.049881003879848396,-0.04048567582843621,0.12293050845788053,-0.32933790265992224,-0.29445480199335283,-0.13096078514839327
MG_L60_T2_C100,60,0.02,100.0,historical_holdout,QAUR,0.5333333333333333,312,-0.032637235832248646,-0.02644466246910504,0.12156884426056355,-0.21752828720181872,-0.19483430266267512,-0.13096078514839327
MG_L60_T2_C100,60,0.02,100.0,observed_2026,AUR,0.25,160,0.040295172310508276,0.06419599049686475,0.0765904194451533,0.838172593412101,0.43498867510352934,-0.03739451144014039
MG_L60_T2_C100,60,0.02,100.0,observed_2026,QAUR,0.25,160,0.040295172310508276,0.06419599049686475,0.0765904194451533,0.838172593412101,0.43498867510352934,-0.03739451144014039
MG_L90_T-2_C0,90,-0.02,0.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T-2_C0,90,-0.02,0.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T-2_C0,90,-0.02,0.0,development,AUR,0.5517241379310345,604,0.12559520056602125,0.050600541328618354,0.08878750734378224,0.5699060919988975,0.5130332687659094,-0.16337070388567632
MG_L90_T-2_C0,90,-0.02,0.0,development,QAUR,0.5517241379310345,604,0.12559520056602125,0.050600541328618354,0.08878750734378224,0.5699060919988975,0.5130332687659094,-0.16337070388567632
MG_L90_T-2_C0,90,-0.02,0.0,historical_holdout,AUR,0.8666666666666667,312,0.18372654610351336,0.1459471317692651,0.13636986328037964,1.0702300952608157,1.2769239672357962,-0.13096078514839304
MG_L90_T-2_C0,90,-0.02,0.0,historical_holdout,QAUR,0.8666666666666667,312,0.24692788421893508,0.19511668759906065,0.1398302483672137,1.3953825433153566,1.6997730226151937,-0.13096078514839304
MG_L90_T-2_C0,90,-0.02,0.0,observed_2026,AUR,0.875,160,0.2126425143251256,0.3548123428154908,0.14880018257935893,2.3844886253836437,3.341235396840533,-0.05179061230882831
MG_L90_T-2_C0,90,-0.02,0.0,observed_2026,QAUR,0.875,160,0.21257150878459208,0.3546873998415001,0.14880774549589987,2.3835278107299387,3.3397365079889814,-0.051790612308827755
MG_L90_T-2_C25,90,-0.02,25.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T-2_C25,90,-0.02,25.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T-2_C25,90,-0.02,25.0,development,AUR,0.5517241379310345,604,0.10330060517668338,0.0418679262922137,0.08883141928774063,0.4713188940119948,0.429500723478091,-0.17171059584351056
MG_L90_T-2_C25,90,-0.02,25.0,development,QAUR,0.5517241379310345,604,0.10330060517668338,0.0418679262922137,0.08883141928774063,0.4713188940119948,0.429500723478091,-0.17171059584351056
MG_L90_T-2_C25,90,-0.02,25.0,historical_holdout,AUR,0.8666666666666667,312,0.1748802081523364,0.13902506850944363,0.13640289461273553,1.01922374084621,1.2218698237700507,-0.13096078514839327
MG_L90_T-2_C25,90,-0.02,25.0,historical_holdout,QAUR,0.8666666666666667,312,0.23760922400906148,0.18789761694118812,0.13986979125917456,1.3433752581572058,1.6443993731573832,-0.13096078514839327
MG_L90_T-2_C25,90,-0.02,25.0,observed_2026,AUR,0.875,160,0.2066224335303939,0.3442342226789512,0.14861555303276902,2.3162732005784696,3.258731855106222,-0.05270421765777589
MG_L90_T-2_C25,90,-0.02,25.0,observed_2026,QAUR,0.875,160,0.20655178049200829,0.34411025523621874,0.14862310604567547,2.315321381659628,3.2572411342584147,-0.05270421765777533
MG_L90_T-2_C50,90,-0.02,50.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T-2_C50,90,-0.02,50.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T-2_C50,90,-0.02,50.0,development,AUR,0.5517241379310345,604,0.08139335905931899,0.0331862767715454,0.0891070040234258,0.3724317424343083,0.3418373795404329,-0.17998798027473428
MG_L90_T-2_C50,90,-0.02,50.0,development,QAUR,0.5517241379310345,604,0.08139335905931899,0.0331862767715454,0.0891070040234258,0.3724317424343083,0.3418373795404329,-0.17998798027473428
MG_L90_T-2_C50,90,-0.02,50.0,historical_holdout,AUR,0.8666666666666667,312,0.16607805444716472,0.1321276231479751,0.1365461584475812,0.9676407205457755,1.1649831272180535,-0.1309607851483927
MG_L90_T-2_C50,90,-0.02,50.0,historical_holdout,QAUR,0.8666666666666667,312,0.22833710712337507,0.18070422047047296,0.14001682875914878,1.2905892961003493,1.58662524861911,-0.1309607851483927
MG_L90_T-2_C50,90,-0.02,50.0,observed_2026,AUR,0.875,160,0.20061733255776248,0.33371261411956277,0.148562438823922,2.2462785126668727,3.167528687065395,-0.057418705525591585
MG_L90_T-2_C50,90,-0.02,50.0,observed_2026,QAUR,0.875,160,0.20054703114438932,0.3335896169964976,0.1485699752313578,2.2453366938846253,3.166054136146507,-0.05741870552559114
MG_L90_T-2_C100,90,-0.02,100.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T-2_C100,90,-0.02,100.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T-2_C100,90,-0.02,100.0,development,AUR,0.5517241379310345,604,0.038717855492415465,0.01597519188042451,0.09034292974968468,0.1768283575116211,0.16263014673262013,-0.19635647821689506
MG_L90_T-2_C100,90,-0.02,100.0,development,QAUR,0.5517241379310345,604,0.038717855492415465,0.01597519188042451,0.09034292974968468,0.1768283575116211,0.16263014673262013,-0.19635647821689506
MG_L90_T-2_C100,90,-0.02,100.0,historical_holdout,AUR,0.8666666666666667,312,0.14860585730149856,0.11840648170565582,0.1371617362248515,0.8632617591800538,1.0420066510365045,-0.13096078514839316
MG_L90_T-2_C100,90,-0.02,100.0,historical_holdout,QAUR,0.8666666666666667,312,0.20993203722677056,0.16639434119593388,0.14063179240428605,1.1831914985310439,1.458367329670771,-0.13096078514839316
MG_L90_T-2_C100,90,-0.02,100.0,observed_2026,AUR,0.875,160,0.18865207007879836,0.31283828426264715,0.14885097096403122,2.101687897879029,2.964497511238361,-0.06681240016110168
MG_L90_T-2_C100,90,-0.02,100.0,observed_2026,QAUR,0.875,160,0.18858246928404876,0.31271721220386484,0.14885845422710225,2.100768907130901,2.963069067131068,-0.06681240016110157
MG_L90_T0_C0,90,0.0,0.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T0_C0,90,0.0,0.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T0_C0,90,0.0,0.0,development,AUR,0.4482758620689655,604,0.04824957875327329,0.01985458070304702,0.0797924521526213,0.24882780472858004,0.19761240821265202,-0.1522509558934403
MG_L90_T0_C0,90,0.0,0.0,development,QAUR,0.4482758620689655,604,0.04824957875327329,0.01985458070304702,0.0797924521526213,0.24882780472858004,0.19761240821265202,-0.1522509558934403
MG_L90_T0_C0,90,0.0,0.0,historical_holdout,AUR,0.6666666666666666,312,0.03837950936214707,0.03088614742661866,0.12636647692338,0.24441725510275888,0.24683059242035438,-0.13096078514839316
MG_L90_T0_C0,90,0.0,0.0,historical_holdout,QAUR,0.6666666666666666,312,0.08637133470635883,0.06920109356346438,0.1260870853099193,0.5488356987027625,0.5566645384297573,-0.13096078514839316
MG_L90_T0_C0,90,0.0,0.0,observed_2026,AUR,0.25,160,0.04737987227905749,0.07563308572728378,0.09049642316141751,0.835757735887283,0.5762089530351784,-0.061739696923929444
MG_L90_T0_C0,90,0.0,0.0,observed_2026,QAUR,0.25,160,0.047318543591420514,0.0755338891135473,0.09050790099591141,0.8345557490827178,0.5753477753126646,-0.06173969692392922
MG_L90_T0_C25,90,0.0,25.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T0_C25,90,0.0,25.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T0_C25,90,0.0,25.0,development,AUR,0.4482758620689655,604,0.032718655908931416,0.013522884345423813,0.0794065501048711,0.17029935600481738,0.1359099854034633,-0.1522509558934404
MG_L90_T0_C25,90,0.0,25.0,development,QAUR,0.4482758620689655,604,0.032718655908931416,0.013522884345423813,0.0794065501048711,0.17029935600481738,0.1359099854034633,-0.1522509558934404
MG_L90_T0_C25,90,0.0,25.0,historical_holdout,AUR,0.6666666666666666,312,0.02036617612412317,0.016417648628205717,0.12637599216526596,0.12991113538982807,0.13332178341829481,-0.13096078514839327
MG_L90_T0_C25,90,0.0,25.0,historical_holdout,QAUR,0.6666666666666666,312,0.06753796295687287,0.054204815519873106,0.12603744771835812,0.43006913025562515,0.4442260935485917,-0.13096078514839327
MG_L90_T0_C25,90,0.0,25.0,observed_2026,AUR,0.25,160,0.03955360774883965,0.06300143718265239,0.09053805267571875,0.6958558895485129,0.49819571225958015,-0.06641663639870699
MG_L90_T0_C25,90,0.0,25.0,observed_2026,QAUR,0.25,160,0.03949273732333447,0.06290340547986784,0.0905494777193449,0.6946854588696232,0.49732215024098647,-0.06641663639870687
MG_L90_T0_C50,90,0.0,50.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T0_C50,90,0.0,50.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T0_C50,90,0.0,50.0,development,AUR,0.4482758620689655,604,0.017379961224640805,0.0072148522034678475,0.07921487805360093,0.09107950906123849,0.07284204812227534,-0.1522509558934405
MG_L90_T0_C50,90,0.0,50.0,development,QAUR,0.4482758620689655,604,0.017379961224640805,0.0072148522034678475,0.07921487805360093,0.09107950906123849,0.07284204812227534,-0.1522509558934405
MG_L90_T0_C50,90,0.0,50.0,historical_holdout,AUR,0.6666666666666666,312,0.0026213543445092746,0.002116714635690853,0.12665940908864481,0.016711862552662257,0.017252477022874527,-0.13096078514839338
MG_L90_T0_C50,90,0.0,50.0,historical_holdout,QAUR,0.6666666666666666,312,0.048985139630643104,0.03938209894698308,0.12626255573987857,0.3119063978723559,0.3242299681016263,-0.13096078514839338
MG_L90_T0_C50,90,0.0,50.0,observed_2026,AUR,0.25,160,0.03176642702864263,0.05048702492567325,0.09090101723899355,0.5554066000486514,0.4092479918752377,-0.07108189021575484
MG_L90_T0_C50,90,0.0,50.0,observed_2026,QAUR,0.25,160,0.031706012576739884,0.05039014732212066,0.09091234934418024,0.554271753899476,0.4083816002538902,-0.07108189021575473
MG_L90_T0_C100,90,0.0,100.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T0_C100,90,0.0,100.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T0_C100,90,0.0,100.0,development,AUR,0.4482758620689655,604,-0.012728361764218654,-0.005330338202713891,0.07941842415590364,-0.06711714894078084,-0.05361614647610547,-0.15451865816160826
MG_L90_T0_C100,90,0.0,100.0,development,QAUR,0.4482758620689655,604,-0.012728361764218654,-0.005330338202713891,0.07941842415590364,-0.06711714894078084,-0.05361614647610547,-0.15451865816160826
MG_L90_T0_C100,90,0.0,100.0,historical_holdout,AUR,0.6666666666666666,312,-0.03207609634508268,-0.025988558517393234,0.1280389150537702,-0.20297390450769817,-0.20970240142155305,-0.13096078514839327
MG_L90_T0_C100,90,0.0,100.0,historical_holdout,QAUR,0.6666666666666666,312,0.012707207937579179,0.01025103655583326,0.12752941354364244,0.08038174308960656,0.08367050519276206,-0.13096078514839327
MG_L90_T0_C100,90,0.0,100.0,observed_2026,AUR,0.25,160,0.016308925677358976,0.02580672082589741,0.09257248817572128,0.27877311428543483,0.21098697041545939,-0.08037734087666126
MG_L90_T0_C100,90,0.0,100.0,observed_2026,QAUR,0.25,160,0.01624941632999044,0.025712119279695855,0.09258352275517301,0.2777180918864876,0.21017773556002306,-0.08037734087666148
MG_L90_T2_C0,90,0.02,0.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T2_C0,90,0.02,0.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
MG_L90_T2_C0,90,0.02,0.0,development,AUR,0.41379310344827586,604,0.015991810636136528,0.006641248582492487,0.07658600585781412,0.08671621542481675,0.06397397734199502,-0.1522509558934403
MG_L90_T2_C0,90,0.02,0.0,development,QAUR,0.41379310344827586,604,0.015991810636136528,0.006641248582492487,0.07658600585781412,0.08671621542481675,0.06397397734199502,-0.1522509558934403
MG_L90_T2_C0,90,0.02,0.0,historical_holdout,AUR,0.6666666666666666,312,0.03837950936214707,0.03088614742661866,0.12636647692338,0.24441725510275888,0.24683059242035438,-0.13096078514839316
MG_L90_T2_C0,90,0.02,0.0,historical_holdout,QAUR,0.6666666666666666,312,0.08637133470635883,0.06920109356346438,0.1260870853099193,0.5488356987027625,0.5566645384297573,-0.13096078514839316
MG_L90_T2_C0,90,0.02,0.0,observed_2026,AUR,0.25,160,0.04737987227905749,0.07563308572728378,0.09049642316141751,0.835757735887283,0.5762089530351784,-0.061739696923929444
MG_L90_T2_C0,90,0.02,0.0,observed_2026,QAUR,0.25,160,0.047318543591420514,0.0755338891135473,0.09050790099591141,0.8345557490827178,0.5753477753126646,-0.06173969692392922
MG_L90_T2_C25,90,0.02,25.0,bridge,AUR,1.0,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
MG_L90_T2_C25,90,0.02,25.0,bridge,QAUR,1.0,22,-0.004261013285338566,-0.04773531502797379,0.17620952118709393,-0.27090088382505667,-0.4735245860962242,-0.050549381198343624
