policy_id,lookback,threshold,switching_cost_bps,fold,method,market_growth,exposure
MG_L90_T-2_C50,90,-0.02,50.0,42,AUR,0.18770508315327405,1.0
MG_L90_T-2_C50,90,-0.02,50.0,43,AUR,0.13917324071655668,1.0
MG_L90_T-2_C50,90,-0.02,50.0,44,AUR,0.0543391009361307,1.0
MG_L90_T-2_C50,90,-0.02,50.0,45,AUR,0.033799729550131996,1.0
MG_L90_T-2_C50,90,-0.02,50.0,46,AUR,-0.0025041995816851292,1.0
MG_L90_T-2_C50,90,-0.02,50.0,47,AUR,0.022841523173750877,1.0
MG_L90_T-2_C50,90,-0.02,50.0,48,AUR,-0.006660407445653549,1.0
MG_L90_T-2_C50,90,-0.02,50.0,49,AUR,-0.013895896846497169,1.0
MG_L90_T-2_C50,90,-0.02,50.0,50,AUR,-0.018349148791214853,1.0
MG_L90_T-2_C50,90,-0.02,50.0,51,AUR,-0.03043057259287052,0.0
MG_L90_T-2_C50,90,-0.02,50.0,52,AUR,-0.01670928858737908,1.0
MG_L90_T-2_C50,90,-0.02,50.0,0,QAUR,0.12852746869151344,1.0
MG_L90_T-2_C50,90,-0.02,50.0,1,QAUR,-0.03792597534472952,0.0
MG_L90_T-2_C50,90,-0.02,50.0,2,QAUR,-0.14399612708578202,0.0
MG_L90_T-2_C50,90,-0.02,50.0,3,QAUR,-0.2624577938744469,0.0
MG_L90_T-2_C50,90,-0.02,50.0,4,QAUR,-0.26849793560608504,0.0
MG_L90_T-2_C50,90,-0.02,50.0,5,QAUR,-0.015584272226095597,1.0
MG_L90_T-2_C50,90,-0.02,50.0,6,QAUR,-0.09580297046256836,0.0
MG_L90_T-2_C50,90,-0.02,50.0,7,QAUR,-0.13052044535376062,0.0
MG_L90_T-2_C50,90,-0.02,50.0,8,QAUR,-0.1983909478086936,0.0
MG_L90_T-2_C50,90,-0.02,50.0,9,QAUR,-0.2902638432798621,0.0
MG_L90_T-2_C50,90,-0.02,50.0,10,QAUR,-0.19350039116374051,0.0
MG_L90_T-2_C50,90,-0.02,50.0,11,QAUR,-0.08641887991651331,0.0
MG_L90_T-2_C50,90,-0.02,50.0,12,QAUR,0.1721170893258981,1.0
MG_L90_T-2_C50,90,-0.02,50.0,13,QAUR,0.02185901123296885,1.0
MG_L90_T-2_C50,90,-0.02,50.0,14,QAUR,0.18789184993131558,1.0
MG_L90_T-2_C50,90,-0.02,50.0,15,QAUR,0.1284998625335383,1.0
MG_L90_T-2_C50,90,-0.02,50.0,16,QAUR,0.24238337410952226,1.0
MG_L90_T-2_C50,90,-0.02,50.0,17,QAUR,0.24378344448279798,1.0
MG_L90_T-2_C50,90,-0.02,50.0,18,QAUR,0.11034856195542675,1.0
MG_L90_T-2_C50,90,-0.02,50.0,19,QAUR,-0.08739814717448224,0.0
MG_L90_T-2_C50,90,-0.02,50.0,20,QAUR,-0.04694385650316368,0.0
MG_L90_T-2_C50,90,-0.02,50.0,21,QAUR,-0.012470241842726493,1.0
MG_L90_T-2_C50,90,-0.02,50.0,22,QAUR,-0.003223191045852336,1.0
MG_L90_T-2_C50,90,-0.02,50.0,23,QAUR,0.07549876291684621,1.0
MG_L90_T-2_C50,90,-0.02,50.0,24,QAUR,0.09967208522157822,1.0
MG_L90_T-2_C50,90,-0.02,50.0,25,QAUR,0.014702883867814931,1.0
MG_L90_T-2_C50,90,-0.02,50.0,26,QAUR,0.07399608779107991,1.0
MG_L90_T-2_C50,90,-0.02,50.0,27,QAUR,0.05502964976551894,1.0
MG_L90_T-2_C50,90,-0.02,50.0,28,QAUR,-0.03687299059699756,0.0
MG_L90_T-2_C50,90,-0.02,50.0,29,QAUR,0.03954029961750405,1.0
MG_L90_T-2_C50,90,-0.02,50.0,30,QAUR,-0.02203496038721775,0.0
MG_L90_T-2_C50,90,-0.02,50.0,31,QAUR,-0.0550720881791702,0.0
MG_L90_T-2_C50,90,-0.02,50.0,32,QAUR,-0.005581423570451438,1.0
MG_L90_T-2_C50,90,-0.02,50.0,33,QAUR,0.039289436373036946,1.0
MG_L90_T-2_C50,90,-0.02,50.0,34,QAUR,0.038092675900049056,1.0
MG_L90_T-2_C50,90,-0.02,50.0,35,QAUR,0.10662948906282765,1.0
MG_L90_T-2_C50,90,-0.02,50.0,36,QAUR,0.09654294734664592,1.0
MG_L90_T-2_C50,90,-0.02,50.0,37,QAUR,-0.013026219227120661,1.0
MG_L90_T-2_C50,90,-0.02,50.0,38,QAUR,0.0416890477604015,1.0
MG_L90_T-2_C50,90,-0.02,50.0,39,QAUR,-0.0009452728980264835,1.0
MG_L90_T-2_C50,90,-0.02,50.0,40,QAUR,0.08650368709874723,1.0
MG_L90_T-2_C50,90,-0.02,50.0,41,QAUR,0.27232168244327326,1.0
MG_L90_T-2_C50,90,-0.02,50.0,42,QAUR,0.18770508315327405,1.0
MG_L90_T-2_C50,90,-0.02,50.0,43,QAUR,0.13917324071655668,1.0
MG_L90_T-2_C50,90,-0.02,50.0,44,QAUR,0.0543391009361307,1.0
MG_L90_T-2_C50,90,-0.02,50.0,45,QAUR,0.033799729550131996,1.0
MG_L90_T-2_C50,90,-0.02,50.0,46,QAUR,-0.0025041995816851292,1.0
MG_L90_T-2_C50,90,-0.02,50.0,47,QAUR,0.022841523173750877,1.0
MG_L90_T-2_C50,90,-0.02,50.0,48,QAUR,-0.006660407445653549,1.0
MG_L90_T-2_C50,90,-0.02,50.0,49,QAUR,-0.013895896846497169,1.0
MG_L90_T-2_C50,90,-0.02,50.0,50,QAUR,-0.018349148791214853,1.0
MG_L90_T-2_C50,90,-0.02,50.0,51,QAUR,-0.03043057259287052,0.0
MG_L90_T-2_C50,90,-0.02,50.0,52,QAUR,-0.01670928858737908,1.0
MG_L90_T-2_C100,90,-0.02,100.0,0,AUR,0.12852746869151344,1.0
MG_L90_T-2_C100,90,-0.02,100.0,1,AUR,-0.03792597534472952,0.0
MG_L90_T-2_C100,90,-0.02,100.0,2,AUR,-0.14399612708578202,0.0
MG_L90_T-2_C100,90,-0.02,100.0,3,AUR,-0.2624577938744469,0.0
MG_L90_T-2_C100,90,-0.02,100.0,4,AUR,-0.26849793560608504,0.0
MG_L90_T-2_C100,90,-0.02,100.0,5,AUR,-0.015584272226095597,1.0
MG_L90_T-2_C100,90,-0.02,100.0,6,AUR,-0.09580297046256836,0.0
MG_L90_T-2_C100,90,-0.02,100.0,7,AUR,-0.13052044535376062,0.0
MG_L90_T-2_C100,90,-0.02,100.0,8,AUR,-0.1983909478086936,0.0
MG_L90_T-2_C100,90,-0.02,100.0,9,AUR,-0.2902638432798621,0.0
MG_L90_T-2_C100,90,-0.02,100.0,10,AUR,-0.19350039116374051,0.0
MG_L90_T-2_C100,90,-0.02,100.0,11,AUR,-0.08641887991651331,0.0
MG_L90_T-2_C100,90,-0.02,100.0,12,AUR,0.1721170893258981,1.0
MG_L90_T-2_C100,90,-0.02,100.0,13,AUR,0.02185901123296885,1.0
MG_L90_T-2_C100,90,-0.02,100.0,14,AUR,0.18789184993131558,1.0
MG_L90_T-2_C100,90,-0.02,100.0,15,AUR,0.1284998625335383,1.0
MG_L90_T-2_C100,90,-0.02,100.0,16,AUR,0.24238337410952226,1.0
MG_L90_T-2_C100,90,-0.02,100.0,17,AUR,0.24378344448279798,1.0
MG_L90_T-2_C100,90,-0.02,100.0,18,AUR,0.11034856195542675,1.0
MG_L90_T-2_C100,90,-0.02,100.0,19,AUR,-0.08739814717448224,0.0
MG_L90_T-2_C100,90,-0.02,100.0,20,AUR,-0.04694385650316368,0.0
MG_L90_T-2_C100,90,-0.02,100.0,21,AUR,-0.012470241842726493,1.0
MG_L90_T-2_C100,90,-0.02,100.0,22,AUR,-0.003223191045852336,1.0
MG_L90_T-2_C100,90,-0.02,100.0,23,AUR,0.07549876291684621,1.0
MG_L90_T-2_C100,90,-0.02,100.0,24,AUR,0.09967208522157822,1.0
MG_L90_T-2_C100,90,-0.02,100.0,25,AUR,0.014702883867814931,1.0
MG_L90_T-2_C100,90,-0.02,100.0,26,AUR,0.07399608779107991,1.0
MG_L90_T-2_C100,90,-0.02,100.0,27,AUR,0.05502964976551894,1.0
MG_L90_T-2_C100,90,-0.02,100.0,28,AUR,-0.03687299059699756,0.0
MG_L90_T-2_C100,90,-0.02,100.0,29,AUR,0.03954029961750405,1.0
MG_L90_T-2_C100,90,-0.02,100.0,30,AUR,-0.02203496038721775,0.0
MG_L90_T-2_C100,90,-0.02,100.0,31,AUR,-0.0550720881791702,0.0
MG_L90_T-2_C100,90,-0.02,100.0,32,AUR,-0.005581423570451438,1.0
MG_L90_T-2_C100,90,-0.02,100.0,33,AUR,0.039289436373036946,1.0
MG_L90_T-2_C100,90,-0.02,100.0,34,AUR,0.038092675900049056,1.0
MG_L90_T-2_C100,90,-0.02,100.0,35,AUR,0.10662948906282765,1.0
MG_L90_T-2_C100,90,-0.02,100.0,36,AUR,0.09654294734664592,1.0
MG_L90_T-2_C100,90,-0.02,100.0,37,AUR,-0.013026219227120661,1.0
MG_L90_T-2_C100,90,-0.02,100.0,38,AUR,0.0416890477604015,1.0
MG_L90_T-2_C100,90,-0.02,100.0,39,AUR,-0.0009452728980264835,1.0
MG_L90_T-2_C100,90,-0.02,100.0,40,AUR,0.08650368709874723,1.0
MG_L90_T-2_C100,90,-0.02,100.0,41,AUR,0.27232168244327326,1.0
MG_L90_T-2_C100,90,-0.02,100.0,42,AUR,0.18770508315327405,1.0
MG_L90_T-2_C100,90,-0.02,100.0,43,AUR,0.13917324071655668,1.0
MG_L90_T-2_C100,90,-0.02,100.0,44,AUR,0.0543391009361307,1.0
MG_L90_T-2_C100,90,-0.02,100.0,45,AUR,0.033799729550131996,1.0
MG_L90_T-2_C100,90,-0.02,100.0,46,AUR,-0.0025041995816851292,1.0
MG_L90_T-2_C100,90,-0.02,100.0,47,AUR,0.022841523173750877,1.0
MG_L90_T-2_C100,90,-0.02,100.0,48,AUR,-0.006660407445653549,1.0
MG_L90_T-2_C100,90,-0.02,100.0,49,AUR,-0.013895896846497169,1.0
MG_L90_T-2_C100,90,-0.02,100.0,50,AUR,-0.018349148791214853,1.0
MG_L90_T-2_C100,90,-0.02,100.0,51,AUR,-0.03043057259287052,0.0
MG_L90_T-2_C100,90,-0.02,100.0,52,AUR,-0.01670928858737908,1.0
MG_L90_T-2_C100,90,-0.02,100.0,0,QAUR,0.12852746869151344,1.0
MG_L90_T-2_C100,90,-0.02,100.0,1,QAUR,-0.03792597534472952,0.0
MG_L90_T-2_C100,90,-0.02,100.0,2,QAUR,-0.14399612708578202,0.0
MG_L90_T-2_C100,90,-0.02,100.0,3,QAUR,-0.2624577938744469,0.0
MG_L90_T-2_C100,90,-0.02,100.0,4,QAUR,-0.26849793560608504,0.0
MG_L90_T-2_C100,90,-0.02,100.0,5,QAUR,-0.015584272226095597,1.0
MG_L90_T-2_C100,90,-0.02,100.0,6,QAUR,-0.09580297046256836,0.0
MG_L90_T-2_C100,90,-0.02,100.0,7,QAUR,-0.13052044535376062,0.0
MG_L90_T-2_C100,90,-0.02,100.0,8,QAUR,-0.1983909478086936,0.0
MG_L90_T-2_C100,90,-0.02,100.0,9,QAUR,-0.2902638432798621,0.0
MG_L90_T-2_C100,90,-0.02,100.0,10,QAUR,-0.19350039116374051,0.0
MG_L90_T-2_C100,90,-0.02,100.0,11,QAUR,-0.08641887991651331,0.0
MG_L90_T-2_C100,90,-0.02,100.0,12,QAUR,0.1721170893258981,1.0
MG_L90_T-2_C100,90,-0.02,100.0,13,QAUR,0.02185901123296885,1.0
MG_L90_T-2_C100,90,-0.02,100.0,14,QAUR,0.18789184993131558,1.0
MG_L90_T-2_C100,90,-0.02,100.0,15,QAUR,0.1284998625335383,1.0
MG_L90_T-2_C100,90,-0.02,100.0,16,QAUR,0.24238337410952226,1.0
MG_L90_T-2_C100,90,-0.02,100.0,17,QAUR,0.24378344448279798,1.0
MG_L90_T-2_C100,90,-0.02,100.0,18,QAUR,0.11034856195542675,1.0
MG_L90_T-2_C100,90,-0.02,100.0,19,QAUR,-0.08739814717448224,0.0
MG_L90_T-2_C100,90,-0.02,100.0,20,QAUR,-0.04694385650316368,0.0
MG_L90_T-2_C100,90,-0.02,100.0,21,QAUR,-0.012470241842726493,1.0
MG_L90_T-2_C100,90,-0.02,100.0,22,QAUR,-0.003223191045852336,1.0
MG_L90_T-2_C100,90,-0.02,100.0,23,QAUR,0.07549876291684621,1.0
MG_L90_T-2_C100,90,-0.02,100.0,24,QAUR,0.09967208522157822,1.0
MG_L90_T-2_C100,90,-0.02,100.0,25,QAUR,0.014702883867814931,1.0
MG_L90_T-2_C100,90,-0.02,100.0,26,QAUR,0.07399608779107991,1.0
MG_L90_T-2_C100,90,-0.02,100.0,27,QAUR,0.05502964976551894,1.0
MG_L90_T-2_C100,90,-0.02,100.0,28,QAUR,-0.03687299059699756,0.0
MG_L90_T-2_C100,90,-0.02,100.0,29,QAUR,0.03954029961750405,1.0
MG_L90_T-2_C100,90,-0.02,100.0,30,QAUR,-0.02203496038721775,0.0
MG_L90_T-2_C100,90,-0.02,100.0,31,QAUR,-0.0550720881791702,0.0
MG_L90_T-2_C100,90,-0.02,100.0,32,QAUR,-0.005581423570451438,1.0
MG_L90_T-2_C100,90,-0.02,100.0,33,QAUR,0.039289436373036946,1.0
MG_L90_T-2_C100,90,-0.02,100.0,34,QAUR,0.038092675900049056,1.0
MG_L90_T-2_C100,90,-0.02,100.0,35,QAUR,0.10662948906282765,1.0
MG_L90_T-2_C100,90,-0.02,100.0,36,QAUR,0.09654294734664592,1.0
MG_L90_T-2_C100,90,-0.02,100.0,37,QAUR,-0.013026219227120661,1.0
MG_L90_T-2_C100,90,-0.02,100.0,38,QAUR,0.0416890477604015,1.0
MG_L90_T-2_C100,90,-0.02,100.0,39,QAUR,-0.0009452728980264835,1.0
MG_L90_T-2_C100,90,-0.02,100.0,40,QAUR,0.08650368709874723,1.0
MG_L90_T-2_C100,90,-0.02,100.0,41,QAUR,0.27232168244327326,1.0
MG_L90_T-2_C100,90,-0.02,100.0,42,QAUR,0.18770508315327405,1.0
MG_L90_T-2_C100,90,-0.02,100.0,43,QAUR,0.13917324071655668,1.0
MG_L90_T-2_C100,90,-0.02,100.0,44,QAUR,0.0543391009361307,1.0
MG_L90_T-2_C100,90,-0.02,100.0,45,QAUR,0.033799729550131996,1.0
MG_L90_T-2_C100,90,-0.02,100.0,46,QAUR,-0.0025041995816851292,1.0
MG_L90_T-2_C100,90,-0.02,100.0,47,QAUR,0.022841523173750877,1.0
MG_L90_T-2_C100,90,-0.02,100.0,48,QAUR,-0.006660407445653549,1.0
MG_L90_T-2_C100,90,-0.02,100.0,49,QAUR,-0.013895896846497169,1.0
MG_L90_T-2_C100,90,-0.02,100.0,50,QAUR,-0.018349148791214853,1.0
MG_L90_T-2_C100,90,-0.02,100.0,51,QAUR,-0.03043057259287052,0.0
MG_L90_T-2_C100,90,-0.02,100.0,52,QAUR,-0.01670928858737908,1.0
MG_L90_T0_C0,90,0.0,0.0,0,AUR,0.12852746869151344,1.0
MG_L90_T0_C0,90,0.0,0.0,1,AUR,-0.03792597534472952,0.0
MG_L90_T0_C0,90,0.0,0.0,2,AUR,-0.14399612708578202,0.0
MG_L90_T0_C0,90,0.0,0.0,3,AUR,-0.2624577938744469,0.0
MG_L90_T0_C0,90,0.0,0.0,4,AUR,-0.26849793560608504,0.0
MG_L90_T0_C0,90,0.0,0.0,5,AUR,-0.015584272226095597,0.0
MG_L90_T0_C0,90,0.0,0.0,6,AUR,-0.09580297046256836,0.0
MG_L90_T0_C0,90,0.0,0.0,7,AUR,-0.13052044535376062,0.0
MG_L90_T0_C0,90,0.0,0.0,8,AUR,-0.1983909478086936,0.0
MG_L90_T0_C0,90,0.0,0.0,9,AUR,-0.2902638432798621,0.0
MG_L90_T0_C0,90,0.0,0.0,10,AUR,-0.19350039116374051,0.0
MG_L90_T0_C0,90,0.0,0.0,11,AUR,-0.08641887991651331,0.0
MG_L90_T0_C0,90,0.0,0.0,12,AUR,0.1721170893258981,1.0
MG_L90_T0_C0,90,0.0,0.0,13,AUR,0.02185901123296885,1.0
MG_L90_T0_C0,90,0.0,0.0,14,AUR,0.18789184993131558,1.0
MG_L90_T0_C0,90,0.0,0.0,15,AUR,0.1284998625335383,1.0
MG_L90_T0_C0,90,0.0,0.0,16,AUR,0.24238337410952226,1.0
MG_L90_T0_C0,90,0.0,0.0,17,AUR,0.24378344448279798,1.0
MG_L90_T0_C0,90,0.0,0.0,18,AUR,0.11034856195542675,1.0
MG_L90_T0_C0,90,0.0,0.0,19,AUR,-0.08739814717448224,0.0
MG_L90_T0_C0,90,0.0,0.0,20,AUR,-0.04694385650316368,0.0
MG_L90_T0_C0,90,0.0,0.0,21,AUR,-0.012470241842726493,0.0
MG_L90_T0_C0,90,0.0,0.0,22,AUR,-0.003223191045852336,0.0
MG_L90_T0_C0,90,0.0,0.0,23,AUR,0.07549876291684621,1.0
MG_L90_T0_C0,90,0.0,0.0,24,AUR,0.09967208522157822,1.0
MG_L90_T0_C0,90,0.0,0.0,25,AUR,0.014702883867814931,1.0
MG_L90_T0_C0,90,0.0,0.0,26,AUR,0.07399608779107991,1.0
MG_L90_T0_C0,90,0.0,0.0,27,AUR,0.05502964976551894,1.0
MG_L90_T0_C0,90,0.0,0.0,28,AUR,-0.03687299059699756,0.0
MG_L90_T0_C0,90,0.0,0.0,29,AUR,0.03954029961750405,1.0
MG_L90_T0_C0,90,0.0,0.0,30,AUR,-0.02203496038721775,0.0
MG_L90_T0_C0,90,0.0,0.0,31,AUR,-0.0550720881791702,0.0
MG_L90_T0_C0,90,0.0,0.0,32,AUR,-0.005581423570451438,0.0
MG_L90_T0_C0,90,0.0,0.0,33,AUR,0.039289436373036946,1.0
MG_L90_T0_C0,90,0.0,0.0,34,AUR,0.038092675900049056,1.0
MG_L90_T0_C0,90,0.0,0.0,35,AUR,0.10662948906282765,1.0
MG_L90_T0_C0,90,0.0,0.0,36,AUR,0.09654294734664592,1.0
MG_L90_T0_C0,90,0.0,0.0,37,AUR,-0.013026219227120661,0.0
MG_L90_T0_C0,90,0.0,0.0,38,AUR,0.0416890477604015,1.0
MG_L90_T0_C0,90,0.0,0.0,39,AUR,-0.0009452728980264835,0.0
MG_L90_T0_C0,90,0.0,0.0,40,AUR,0.08650368709874723,1.0
MG_L90_T0_C0,90,0.0,0.0,41,AUR,0.27232168244327326,1.0
MG_L90_T0_C0,90,0.0,0.0,42,AUR,0.18770508315327405,1.0
MG_L90_T0_C0,90,0.0,0.0,43,AUR,0.13917324071655668,1.0
MG_L90_T0_C0,90,0.0,0.0,44,AUR,0.0543391009361307,1.0
MG_L90_T0_C0,90,0.0,0.0,45,AUR,0.033799729550131996,1.0
MG_L90_T0_C0,90,0.0,0.0,46,AUR,-0.0025041995816851292,0.0
MG_L90_T0_C0,90,0.0,0.0,47,AUR,0.022841523173750877,1.0
MG_L90_T0_C0,90,0.0,0.0,48,AUR,-0.006660407445653549,0.0
MG_L90_T0_C0,90,0.0,0.0,49,AUR,-0.013895896846497169,0.0
MG_L90_T0_C0,90,0.0,0.0,50,AUR,-0.018349148791214853,0.0
MG_L90_T0_C0,90,0.0,0.0,51,AUR,-0.03043057259287052,0.0
MG_L90_T0_C0,90,0.0,0.0,52,AUR,-0.01670928858737908,0.0
MG_L90_T0_C0,90,0.0,0.0,0,QAUR,0.12852746869151344,1.0
MG_L90_T0_C0,90,0.0,0.0,1,QAUR,-0.03792597534472952,0.0
MG_L90_T0_C0,90,0.0,0.0,2,QAUR,-0.14399612708578202,0.0
MG_L90_T0_C0,90,0.0,0.0,3,QAUR,-0.2624577938744469,0.0
MG_L90_T0_C0,90,0.0,0.0,4,QAUR,-0.26849793560608504,0.0
MG_L90_T0_C0,90,0.0,0.0,5,QAUR,-0.015584272226095597,0.0
MG_L90_T0_C0,90,0.0,0.0,6,QAUR,-0.09580297046256836,0.0
MG_L90_T0_C0,90,0.0,0.0,7,QAUR,-0.13052044535376062,0.0
MG_L90_T0_C0,90,0.0,0.0,8,QAUR,-0.1983909478086936,0.0
MG_L90_T0_C0,90,0.0,0.0,9,QAUR,-0.2902638432798621,0.0
MG_L90_T0_C0,90,0.0,0.0,10,QAUR,-0.19350039116374051,0.0
MG_L90_T0_C0,90,0.0,0.0,11,QAUR,-0.08641887991651331,0.0
MG_L90_T0_C0,90,0.0,0.0,12,QAUR,0.1721170893258981,1.0
MG_L90_T0_C0,90,0.0,0.0,13,QAUR,0.02185901123296885,1.0
MG_L90_T0_C0,90,0.0,0.0,14,QAUR,0.18789184993131558,1.0
MG_L90_T0_C0,90,0.0,0.0,15,QAUR,0.1284998625335383,1.0
MG_L90_T0_C0,90,0.0,0.0,16,QAUR,0.24238337410952226,1.0
MG_L90_T0_C0,90,0.0,0.0,17,QAUR,0.24378344448279798,1.0
MG_L90_T0_C0,90,0.0,0.0,18,QAUR,0.11034856195542675,1.0
MG_L90_T0_C0,90,0.0,0.0,19,QAUR,-0.08739814717448224,0.0
MG_L90_T0_C0,90,0.0,0.0,20,QAUR,-0.04694385650316368,0.0
MG_L90_T0_C0,90,0.0,0.0,21,QAUR,-0.012470241842726493,0.0
MG_L90_T0_C0,90,0.0,0.0,22,QAUR,-0.003223191045852336,0.0
MG_L90_T0_C0,90,0.0,0.0,23,QAUR,0.07549876291684621,1.0
MG_L90_T0_C0,90,0.0,0.0,24,QAUR,0.09967208522157822,1.0
MG_L90_T0_C0,90,0.0,0.0,25,QAUR,0.014702883867814931,1.0
MG_L90_T0_C0,90,0.0,0.0,26,QAUR,0.07399608779107991,1.0
MG_L90_T0_C0,90,0.0,0.0,27,QAUR,0.05502964976551894,1.0
MG_L90_T0_C0,90,0.0,0.0,28,QAUR,-0.03687299059699756,0.0
MG_L90_T0_C0,90,0.0,0.0,29,QAUR,0.03954029961750405,1.0
MG_L90_T0_C0,90,0.0,0.0,30,QAUR,-0.02203496038721775,0.0
MG_L90_T0_C0,90,0.0,0.0,31,QAUR,-0.0550720881791702,0.0
MG_L90_T0_C0,90,0.0,0.0,32,QAUR,-0.005581423570451438,0.0
MG_L90_T0_C0,90,0.0,0.0,33,QAUR,0.039289436373036946,1.0
MG_L90_T0_C0,90,0.0,0.0,34,QAUR,0.038092675900049056,1.0
MG_L90_T0_C0,90,0.0,0.0,35,QAUR,0.10662948906282765,1.0
MG_L90_T0_C0,90,0.0,0.0,36,QAUR,0.09654294734664592,1.0
MG_L90_T0_C0,90,0.0,0.0,37,QAUR,-0.013026219227120661,0.0
MG_L90_T0_C0,90,0.0,0.0,38,QAUR,0.0416890477604015,1.0
MG_L90_T0_C0,90,0.0,0.0,39,QAUR,-0.0009452728980264835,0.0
MG_L90_T0_C0,90,0.0,0.0,40,QAUR,0.08650368709874723,1.0
MG_L90_T0_C0,90,0.0,0.0,41,QAUR,0.27232168244327326,1.0
MG_L90_T0_C0,90,0.0,0.0,42,QAUR,0.18770508315327405,1.0
MG_L90_T0_C0,90,0.0,0.0,43,QAUR,0.13917324071655668,1.0
MG_L90_T0_C0,90,0.0,0.0,44,QAUR,0.0543391009361307,1.0
MG_L90_T0_C0,90,0.0,0.0,45,QAUR,0.033799729550131996,1.0
MG_L90_T0_C0,90,0.0,0.0,46,QAUR,-0.0025041995816851292,0.0
MG_L90_T0_C0,90,0.0,0.0,47,QAUR,0.022841523173750877,1.0
MG_L90_T0_C0,90,0.0,0.0,48,QAUR,-0.006660407445653549,0.0
MG_L90_T0_C0,90,0.0,0.0,49,QAUR,-0.013895896846497169,0.0
MG_L90_T0_C0,90,0.0,0.0,50,QAUR,-0.018349148791214853,0.0
MG_L90_T0_C0,90,0.0,0.0,51,QAUR,-0.03043057259287052,0.0
MG_L90_T0_C0,90,0.0,0.0,52,QAUR,-0.01670928858737908,0.0
MG_L90_T0_C25,90,0.0,25.0,0,AUR,0.12852746869151344,1.0
MG_L90_T0_C25,90,0.0,25.0,1,AUR,-0.03792597534472952,0.0
MG_L90_T0_C25,90,0.0,25.0,2,AUR,-0.14399612708578202,0.0
MG_L90_T0_C25,90,0.0,25.0,3,AUR,-0.2624577938744469,0.0
MG_L90_T0_C25,90,0.0,25.0,4,AUR,-0.26849793560608504,0.0
MG_L90_T0_C25,90,0.0,25.0,5,AUR,-0.015584272226095597,0.0
MG_L90_T0_C25,90,0.0,25.0,6,AUR,-0.09580297046256836,0.0
MG_L90_T0_C25,90,0.0,25.0,7,AUR,-0.13052044535376062,0.0
MG_L90_T0_C25,90,0.0,25.0,8,AUR,-0.1983909478086936,0.0
MG_L90_T0_C25,90,0.0,25.0,9,AUR,-0.2902638432798621,0.0
MG_L90_T0_C25,90,0.0,25.0,10,AUR,-0.19350039116374051,0.0
MG_L90_T0_C25,90,0.0,25.0,11,AUR,-0.08641887991651331,0.0
MG_L90_T0_C25,90,0.0,25.0,12,AUR,0.1721170893258981,1.0
MG_L90_T0_C25,90,0.0,25.0,13,AUR,0.02185901123296885,1.0
MG_L90_T0_C25,90,0.0,25.0,14,AUR,0.18789184993131558,1.0
MG_L90_T0_C25,90,0.0,25.0,15,AUR,0.1284998625335383,1.0
MG_L90_T0_C25,90,0.0,25.0,16,AUR,0.24238337410952226,1.0
MG_L90_T0_C25,90,0.0,25.0,17,AUR,0.24378344448279798,1.0
MG_L90_T0_C25,90,0.0,25.0,18,AUR,0.11034856195542675,1.0
MG_L90_T0_C25,90,0.0,25.0,19,AUR,-0.08739814717448224,0.0
MG_L90_T0_C25,90,0.0,25.0,20,AUR,-0.04694385650316368,0.0
MG_L90_T0_C25,90,0.0,25.0,21,AUR,-0.012470241842726493,0.0
MG_L90_T0_C25,90,0.0,25.0,22,AUR,-0.003223191045852336,0.0
MG_L90_T0_C25,90,0.0,25.0,23,AUR,0.07549876291684621,1.0
MG_L90_T0_C25,90,0.0,25.0,24,AUR,0.09967208522157822,1.0
MG_L90_T0_C25,90,0.0,25.0,25,AUR,0.014702883867814931,1.0
MG_L90_T0_C25,90,0.0,25.0,26,AUR,0.07399608779107991,1.0
MG_L90_T0_C25,90,0.0,25.0,27,AUR,0.05502964976551894,1.0
MG_L90_T0_C25,90,0.0,25.0,28,AUR,-0.03687299059699756,0.0
MG_L90_T0_C25,90,0.0,25.0,29,AUR,0.03954029961750405,1.0
MG_L90_T0_C25,90,0.0,25.0,30,AUR,-0.02203496038721775,0.0
MG_L90_T0_C25,90,0.0,25.0,31,AUR,-0.0550720881791702,0.0
MG_L90_T0_C25,90,0.0,25.0,32,AUR,-0.005581423570451438,0.0
MG_L90_T0_C25,90,0.0,25.0,33,AUR,0.039289436373036946,1.0
MG_L90_T0_C25,90,0.0,25.0,34,AUR,0.038092675900049056,1.0
MG_L90_T0_C25,90,0.0,25.0,35,AUR,0.10662948906282765,1.0
MG_L90_T0_C25,90,0.0,25.0,36,AUR,0.09654294734664592,1.0
MG_L90_T0_C25,90,0.0,25.0,37,AUR,-0.013026219227120661,0.0
MG_L90_T0_C25,90,0.0,25.0,38,AUR,0.0416890477604015,1.0
MG_L90_T0_C25,90,0.0,25.0,39,AUR,-0.0009452728980264835,0.0
MG_L90_T0_C25,90,0.0,25.0,40,AUR,0.08650368709874723,1.0
MG_L90_T0_C25,90,0.0,25.0,41,AUR,0.27232168244327326,1.0
MG_L90_T0_C25,90,0.0,25.0,42,AUR,0.18770508315327405,1.0
MG_L90_T0_C25,90,0.0,25.0,43,AUR,0.13917324071655668,1.0
MG_L90_T0_C25,90,0.0,25.0,44,AUR,0.0543391009361307,1.0
MG_L90_T0_C25,90,0.0,25.0,45,AUR,0.033799729550131996,1.0
MG_L90_T0_C25,90,0.0,25.0,46,AUR,-0.0025041995816851292,0.0
MG_L90_T0_C25,90,0.0,25.0,47,AUR,0.022841523173750877,1.0
