cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,calmar,positive_day_ratio,observations,strategy,regime
-0.45905927076953146,-0.37900462035909444,0.4198762839120471,-0.9938966179968945,-1.437054878319363,-0.5231450997820606,-0.7244732303083518,0.4369230769230769,325,markowitz_mean_variance,sideway_low_vol
-0.08562318962138193,-0.13226500062511115,0.15928475424524943,-0.9962334990845679,-1.1751252314899059,-0.09753143080718985,-1.3561269380594467,0.5283018867924528,159,minimum_variance,bear_high_vol
-0.03655927259090419,-0.4884948362437658,0.08910032812391531,-7.804314258063035,-6.999101576991243,-0.04274175738465957,-11.428983414217106,0.2857142857142857,14,minimum_variance,bear_low_vol
-0.0026668830701854773,-0.024616116058555404,0.07443300222157109,-0.6960755361087503,-0.9923940410227733,-0.022175845533841554,-1.1100418255073912,0.5185185185185185,27,minimum_variance,bull_high_vol
0.4332669741867272,0.36286227928138426,0.08565378855192961,3.3142665392726287,4.70082611282898,-0.0447661526732227,8.105728493805405,0.6006825938566553,293,minimum_variance,bull_low_vol
0.07604618737916313,0.16061620415516753,0.12063317059301755,1.0489155524381972,1.5645035727012804,-0.04502198089008891,3.567506381988746,0.5241935483870968,124,minimum_variance,sideway_high_vol
-0.054166053206390896,-0.042260844103350514,0.09657222885451436,-0.7045814863104458,-0.7773921530184228,-0.11277734238042691,-0.37472814318317454,0.5261538461538462,325,minimum_variance,sideway_low_vol
-0.4894673414996842,-0.6554558834751811,0.4623509214795968,-2.132163637871855,-2.0337462996926985,-0.4942778939176411,-1.3260877970488323,0.4528301886792453,159,xgboost_penalty_qaoa,bear_high_vol
-0.1108259748931747,-0.8792848401435159,0.3105072332748983,-6.728686490718149,-3.2087723146813096,-0.13481171414249637,-6.522317780293998,0.35714285714285715,14,xgboost_penalty_qaoa,bear_low_vol
0.027104380720193166,0.28352035683444754,0.30085095310656057,0.8769939671927841,1.2224523491824193,-0.10380707390967647,2.7312238574525405,0.48148148148148145,27,xgboost_penalty_qaoa,bull_high_vol
0.3603354044087814,0.303000803957286,0.20898003639360246,1.2301470305263984,1.7141808851116658,-0.15200698428242176,1.9933347496344307,0.4812286689419795,293,xgboost_penalty_qaoa,bull_low_vol
0.3108904120782974,0.7335055568208471,0.2461070159457364,2.238178585046581,4.923928897434473,-0.08666157126275131,8.464023281979435,0.47580645161290325,124,xgboost_penalty_qaoa,sideway_high_vol
-0.15843174674377636,-0.12518659368483565,0.28168493320721816,-0.4387311877465711,-0.7230041588180878,-0.25961153644823454,-0.4822073602641974,0.4584615384615385,325,xgboost_penalty_qaoa,sideway_low_vol
