fold,configuration,selector,solver,selected_tickers,objective,optimality_gap,feasibility_rate,turnover,transaction_cost,covariance_method,expected_return_source
12,adaptive_simulated_annealing,adaptive,simulated_annealing,HDB|BAF|CDC|LIX,0.011958409482182604,0.0,1.0,2.0,0.004509897104914217,ewma,validation_blend_calibrated
13,liquidity_topk_exact,liquidity,exact,DIG|STB|SSI|KBC,-0.07948132930568375,0.0,1.0,1.199999999985454,0.002708586199835235,ewma,ewma
13,ewma_topk_exact,ewma,exact,EVG|SGR|CIG|QBS,-0.42039704663077115,0.0,1.0,1.999999999999782,0.00457254694917485,ewma,ewma
13,xgboost_topk_exact,xgboost,exact,C32|DVP|LIX|SFI,-0.03053450161863163,0.0,1.0,2.0,0.004533552090096053,ewma,xgboost_calibrated
13,adaptive_exact,adaptive,exact,VRE|CDC|DGC|VPI,-0.023287928673881686,0.0,1.0,1.2321072749100044,0.0026616924513592666,ewma,validation_blend_calibrated
13,xgboost_penalty_qaoa,xgboost,penalty_qaoa_ideal_statevector,VMD|CCL|ACL|BFC,-0.017202634858153057,0.43661648474089,0.3232421875,2.0,0.0045309284813080325,ewma,xgboost_calibrated
13,xgboost_xy_qaoa,xgboost,xy_qaoa_dicke_ideal_statevector,C32|DVP|LIX|SFI,-0.03053450161863163,0.0,1.0,2.0,0.004533552090096053,ewma,xgboost_calibrated
13,adaptive_penalty_qaoa,adaptive,penalty_qaoa_ideal_statevector,VRE|TPB|TCB|TCH,-0.008158253605887907,0.6496788649268158,0.3310546875,1.5977419158173136,0.0035502986465906694,ewma,validation_blend_calibrated
13,adaptive_xy_qaoa,adaptive,xy_qaoa_dicke_ideal_statevector,VRE|CDC|DGC|VPI,-0.023287928673881686,0.0,1.0,1.2321072749101583,0.002661692451359508,ewma,validation_blend_calibrated
13,adaptive_simulated_annealing,adaptive,simulated_annealing,VRE|CDC|DGC|VPI,-0.023287928673881686,0.0,1.0,1.2321072749100044,0.0026616924513592666,ewma,validation_blend_calibrated
14,liquidity_topk_exact,liquidity,exact,HPG|SSI|DIG|GEX,-0.15958659381504725,0.0,1.0,1.5075888332677123,0.0033634376089006876,ewma,ewma
14,ewma_topk_exact,ewma,exact,QCG|VPH|DXS|VDS,-0.26183218597501084,0.0,1.0,1.9999999999988995,0.004556210023091596,ewma,ewma
14,xgboost_topk_exact,xgboost,exact,AST|C32|DRL|HTI,-0.09407192168642348,0.0,1.0,1.52309181343343,0.0034381791395182047,ewma,xgboost_calibrated
14,adaptive_exact,adaptive,exact,HPG|VDS|FRT|VRE,-0.07572716400736548,0.0,1.0,1.9022721877288624,0.004160543157893635,ewma,validation_blend_calibrated
14,xgboost_penalty_qaoa,xgboost,penalty_qaoa_ideal_statevector,SGR|QCG|AST|DRL,-0.05305913431732874,0.43597267530442885,0.3310546875,2.0,0.004547214789745736,ewma,xgboost_calibrated
14,xgboost_xy_qaoa,xgboost,xy_qaoa_dicke_ideal_statevector,AST|C32|DRL|HTI,-0.09407192168642348,0.0,1.0,1.52309181343343,0.0034381791395182047,ewma,xgboost_calibrated
14,adaptive_penalty_qaoa,adaptive,penalty_qaoa_ideal_statevector,NVL|TCH|TCB|TPB,-0.05556381713677928,0.2662630660295001,0.3310546875,0.6512536544734493,0.0013845451004654168,ewma,validation_blend_calibrated
14,adaptive_xy_qaoa,adaptive,xy_qaoa_dicke_ideal_statevector,HPG|VDS|FRT|VRE,-0.07572716400736548,0.0,1.0,1.9022721877289686,0.004160543157893986,ewma,validation_blend_calibrated
14,adaptive_simulated_annealing,adaptive,simulated_annealing,HPG|VDS|FRT|VRE,-0.07572716400736548,0.0,1.0,1.9022721877288624,0.004160543157893635,ewma,validation_blend_calibrated
15,liquidity_topk_exact,liquidity,exact,DIG|HPG|NVL|GEX,-0.1902825863482909,0.0,1.0,0.9218736198809301,0.0020676314589955507,ewma,ewma
15,ewma_topk_exact,ewma,exact,VIX|PHC|VPH|DXS,-0.31690086930126227,0.0,1.0,1.090706944542111,0.0024445613505248032,ewma,ewma
15,xgboost_topk_exact,xgboost,exact,QBS|HAP|YEG|C47,-0.12519207364484547,0.0,1.0,2.0,0.004502208050282718,ewma,xgboost_calibrated
15,adaptive_exact,adaptive,exact,TCH|HDB|HHS|VDS,-0.11886056864218633,0.0,1.0,1.2121612531307069,0.0026462903100476715,ewma,validation_blend_calibrated
15,xgboost_penalty_qaoa,xgboost,penalty_qaoa_ideal_statevector,VPH|FIT|CIG|TSC,-0.055184826125866726,0.559198721454375,0.3310546875,1.9999999999999998,0.004562632400661864,ewma,xgboost_calibrated
15,xgboost_xy_qaoa,xgboost,xy_qaoa_dicke_ideal_statevector,QBS|VPH|YEG|C47,-0.11690126240991723,0.06622472967723202,1.0,2.0,0.004514310352751944,ewma,xgboost_calibrated
15,adaptive_penalty_qaoa,adaptive,penalty_qaoa_ideal_statevector,DXG|NVL|HPG|VDS,-0.08551651074942089,0.28053086295475066,0.3330078125,1.4871767501264856,0.003218250266445366,ewma,validation_blend_calibrated
15,adaptive_xy_qaoa,adaptive,xy_qaoa_dicke_ideal_statevector,TCH|VIX|HDB|HHS,-0.1165969842111252,0.01904403164901811,1.0,2.0,0.004321726176749545,ewma,validation_blend_calibrated
15,adaptive_simulated_annealing,adaptive,simulated_annealing,TCH|HDB|HHS|VDS,-0.11886056864218633,0.0,1.0,1.2121612531307069,0.0026462903100476715,ewma,validation_blend_calibrated
16,liquidity_topk_exact,liquidity,exact,NVL|SSI|VIX|DXG,-0.18486830829308143,0.0,1.0,1.699999999957146,0.003913103002543633,ewma,ewma
16,ewma_topk_exact,ewma,exact,MHC|ELC|PIT|VIX,-0.3873205000199703,0.0,1.0,1.3940432109724603,0.003174185687909721,ewma,ewma
16,xgboost_topk_exact,xgboost,exact,PGC|HTI|HMC|NCT,-0.0720009137719749,0.0,1.0,2.0,0.004502438158716388,ewma,xgboost_calibrated
16,adaptive_exact,adaptive,exact,HPG|VCG|PTB|HDB,-0.053475895947040684,0.0,1.0,1.8654233073108453,0.004056981592515944,ewma,validation_blend_calibrated
16,xgboost_penalty_qaoa,xgboost,penalty_qaoa_ideal_statevector,HPX|PIT|NSC|NNC,-0.023514123789037264,0.6734190920940346,0.328125,2.0,0.004561898729024703,ewma,xgboost_calibrated
16,xgboost_xy_qaoa,xgboost,xy_qaoa_dicke_ideal_statevector,PGC|HTI|HMC|NCT,-0.0720009137719749,0.0,1.0,2.0,0.00451171312635136,ewma,xgboost_calibrated
16,adaptive_penalty_qaoa,adaptive,penalty_qaoa_ideal_statevector,NVL|PDR|SSI|VDS,0.00669941584988699,1.1252791698038385,0.330078125,0.7410354720302534,0.0016725718864655482,ewma,validation_blend_calibrated
