config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
C2_IV_X,46,QAUR,6.742847974977877,0.07581156111602727,0.4,0.7702799502928558,True,1.0
C2_IV_X,47,AUR,6.905968200770826,0.0821181776064831,0.30000000000000004,0.6308115317298507,True,1.0
C2_IV_X,47,QAUR,6.905968200770826,0.0821181776064831,0.30000000000000004,0.6308115317298507,True,1.0
C2_IV_X,48,AUR,6.419045659509933,0.09968919984746591,0.6,0.8623532748251398,True,1.0
C2_IV_X,48,QAUR,6.419045659509933,0.09968919984746591,0.6,0.8623532748251398,True,1.0
C2_IV_X,49,AUR,6.903426260095089,0.11814886527801446,0.4,0.4544496844175039,True,1.0
C2_IV_X,49,QAUR,6.903426260095089,0.11814886527801446,0.4,0.4544496844175039,True,1.0
C2_IV_X,50,AUR,6.9763301096807195,0.13378561665214772,0.30000000000000004,0.4283270715517612,True,1.0
C2_IV_X,50,QAUR,6.9763301096807195,0.13378561665214772,0.30000000000000004,0.4283270715517612,True,1.0
C2_IV_X,51,AUR,7.5815149296390425,0.10929297859873144,0.0,0.49045019363426745,True,1.0
C2_IV_X,51,QAUR,7.5815149296390425,0.10929297859873144,0.0,0.49045019363426745,True,1.0
C2_IV_M,45,AUR,6.992872884400983,0.10323864980214573,0.19999999999999996,0.6055336255608267,True,1.0
C2_IV_M,45,QAUR,6.992872884400983,0.10323864980214573,0.19999999999999996,0.6055336255608267,True,1.0
C2_IV_M,46,AUR,6.865146089743115,0.10241198005708567,0.19999999999999996,0.5998556915629244,True,1.0
C2_IV_M,46,QAUR,6.865146089743115,0.10241198005708567,0.19999999999999996,0.5998556915629244,True,1.0
C2_IV_M,47,AUR,6.864582302770018,0.07609282160666271,0.4,0.6383026338124955,True,1.0
C2_IV_M,47,QAUR,6.864582302770018,0.07609282160666271,0.4,0.6383026338124955,True,1.0
C2_IV_M,48,AUR,6.609440136609296,0.09844685417396924,0.4,0.5773314632899563,True,1.0
C2_IV_M,48,QAUR,6.609440136609296,0.09844685417396924,0.4,0.5773314632899563,True,1.0
C2_IV_M,49,AUR,7.280967689312847,0.11405846220398248,0.09999999999999998,0.34245345239297514,True,1.0
C2_IV_M,49,QAUR,7.280967689312847,0.11405846220398248,0.09999999999999998,0.34245345239297514,True,1.0
C2_IV_M,50,AUR,7.024282375318631,0.1272962242881676,0.30000000000000004,0.5375604092109788,True,1.0
C2_IV_M,50,QAUR,7.024282375318631,0.1272962242881676,0.30000000000000004,0.5375604092109788,True,1.0
C2_IV_M,51,AUR,7.4285567776874935,0.11704029278902252,0.09999999999999998,0.5130206533012177,True,1.0
C2_IV_M,51,QAUR,7.4285567776874935,0.11704029278902252,0.09999999999999998,0.5130206533012177,True,1.0
