config_id,fold,date,method,return,market_gate_exposure,market_gate_growth,market_gate_lookback
C1_IV_X,7,2022-11-07,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-08,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-09,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-10,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-11,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-14,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-15,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-16,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-17,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-18,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-21,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-22,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-23,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-24,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-25,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-28,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-29,QAUR,-0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-11-30,QAUR,0.0,0.0,-0.2008003722511168,30
C1_IV_X,7,2022-12-01,QAUR,0.0,0.0,-0.2008003722511168,30
C1_IV_X,8,2022-12-02,AUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-05,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-06,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-07,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-08,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-09,AUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-12,AUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-13,AUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-14,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-15,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-16,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-19,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-20,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-21,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-22,AUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-23,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-26,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-27,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-28,AUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-29,AUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-30,AUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-02,QAUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-05,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-06,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-07,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-08,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-09,QAUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-12,QAUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-13,QAUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-14,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-15,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-16,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-19,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-20,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-21,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-22,QAUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-23,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-26,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-27,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-28,QAUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-29,QAUR,-0.0,0.0,-0.09764707062324074,30
C1_IV_X,8,2022-12-30,QAUR,0.0,0.0,-0.09764707062324074,30
C1_IV_X,9,2023-01-03,AUR,0.004845306153491333,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-04,AUR,-0.003751049265242544,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-05,AUR,0.0038396516604148933,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-06,AUR,-0.003144489562231349,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-09,AUR,0.001312430213931337,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-10,AUR,0.0017093330749106206,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-11,AUR,-0.00143755480555711,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-12,AUR,0.0007940611244797485,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-13,AUR,-0.0014979804600599852,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-16,AUR,0.002223533625165892,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-17,AUR,0.011455724424398113,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-18,AUR,0.008733027424718591,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-19,AUR,0.013764191400694174,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-27,AUR,0.00595671420866685,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-30,AUR,-0.016948499259587226,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-31,AUR,0.015740794697842987,1.0,0.09512151824426729,30
C1_IV_X,9,2023-02-01,AUR,-0.009996487226978249,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-03,QAUR,0.004845306153491333,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-04,QAUR,-0.003751049265242544,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-05,QAUR,0.0038396516604148933,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-06,QAUR,-0.003144489562231349,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-09,QAUR,0.001312430213931337,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-10,QAUR,0.0017093330749106206,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-11,QAUR,-0.00143755480555711,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-12,QAUR,0.0007940611244797485,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-13,QAUR,-0.0014979804600599852,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-16,QAUR,0.002223533625165892,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-17,QAUR,0.011455724424398113,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-18,QAUR,0.008733027424718591,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-19,QAUR,0.013764191400694174,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-27,QAUR,0.00595671420866685,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-30,QAUR,-0.016948499259587226,1.0,0.09512151824426729,30
C1_IV_X,9,2023-01-31,QAUR,0.015740794697842987,1.0,0.09512151824426729,30
C1_IV_X,9,2023-02-01,QAUR,-0.009996487226978249,1.0,0.09512151824426729,30
C1_IV_X,10,2023-02-02,AUR,0.00105404404847391,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-03,AUR,-0.005769103306850626,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-06,AUR,0.003011319418707401,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-07,AUR,0.01740286154284837,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-08,AUR,0.018854812930341375,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-09,AUR,-0.01142442284748381,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-10,AUR,0.0036752596681500407,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-13,AUR,-0.0026100225153357233,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-14,AUR,-0.006266808650817811,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-15,AUR,0.0005333377281746541,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-16,AUR,0.003992391473466467,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-17,AUR,0.017375199991521397,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-20,AUR,-0.004158768616184122,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-21,AUR,-0.005075018404817936,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-22,AUR,0.003901121293365846,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-23,AUR,-0.013462137854682263,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-24,AUR,-0.006908987027614824,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-27,AUR,0.0005799639485903948,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-28,AUR,0.01642691446448765,1.0,0.03170827193265624,30
C1_IV_X,10,2023-03-01,AUR,0.0003353723254068074,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-02,QAUR,0.00105404404847391,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-03,QAUR,-0.005769103306850626,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-06,QAUR,0.003011319418707401,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-07,QAUR,0.01740286154284837,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-08,QAUR,0.018854812930341375,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-09,QAUR,-0.01142442284748381,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-10,QAUR,0.0036752596681500407,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-13,QAUR,-0.0026100225153357233,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-14,QAUR,-0.006266808650817811,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-15,QAUR,0.0005333377281746541,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-16,QAUR,0.003992391473466467,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-17,QAUR,0.017375199991521397,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-20,QAUR,-0.004158768616184122,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-21,QAUR,-0.005075018404817936,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-22,QAUR,0.003901121293365846,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-23,QAUR,-0.013462137854682263,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-24,QAUR,-0.006908987027614824,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-27,QAUR,0.0005799639485903948,1.0,0.03170827193265624,30
C1_IV_X,10,2023-02-28,QAUR,0.01642691446448765,1.0,0.03170827193265624,30
C1_IV_X,10,2023-03-01,QAUR,0.0003353723254068074,1.0,0.03170827193265624,30
C1_IV_X,11,2023-03-02,AUR,-0.004493001384760494,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-03,AUR,0.0014035512246334376,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-06,AUR,0.008127026817159669,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-07,AUR,0.0007633547617930991,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-08,AUR,-0.003942348268998362,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-09,AUR,-0.0011668091487688549,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-10,AUR,-0.0024052333635399604,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-13,AUR,-0.0004146158937616928,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-14,AUR,-0.006178722827934597,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-15,AUR,0.01831045613653904,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-16,AUR,-0.002360448461317646,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-17,AUR,0.019445339626503987,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-20,AUR,-0.006946891737019985,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-21,AUR,0.0064808405690998305,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-22,AUR,-0.001820014059738807,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-23,AUR,0.0006218408036167822,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-24,AUR,0.017560244655045673,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-27,AUR,-0.009550239448290466,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-28,AUR,-0.0005793805012228675,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-29,AUR,0.009253599376431472,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-30,AUR,0.005499588029130987,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-31,AUR,-0.012222043619440707,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-02,QAUR,-0.004493001384760494,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-03,QAUR,0.0014035512246334376,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-06,QAUR,0.008127026817159669,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-07,QAUR,0.0007633547617930991,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-08,QAUR,-0.003942348268998362,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-09,QAUR,-0.0011668091487688549,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-10,QAUR,-0.0024052333635399604,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-13,QAUR,-0.0004146158937616928,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-14,QAUR,-0.006178722827934597,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-15,QAUR,0.01831045613653904,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-16,QAUR,-0.002360448461317646,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-17,QAUR,0.019445339626503987,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-20,QAUR,-0.006946891737019985,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-21,QAUR,0.0064808405690998305,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-22,QAUR,-0.001820014059738807,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-23,QAUR,0.0006218408036167822,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-24,QAUR,0.017560244655045673,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-27,QAUR,-0.009550239448290466,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-28,QAUR,-0.0005793805012228675,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-29,QAUR,0.009253599376431472,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-30,QAUR,0.005499588029130987,1.0,0.03592080452651669,30
C1_IV_X,11,2023-03-31,QAUR,-0.012222043619440707,1.0,0.03592080452651669,30
C1_IV_X,12,2023-04-03,AUR,-0.0025,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-04,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-05,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-06,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-07,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-10,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-11,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-12,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-13,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-14,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-17,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-18,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-19,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-20,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-21,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-24,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-25,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-26,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-27,AUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-28,AUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-03,QAUR,-0.0025,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-04,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-05,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-06,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-07,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-10,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-11,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-12,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-13,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-14,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-17,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-18,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-19,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-20,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-21,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-24,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-25,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-26,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-27,QAUR,0.0,0.0,-0.00391085762398069,30
C1_IV_X,12,2023-04-28,QAUR,-0.0,0.0,-0.00391085762398069,30
C1_IV_X,13,2023-05-04,AUR,-0.00013574641135427395,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-05,AUR,0.011315879973804972,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-08,AUR,0.009457000768230424,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-09,AUR,0.020416413955453457,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-10,AUR,-0.003381576948593888,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-11,AUR,0.012570524360846257,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-12,AUR,0.0024780204199899483,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-15,AUR,0.007970936145075757,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-16,AUR,0.005237872991425933,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-17,AUR,0.00901744699238274,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-18,AUR,-0.010272166359356391,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-19,AUR,0.0030344358376747137,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-22,AUR,0.00926885124961069,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-23,AUR,-0.0009502562837134269,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-24,AUR,0.011044495572497643,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-25,AUR,-0.002803740449778802,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-26,AUR,0.014290580761390049,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-29,AUR,0.011112701648899393,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-30,AUR,-0.0011690434818038763,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-31,AUR,0.006229423962407648,1.0,0.014897676467314103,30
C1_IV_X,13,2023-06-01,AUR,0.0014100789728658328,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-04,QAUR,-0.00013574641135427395,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-05,QAUR,0.011315879973804972,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-08,QAUR,0.009457000768230424,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-09,QAUR,0.020416413955453457,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-10,QAUR,-0.003381576948593888,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-11,QAUR,0.012570524360846257,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-12,QAUR,0.0024780204199899483,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-15,QAUR,0.007970936145075757,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-16,QAUR,0.005237872991425933,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-17,QAUR,0.00901744699238274,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-18,QAUR,-0.010272166359356391,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-19,QAUR,0.0030344358376747137,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-22,QAUR,0.00926885124961069,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-23,QAUR,-0.0009502562837134269,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-24,QAUR,0.011044495572497643,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-25,QAUR,-0.002803740449778802,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-26,QAUR,0.014290580761390049,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-29,QAUR,0.011112701648899393,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-30,QAUR,-0.0011690434818038763,1.0,0.014897676467314103,30
C1_IV_X,13,2023-05-31,QAUR,0.006229423962407648,1.0,0.014897676467314103,30
C1_IV_X,13,2023-06-01,QAUR,0.0014100789728658328,1.0,0.014897676467314103,30
C1_IV_X,14,2023-06-02,AUR,-0.00030237453064691443,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-05,AUR,0.0011262676926910016,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-06,AUR,0.008681292841922424,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-07,AUR,0.005750314163426125,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-08,AUR,-0.002121398270699673,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-09,AUR,-0.0017152340082925506,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-12,AUR,0.002937644363262006,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-13,AUR,-0.00017727635354486008,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-14,AUR,-0.0009757422053219335,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-15,AUR,-0.000857222370635654,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-16,AUR,-0.004366586116158001,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-19,AUR,-0.0021709334764601763,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-20,AUR,-0.0007787908177969107,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-21,AUR,0.0030643601147525333,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-22,AUR,0.0004777196018961256,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-23,AUR,-0.0004658846597724751,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-26,AUR,0.000758124975750604,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-27,AUR,0.0017737766829606441,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-28,AUR,-0.0016077850932629941,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-29,AUR,0.005168510660526552,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-30,AUR,-0.00221814884643715,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-02,QAUR,-0.00030237453064691443,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-05,QAUR,0.0011262676926910016,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-06,QAUR,0.008681292841922424,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-07,QAUR,0.005750314163426125,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-08,QAUR,-0.002121398270699673,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-09,QAUR,-0.0017152340082925506,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-12,QAUR,0.002937644363262006,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-13,QAUR,-0.00017727635354486008,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-14,QAUR,-0.0009757422053219335,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-15,QAUR,-0.000857222370635654,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-16,QAUR,-0.004366586116158001,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-19,QAUR,-0.0021709334764601763,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-20,QAUR,-0.0007787908177969107,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-21,QAUR,0.0030643601147525333,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-22,QAUR,0.0004777196018961256,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-23,QAUR,-0.0004658846597724751,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-26,QAUR,0.000758124975750604,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-27,QAUR,0.0017737766829606441,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-28,QAUR,-0.0016077850932629941,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-29,QAUR,0.005168510660526552,1.0,0.13620413433401857,30
C1_IV_X,14,2023-06-30,QAUR,-0.00221814884643715,1.0,0.13620413433401857,30
C1_IV_X,15,2023-07-03,AUR,0.002401431642298818,1.0,0.0931364121141185,30
C1_IV_X,15,2023-07-04,AUR,-0.0018410771979167145,1.0,0.0931364121141185,30
C1_IV_X,15,2023-07-05,AUR,0.0006211280323283646,1.0,0.0931364121141185,30
C1_IV_X,15,2023-07-06,AUR,-0.0011163144021667294,1.0,0.0931364121141185,30
C1_IV_X,15,2023-07-07,AUR,0.005166581814562718,1.0,0.0931364121141185,30
C1_IV_X,15,2023-07-10,AUR,0.005606859370612417,1.0,0.0931364121141185,30
C1_IV_X,15,2023-07-11,AUR,0.0027506998659862563,1.0,0.0931364121141185,30
