config_id,market_gate_lookback,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown
C2_EW_X,40,observed_2026,QAUR,160,-0.0022410092765754452,-0.003527314808183135,0.10753146226524733,-0.03280263035466146,-0.027352574144128228,-0.07877831055084472
C2_EW_M,0,development_2022_2024,AUR,604,-0.29253133467527126,-0.13444422013416002,0.16087482730748542,-0.8357070051562032,-0.919324980997502,-0.47835802426327256
C2_EW_M,0,development_2022_2024,QAUR,604,-0.28888444323918305,-0.13258546052444797,0.16080141678856585,-0.8245291812247002,-0.9063767474736665,-0.47835802426327256
C2_EW_M,0,historical_holdout_2024_2025,AUR,312,0.20038747173751292,0.15895701439151155,0.13990240540648521,1.1361992949989912,1.51036616406032,-0.1362320480814484
C2_EW_M,0,historical_holdout_2024_2025,QAUR,312,0.20765276896079787,0.1646193159439704,0.139038484934612,1.183983815857809,1.5255204416990855,-0.1362320480814484
C2_EW_M,0,observed_2026,AUR,160,0.042578801139881106,0.06787766192839695,0.13895004813109688,0.4885040548122415,0.6564571924835853,-0.08970537552645519
C2_EW_M,0,observed_2026,QAUR,160,0.042578801139881106,0.06787766192839695,0.13895004813109688,0.4885040548122415,0.6564571924835853,-0.08970537552645519
C2_EW_M,20,development_2022_2024,AUR,604,0.0186551429666173,0.007741373678212149,0.0837459842647169,0.0924387449282589,0.07732086472419755,-0.1505088971576406
C2_EW_M,20,development_2022_2024,QAUR,604,0.0186551429666173,0.007741373678212149,0.0837459842647169,0.0924387449282589,0.07732086472419755,-0.1505088971576406
C2_EW_M,20,historical_holdout_2024_2025,AUR,312,0.22742472653283263,0.17999582373007095,0.10195026966003184,1.7655257247508365,2.37061844427443,-0.06714084037765244
C2_EW_M,20,historical_holdout_2024_2025,QAUR,312,0.2228369783946076,0.17643223641814965,0.1004735363480654,1.7560070326075152,2.2662947799834785,-0.06714084037765244
