config_id,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown,selection_score
C3_EW_X,development,AUR,604,-0.2732179157341593,-0.12466303734807893,0.15476264509040827,-0.8055111572644295,-0.8685134637605465,-0.44099964485727294,-0.824830464434046
C3_EW_X,development,QAUR,604,-0.2858212962184127,-0.13102851383606662,0.1552195099065737,-0.8441497716036624,-0.9068129821862029,-0.45069346411784694,-0.824830464434046
C3_EW_X,holdout,AUR,312,0.306475448348547,0.24100659304999383,0.13992839566397292,1.7223565803523704,2.189377452856084,-0.1362586917149653,-0.824830464434046
C3_EW_X,holdout,QAUR,312,0.3156922084048115,0.2480730739730479,0.13591541296265416,1.825201929388329,2.2821735637931364,-0.1362586917149653,-0.824830464434046
C3_EW_X,all,AUR,916,-0.050477050607094176,-0.014148396027404031,0.15015585869110182,-0.09422473522335136,-0.10561458163283248,-0.44099964485727294,-0.824830464434046
C3_EW_X,all,QAUR,916,-0.06036064402591623,-0.016982209350335786,0.14923689257973966,-0.11379364081345986,-0.12619844708715314,-0.45069346411784694,-0.824830464434046
C3_EW_M,development,AUR,604,-0.2677281027378311,-0.12191046304230613,0.15491922036649156,-0.7869292315950417,-0.848645653326672,-0.4253540465272331,-0.8055622024847053
C3_EW_M,development,QAUR,604,-0.2786116504050903,-0.1273792644686209,0.1545498791834859,-0.8241951733743689,-0.8889865938096246,-0.4253540465272331,-0.8055622024847053
C3_EW_M,holdout,AUR,312,0.3349039754101739,0.2627722262414256,0.1376682982355029,1.9087344698044653,2.409822848481798,-0.13188884362485942,-0.8055622024847053
C3_EW_M,holdout,QAUR,312,0.3003406140930214,0.2362977086617104,0.13316496300340483,1.7744735802289722,2.258002542853239,-0.13188884362485942,-0.8055622024847053
C3_EW_M,all,AUR,916,-0.0224873332635801,-0.006237556093973806,0.14958033644381408,-0.04170037481040685,-0.04657952451741583,-0.4253540465272331,-0.8055622024847053
C3_EW_M,all,QAUR,916,-0.06194943048820312,-0.017439757820154833,0.1479007432640221,-0.1179152817982976,-0.13155657886082278,-0.4253540465272331,-0.8055622024847053
C3_IV_X,development,AUR,604,-0.19106852098640026,-0.08466710824039714,0.14067935926531375,-0.601844568261926,-0.6492208978478269,-0.4139609104784583,-0.6151391859769948
C3_IV_X,development,QAUR,604,-0.20030632840308316,-0.08904284660567319,0.14169009700392363,-0.6284338036920636,-0.6761422542100023,-0.4206533391798971,-0.6151391859769948
C3_IV_X,holdout,AUR,312,0.25035462548415577,0.19776873684838825,0.13028515336196092,1.5179683313488763,1.9119551205251901,-0.13016542575046386,-0.6151391859769948
C3_IV_X,holdout,QAUR,312,0.25781404489875714,0.20353696103259056,0.12723227823592237,1.5997273950811373,1.987618450590683,-0.13016542575046386,-0.6151391859769948
C3_IV_X,all,AUR,916,0.011451216484391402,0.0031373448103138024,0.1373884851262912,0.02283557321001007,0.02561710885882437,-0.4139609104784583,-0.6151391859769948
