config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,candidate_jaccard
C1_IV_X,4,AUR,5.590172052720832,0.13596490488819124,0.25,0.4711251962846367,1.0
C1_IV_X,4,QAUR,5.590172052720832,0.13596490488819124,0.25,0.4711251962846367,1.0
C1_IV_X,5,AUR,5.6667685684128095,0.12502254098410995,0.25,0.044279223987035,1.0
C1_IV_X,5,QAUR,5.6667685684128095,0.12502254098410995,0.25,0.044279223987035,1.0
C1_IV_X,6,AUR,5.241151943052393,0.11567735737033125,0.125,0.4700062777009262,1.0
C1_IV_X,6,QAUR,5.241151943052393,0.11567735737033125,0.125,0.4700062777009262,1.0
C1_IV_X,7,AUR,5.554859672006634,0.11841003392273465,0.125,0.33335406500893816,1.0
C1_IV_X,7,QAUR,5.554859672006634,0.11841003392273465,0.125,0.33335406500893816,1.0
C1_IV_X,8,AUR,5.933906178596551,0.1506653757759572,0.25,0.627969682412326,1.0
C1_IV_X,8,QAUR,5.933906178596551,0.1506653757759572,0.25,0.627969682412326,1.0
C1_IV_X,9,AUR,5.87982444665534,0.17923525773624666,0.125,0.47586029209716296,1.0
C1_IV_X,9,QAUR,5.87982444665534,0.17923525773624666,0.125,0.47586029209716296,1.0
C1_IV_X,10,AUR,6.1039992480850955,0.15228318170630292,0.0,0.45784877785859085,1.0
C1_IV_X,10,QAUR,6.1039992480850955,0.15228318170630292,0.0,0.45784877785859085,1.0
C1_IV_X,11,AUR,5.601483869563978,0.13146562832214348,0.125,0.27627434626517566,1.0
C1_IV_X,11,QAUR,5.601483869563978,0.13146562832214348,0.125,0.27627434626517566,1.0
C1_IV_X,12,AUR,5.306405107965798,0.11342674715507219,0.375,0.48551789926974415,1.0
C1_IV_X,12,QAUR,5.306405107965798,0.11342674715507219,0.375,0.48551789926974415,1.0
C1_IV_X,13,AUR,5.514013073642143,0.11473217294735494,0.25,0.4838929175516601,1.0
C1_IV_X,13,QAUR,5.514013073642143,0.11473217294735494,0.25,0.4838929175516601,1.0
C1_IV_X,14,AUR,5.683525961499346,0.12499452742804491,0.25,0.690795663958412,1.0
