config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
P_K10P6_CP30_NONE,23,QAUR,5.176933652186928,0.07747693986952625,0.19999999999999996,0.4599999999999991,True,0.8181818181818182
P_K10P6_CP30_NONE,24,AUR,5.32262145184807,0.0826128359254841,0.4,0.7368205947771425,True,1.0
P_K10P6_CP30_NONE,24,QAUR,5.32262145184807,0.0826128359254841,0.30000000000000004,0.7368205947771425,True,1.0
P_K10P6_CP30_NONE,25,AUR,5.289665765262629,0.08739995941693891,0.19999999999999996,0.19690048748147637,True,1.0
P_K10P6_CP30_NONE,25,QAUR,5.289665765262629,0.08739995941693891,0.19999999999999996,0.19690048748147637,True,1.0
P_K10P6_CP30_NONE,26,AUR,4.7929814171424745,0.12792730243389078,0.4,0.24157651603212865,True,0.5384615384615384
P_K10P6_CP30_NONE,26,QAUR,4.986159170088205,0.10267133719511246,0.5,0.38953629723512373,True,0.5384615384615384
P_K10P6_CP30_NONE,27,AUR,5.343505917275294,0.09706223974598957,0.6,0.6142805626053416,True,0.8181818181818182
P_K10P6_CP30_NONE,27,QAUR,5.345219621216417,0.0941269959050111,0.5,0.6679597812029933,True,0.8181818181818182
P_K10P6_CP30_NONE,28,AUR,5.63232418091273,0.08555883260295567,0.30000000000000004,0.7069427428067574,True,1.0
P_K10P6_CP30_NONE,28,QAUR,5.63232418091273,0.08555883260295567,0.30000000000000004,0.5989617018339161,True,1.0
P_K10P6_CP30_NONE,29,AUR,5.931203221600047,0.07226426753579904,0.19999999999999996,0.10147766465864871,True,1.0
P_K10P6_CP30_NONE,29,QAUR,5.931203221600047,0.07226426753579904,0.19999999999999996,0.1014776740125989,True,1.0
P_K10P6_CP30_NONE,30,AUR,5.294042985981918,0.10410597764656362,0.4,0.4600000000000003,True,1.0
P_K10P6_CP30_NONE,30,QAUR,5.294042985981918,0.10410597764656362,0.4,0.46000000000000024,True,1.0
P_K10P6_CP30_NONE,31,AUR,5.285271612196122,0.10125560074267413,0.4,0.6175892764684153,True,0.8181818181818182
P_K10P6_CP30_NONE,31,QAUR,5.378121379521905,0.07943956859508525,0.5,0.6175892807328064,True,0.8181818181818182
P_K10P6_CP30_NONE,32,AUR,5.470946135808916,0.09770769364378401,0.4,0.47411162956298725,True,0.5384615384615384
P_K10P6_CP30_NONE,32,QAUR,5.559523384039042,0.07913861872615285,0.19999999999999996,0.453977208083902,True,0.5384615384615384
P_K10P6_CP30_NONE,33,AUR,5.6035711974099565,0.06855267115959701,0.5,0.5821103913257355,True,1.0
P_K10P6_CP30_NONE,33,QAUR,5.6035711974099565,0.06855267115959701,0.19999999999999996,0.581975970055945,True,1.0
P_K10P6_CP30_NONE,34,AUR,5.6094964179244595,0.08176307069747893,0.4,0.48,True,0.6666666666666666
P_K10P6_CP30_NONE,34,QAUR,5.704600619523493,0.06951736939699892,0.5,0.5000000000000011,True,0.6666666666666666
P_K10P6_CP30_NONE,35,AUR,5.655117087234993,0.0775530552665437,0.4,0.25692161405988856,True,0.6666666666666666
P_K10P6_CP30_NONE,35,QAUR,5.670470406647051,0.06472595753231718,0.4,0.3520043272387554,True,0.6666666666666666
P_K10P6_CP30_NONE,36,AUR,5.4759465027817384,0.08460285952601791,0.5,0.2373005585961405,True,0.8181818181818182
P_K10P6_CP30_NONE,36,QAUR,5.557683613727203,0.07035282924321742,0.5,0.4662685386378207,True,0.8181818181818182
P_K10P6_CP30_NONE,37,AUR,4.487248338293898,0.13463632380618681,0.7,0.7500000000000006,True,0.42857142857142855
P_K10P6_CP30_NONE,37,QAUR,4.632154206075236,0.121234296164877,0.7,0.9799999999999998,True,0.42857142857142855
P_K10P6_CP30_NONE,38,AUR,3.8586086425928454,0.15968541181739368,0.6,0.5204089571647055,True,0.3333333333333333
P_K10P6_CP30_NONE,38,QAUR,3.9184036620902374,0.14280540249292184,0.6,0.480000000000001,True,0.3333333333333333
