config_id,fold,method,ticker,selected_downstream,weight
P_K10P6_CP30_NONE,13,QAUR,NCT,True,0.09431657299278852
P_K10P6_CP30_NONE,13,QAUR,PGC,True,0.02
P_K10P6_CP30_NONE,13,QAUR,PVD,False,0.0
P_K10P6_CP30_NONE,13,QAUR,SRF,False,0.0
P_K10P6_CP30_NONE,13,QAUR,VMD,False,0.0
P_K10P6_CP30_NONE,13,QAUR,VPI,False,0.0
P_K10P6_CP30_NONE,14,AUR,CLL,True,0.1381904913416708
P_K10P6_CP30_NONE,14,AUR,CSM,True,0.21405437443194678
P_K10P6_CP30_NONE,14,AUR,DCM,False,0.0
P_K10P6_CP30_NONE,14,AUR,DSN,True,0.020000000000000087
P_K10P6_CP30_NONE,14,AUR,PGC,True,0.2500000000000001
P_K10P6_CP30_NONE,14,AUR,SFI,True,0.25
P_K10P6_CP30_NONE,14,AUR,VJC,False,0.0
P_K10P6_CP30_NONE,14,AUR,VMD,False,0.0
P_K10P6_CP30_NONE,14,AUR,VPD,False,0.0
P_K10P6_CP30_NONE,14,AUR,VPI,True,0.12775513422638227
P_K10P6_CP30_NONE,14,QAUR,CLL,True,0.13819048840340353
P_K10P6_CP30_NONE,14,QAUR,CSM,True,0.2140543721704832
P_K10P6_CP30_NONE,14,QAUR,DSN,True,0.020000000000000004
P_K10P6_CP30_NONE,14,QAUR,PGC,True,0.24999999999999964
P_K10P6_CP30_NONE,14,QAUR,SFI,True,0.25000000000000006
P_K10P6_CP30_NONE,14,QAUR,VCB,False,0.0
P_K10P6_CP30_NONE,14,QAUR,VJC,False,0.0
P_K10P6_CP30_NONE,14,QAUR,VMD,False,0.0
P_K10P6_CP30_NONE,14,QAUR,VPD,False,0.0
P_K10P6_CP30_NONE,14,QAUR,VPI,True,0.12775513942611352
P_K10P6_CP30_NONE,15,AUR,AST,True,0.17492430528177969
P_K10P6_CP30_NONE,15,AUR,CLC,False,0.0
P_K10P6_CP30_NONE,15,AUR,CSM,True,0.22080266782719138
P_K10P6_CP30_NONE,15,AUR,DHC,False,0.0
P_K10P6_CP30_NONE,15,AUR,DSN,True,0.020000000000001253
P_K10P6_CP30_NONE,15,AUR,HTI,True,0.24999999999999997
P_K10P6_CP30_NONE,15,AUR,HTV,True,0.08427302689102927
P_K10P6_CP30_NONE,15,AUR,NCT,True,0.24999999999999845
P_K10P6_CP30_NONE,15,AUR,SCR,False,0.0
P_K10P6_CP30_NONE,15,AUR,VJC,False,0.0
P_K10P6_CP30_NONE,15,QAUR,CLC,True,0.2099509623031378
P_K10P6_CP30_NONE,15,QAUR,DHC,False,0.0
P_K10P6_CP30_NONE,15,QAUR,DMC,True,0.020000000000000177
P_K10P6_CP30_NONE,15,QAUR,DSN,True,0.020049037696862275
P_K10P6_CP30_NONE,15,QAUR,HTI,True,0.24999999999999997
P_K10P6_CP30_NONE,15,QAUR,HTV,False,0.0
P_K10P6_CP30_NONE,15,QAUR,NCT,True,0.24999999999999972
P_K10P6_CP30_NONE,15,QAUR,PGC,True,0.25
P_K10P6_CP30_NONE,15,QAUR,VCB,False,0.0
P_K10P6_CP30_NONE,15,QAUR,VJC,False,0.0
P_K10P6_CP30_NONE,16,AUR,AST,True,0.24999999999999967
P_K10P6_CP30_NONE,16,AUR,BWE,False,0.0
