config_id,fold,method,ticker,selected_downstream,weight
W_K10P6_CP30,8,AUR,DSN,True,0.21000000000000146
W_K10P6_CP30,8,AUR,HPX,False,0.0
W_K10P6_CP30,8,AUR,HTI,True,0.2499999999999981
W_K10P6_CP30,8,AUR,SC5,False,0.0
W_K10P6_CP30,8,AUR,SPM,True,0.02000000000000099
W_K10P6_CP30,8,AUR,VCB,True,0.02000000000000099
W_K10P6_CP30,8,AUR,VJC,True,0.25
W_K10P6_CP30,8,AUR,VPD,False,0.0
W_K10P6_CP30,8,QAUR,DCL,True,0.24999999999999842
W_K10P6_CP30,8,QAUR,DCM,False,0.0
W_K10P6_CP30,8,QAUR,DSN,True,0.21000000000000185
W_K10P6_CP30,8,QAUR,HPX,False,0.0
W_K10P6_CP30,8,QAUR,HTI,True,0.25
W_K10P6_CP30,8,QAUR,SC5,False,0.0
W_K10P6_CP30,8,QAUR,SPM,True,0.02
W_K10P6_CP30,8,QAUR,ST8,False,0.0
W_K10P6_CP30,8,QAUR,VCB,True,0.020000000000000157
W_K10P6_CP30,8,QAUR,VJC,True,0.24999999999999967
W_K10P6_CP30,9,AUR,CLC,True,0.21000000000000055
W_K10P6_CP30,9,AUR,DCL,True,0.01999999999999999
W_K10P6_CP30,9,AUR,HPX,False,0.0
W_K10P6_CP30,9,AUR,SGN,True,0.2499999999999997
W_K10P6_CP30,9,AUR,ST8,False,0.0
W_K10P6_CP30,9,AUR,STG,False,0.0
W_K10P6_CP30,9,AUR,VCB,True,0.01999999999999999
W_K10P6_CP30,9,AUR,VJC,True,0.2499999999999999
W_K10P6_CP30,9,AUR,VPI,False,0.0
W_K10P6_CP30,9,AUR,VTO,True,0.2499999999999999
W_K10P6_CP30,9,QAUR,CLC,True,0.14914667951399688
W_K10P6_CP30,9,QAUR,CLL,True,0.24999999999999956
W_K10P6_CP30,9,QAUR,DCL,True,0.08085332048600394
W_K10P6_CP30,9,QAUR,DCM,False,0.0
W_K10P6_CP30,9,QAUR,HPX,False,0.0
W_K10P6_CP30,9,QAUR,SGN,True,0.25
W_K10P6_CP30,9,QAUR,ST8,False,0.0
W_K10P6_CP30,9,QAUR,STG,False,0.0
W_K10P6_CP30,9,QAUR,VCB,True,0.020000000000000136
W_K10P6_CP30,9,QAUR,VJC,True,0.24999999999999964
W_K10P6_CP30,10,AUR,BTP,True,0.13970766162265727
W_K10P6_CP30,10,AUR,CLL,True,0.020000000000000184
W_K10P6_CP30,10,AUR,DCL,True,0.09029233837734439
W_K10P6_CP30,10,AUR,DSN,True,0.25000000000000006
W_K10P6_CP30,10,AUR,HPX,False,0.0
W_K10P6_CP30,10,AUR,HTI,True,0.24999999999999814
W_K10P6_CP30,10,AUR,NCT,True,0.25000000000000006
W_K10P6_CP30,10,AUR,ST8,False,0.0
W_K10P6_CP30,10,AUR,VJC,False,0.0
W_K10P6_CP30,10,AUR,VPD,False,0.0
W_K10P6_CP30,10,QAUR,AST,True,0.04812565561851764
W_K10P6_CP30,10,QAUR,BTP,True,0.19307938644075393
W_K10P6_CP30,10,QAUR,CSM,True,0.2387949579407279
W_K10P6_CP30,10,QAUR,DCL,True,0.2500000000000003
W_K10P6_CP30,10,QAUR,HPX,False,0.0
W_K10P6_CP30,10,QAUR,HTI,True,0.2500000000000003
W_K10P6_CP30,10,QAUR,ST8,False,0.0
W_K10P6_CP30,10,QAUR,VCB,False,0.0
W_K10P6_CP30,10,QAUR,VPD,False,0.0
W_K10P6_CP30,10,QAUR,VPI,True,0.02000000000000002
W_K10P6_CP30,11,AUR,AST,True,0.020000000000000243
W_K10P6_CP30,11,AUR,CLC,True,0.020000000000000132
W_K10P6_CP30,11,AUR,CSM,True,0.25000000000000006
W_K10P6_CP30,11,AUR,HPX,False,0.0
W_K10P6_CP30,11,AUR,HTI,True,0.24999999999999972
W_K10P6_CP30,11,AUR,NCT,True,0.24999999999999983
W_K10P6_CP30,11,AUR,ST8,False,0.0
W_K10P6_CP30,11,AUR,VCB,False,0.0
W_K10P6_CP30,11,AUR,VPD,True,0.21
W_K10P6_CP30,11,AUR,VPI,False,0.0
W_K10P6_CP30,11,QAUR,AST,True,0.020000000000000104
W_K10P6_CP30,11,QAUR,CLC,True,0.02000000000000077
W_K10P6_CP30,11,QAUR,CSM,True,0.25000000000000006
W_K10P6_CP30,11,QAUR,HPX,False,0.0
W_K10P6_CP30,11,QAUR,HTI,True,0.2499999999999998
W_K10P6_CP30,11,QAUR,PGC,True,0.24999999999999942
W_K10P6_CP30,11,QAUR,ST8,False,0.0
W_K10P6_CP30,11,QAUR,VCB,False,0.0
W_K10P6_CP30,11,QAUR,VPD,True,0.20999999999999988
W_K10P6_CP30,11,QAUR,VPI,False,0.0
W_K10P6_CP30,12,AUR,BTP,False,0.0
W_K10P6_CP30,12,AUR,CLC,True,0.25000000000000017
W_K10P6_CP30,12,AUR,CLL,True,0.020000000000003362
W_K10P6_CP30,12,AUR,CTI,False,0.0
W_K10P6_CP30,12,AUR,DSN,True,0.020000000000004445
W_K10P6_CP30,12,AUR,HTI,True,0.24999999999999695
W_K10P6_CP30,12,AUR,NCT,True,0.24999999999999462
W_K10P6_CP30,12,AUR,PGC,True,0.2100000000000005
W_K10P6_CP30,12,AUR,ST8,False,0.0
W_K10P6_CP30,12,AUR,VPI,False,0.0
W_K10P6_CP30,12,QAUR,BTP,False,0.0
W_K10P6_CP30,12,QAUR,CLC,True,0.24999999999999933
W_K10P6_CP30,12,QAUR,CLL,True,0.020000000000000254
W_K10P6_CP30,12,QAUR,CTI,False,0.0
W_K10P6_CP30,12,QAUR,DSN,True,0.019999999999999987
W_K10P6_CP30,12,QAUR,HTI,True,0.24999999999999983
W_K10P6_CP30,12,QAUR,PGC,True,0.21000000000000069
W_K10P6_CP30,12,QAUR,ST8,False,0.0
W_K10P6_CP30,12,QAUR,VPI,False,0.0
W_K10P6_CP30,12,QAUR,VPS,True,0.24999999999999983
W_K10P6_CP30,13,AUR,AST,True,0.1824657628935911
W_K10P6_CP30,13,AUR,BTP,True,0.25
W_K10P6_CP30,13,AUR,CLC,True,0.25000000000000006
W_K10P6_CP30,13,AUR,DMC,True,0.1238782738700876
W_K10P6_CP30,13,AUR,NCT,True,0.17365596323632113
W_K10P6_CP30,13,AUR,PGC,True,0.02000000000000009
W_K10P6_CP30,13,AUR,PVD,False,0.0
W_K10P6_CP30,13,AUR,SRF,False,0.0
W_K10P6_CP30,13,AUR,VMD,False,0.0
W_K10P6_CP30,13,AUR,VPI,False,0.0
W_K10P6_CP30,13,QAUR,AST,True,0.2064089340175541
W_K10P6_CP30,13,QAUR,BTP,True,0.25
W_K10P6_CP30,13,QAUR,CLC,True,0.25
W_K10P6_CP30,13,QAUR,DMC,True,0.1792744929896575
