spec_id,market_lookback,strategy_lookback_folds,volatility_target,volatility_lookback_days,minimum_validation_ic,overlay_turnover_cost_bps,sample,method,mean_exposure,active_folds,total_folds,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown
OV0203,60,3,0.1,60,0.05,25.0,bridge,AUR,0.0,0,1,22,-0.0015516331589688903,-0.017629799692191805,0.005251434851209523,-3.357139561225113,,0.0
OV0203,60,3,0.1,60,0.05,25.0,bridge,QAUR,0.0,0,1,22,-0.0016188674471453446,-0.018387269583744592,0.005478986371416058,-3.355961912895278,,0.0
OV0203,60,3,0.1,60,0.05,25.0,development,AUR,0.1585204565254967,5,29,604,-0.09432292096540773,-0.040492232296679975,0.06197456447621672,-0.6533685656188712,-0.30037217091588575,-0.1522509558934404
OV0203,60,3,0.1,60,0.05,25.0,development,QAUR,0.1585204565254967,5,29,604,-0.09432292096540773,-0.040492232296679975,0.06197456447621672,-0.6533685656188712,-0.30037217091588575,-0.1522509558934404
OV0203,60,3,0.1,60,0.05,25.0,historical_holdout,AUR,0.34902412143483763,6,15,312,-0.07177657357889289,-0.058385379514787616,0.1001917180073159,-0.582736584180784,-0.41794195420493857,-0.13096078514839293
OV0203,60,3,0.1,60,0.05,25.0,historical_holdout,QAUR,0.3457856953207544,6,15,312,-0.06921795823142562,-0.05628954678203568,0.09756075595987446,-0.5769691535107301,-0.4048024001350488,-0.13096078514839293
OV0203,60,3,0.1,60,0.05,25.0,observed_2026,AUR,0.254192616472661,3,8,160,0.017063936855390427,0.02700723274972172,0.0651414798925128,0.4145934785989697,0.3418336765231054,-0.0486297574123945
OV0203,60,3,0.1,60,0.05,25.0,observed_2026,QAUR,0.2415156209233134,3,8,160,0.01427500870588605,0.022575225315411895,0.06200624996882454,0.3640798359320593,0.30218348306071474,-0.04851047209737602
OV0204,60,3,0.1,60,0.1,25.0,bridge,AUR,0.0,0,1,22,-0.0015516331589688903,-0.017629799692191805,0.005251434851209523,-3.357139561225113,,0.0
OV0204,60,3,0.1,60,0.1,25.0,bridge,QAUR,0.0,0,1,22,-0.0016188674471453446,-0.018387269583744592,0.005478986371416058,-3.355961912895278,,0.0
OV0204,60,3,0.1,60,0.1,25.0,development,AUR,0.13356807088444086,4,29,604,-0.08982394718079334,-0.03850648154827652,0.06115269203832416,-0.629677619492935,-0.2622154967515117,-0.1522509558934404
OV0204,60,3,0.1,60,0.1,25.0,development,QAUR,0.13356807088444086,4,29,604,-0.08982394718079334,-0.03850648154827652,0.06115269203832416,-0.629677619492935,-0.2622154967515117,-0.1522509558934404
OV0204,60,3,0.1,60,0.1,25.0,historical_holdout,AUR,0.10804355090583666,2,15,312,-0.02298925038389077,-0.0186096656961251,0.020667689132509198,-0.9004231473006368,-0.4607798733304388,-0.024162221171129428
OV0204,60,3,0.1,60,0.1,25.0,historical_holdout,QAUR,0.10983646525720948,2,15,312,-0.018712093157560172,-0.015141011048062092,0.018877644043531504,-0.8020604167102207,-0.393457852020828,-0.024162221171129428
OV0204,60,3,0.1,60,0.1,25.0,observed_2026,AUR,0.1699045005859824,2,8,160,0.038901826373033854,0.06195191609838302,0.052325451212932,1.1839728977448718,0.6382963033485234,-0.024755634838498075
OV0204,60,3,0.1,60,0.1,25.0,observed_2026,QAUR,0.1572275050366348,2,8,160,0.03605301574948383,0.05736910632164349,0.04837868901486396,1.1858342482992315,0.6406830713854176,-0.022873312795381295
OV0205,60,3,0.1,120,-1.0,25.0,bridge,AUR,0.0,0,1,22,-0.0017426443494398258,-0.019780361763759635,0.005897903906612414,-3.3537951918109337,,0.0
OV0205,60,3,0.1,120,-1.0,25.0,bridge,QAUR,0.0,0,1,22,-0.0016303152017999034,-0.018516188296271663,0.005517730798482214,-3.3557614484137197,,0.0
OV0205,60,3,0.1,120,-1.0,25.0,development,AUR,0.4832474758256905,16,29,604,0.09314336160820469,0.037855311757495125,0.08049096229938145,0.47030512092394294,0.40287673849352534,-0.1522509558934404
OV0205,60,3,0.1,120,-1.0,25.0,development,QAUR,0.4832474758256905,16,29,604,0.09314336160820469,0.037855311757495125,0.08049096229938145,0.47030512092394294,0.40287673849352534,-0.1522509558934404
OV0205,60,3,0.1,120,-1.0,25.0,historical_holdout,AUR,0.5610671838130467,10,15,312,-0.013789594599902033,-0.011152598829535898,0.1072714896833655,-0.10396610378447389,-0.096469985315246,-0.13096078514839316
OV0205,60,3,0.1,120,-1.0,25.0,historical_holdout,QAUR,0.5501857266373121,10,15,312,0.000578907812937679,0.00046755336592063657,0.10496902999854049,0.004454202977079406,0.004071443047473413,-0.13096078514839316
OV0205,60,3,0.1,120,-1.0,25.0,observed_2026,AUR,0.24567030559924458,3,8,160,0.017166520718045808,0.027170386644661537,0.06365631983678147,0.4268293661073716,0.3398609821887788,-0.045431068393416596
OV0205,60,3,0.1,120,-1.0,25.0,observed_2026,QAUR,0.2433237534296353,3,8,160,0.017031490078861955,0.026955629936425973,0.06312222335317788,0.4270386641105045,0.33890156647443603,-0.04486639969674555
OV0206,60,3,0.1,120,0.0,25.0,bridge,AUR,0.0,0,1,22,-0.0017426443494398258,-0.019780361763759635,0.005897903906612414,-3.3537951918109337,,0.0
OV0206,60,3,0.1,120,0.0,25.0,bridge,QAUR,0.0,0,1,22,-0.0016303152017999034,-0.018516188296271663,0.005517730798482214,-3.3557614484137197,,0.0
OV0206,60,3,0.1,120,0.0,25.0,development,AUR,0.3081637162574543,10,29,604,-0.03737453539555147,-0.015766601689122917,0.0725665554368056,-0.2172709121194711,-0.144751772484483,-0.1658640098367088
OV0206,60,3,0.1,120,0.0,25.0,development,QAUR,0.3081637162574543,10,29,604,-0.03737453539555147,-0.015766601689122917,0.0725665554368056,-0.2172709121194711,-0.144751772484483,-0.1658640098367088
OV0206,60,3,0.1,120,0.0,25.0,historical_holdout,AUR,0.3541181887417789,6,15,312,-0.07397416136690216,-0.06018637156356077,0.100408988172192,-0.5994121906730778,-0.4312197513244705,-0.13096078514839293
OV0206,60,3,0.1,120,0.0,25.0,historical_holdout,QAUR,0.3475461880196705,6,15,312,-0.06941910527798689,-0.05645427173875528,0.09766186546006311,-0.578058502905017,-0.40588427233004304,-0.13096078514839293
OV0206,60,3,0.1,120,0.0,25.0,observed_2026,AUR,0.24567030559924458,3,8,160,0.017166520718045808,0.027170386644661537,0.06365631983678147,0.4268293661073716,0.3398609821887788,-0.045431068393416596
OV0206,60,3,0.1,120,0.0,25.0,observed_2026,QAUR,0.2433237534296353,3,8,160,0.017031490078861955,0.026955629936425973,0.06312222335317788,0.4270386641105045,0.33890156647443603,-0.04486639969674555
OV0207,60,3,0.1,120,0.05,25.0,bridge,AUR,0.0,0,1,22,-0.0017426443494398258,-0.019780361763759635,0.005897903906612414,-3.3537951918109337,,0.0
OV0207,60,3,0.1,120,0.05,25.0,bridge,QAUR,0.0,0,1,22,-0.0016303152017999034,-0.018516188296271663,0.005517730798482214,-3.3557614484137197,,0.0
OV0207,60,3,0.1,120,0.05,25.0,development,AUR,0.15476253490916694,5,29,604,-0.09152768140077716,-0.03925779896855264,0.062311429285697564,-0.630025653697588,-0.2889135407403195,-0.1522509558934404
OV0207,60,3,0.1,120,0.05,25.0,development,QAUR,0.15476253490916694,5,29,604,-0.09152768140077716,-0.03925779896855264,0.062311429285697564,-0.630025653697588,-0.2889135407403195,-0.1522509558934404
OV0207,60,3,0.1,120,0.05,25.0,historical_holdout,AUR,0.3541181887417789,6,15,312,-0.07397416136690216,-0.06018637156356077,0.100408988172192,-0.5994121906730778,-0.4312197513244705,-0.13096078514839293
OV0207,60,3,0.1,120,0.05,25.0,historical_holdout,QAUR,0.3475461880196705,6,15,312,-0.06941910527798689,-0.05645427173875528,0.09766186546006311,-0.578058502905017,-0.40588427233004304,-0.13096078514839293
OV0207,60,3,0.1,120,0.05,25.0,observed_2026,AUR,0.24567030559924458,3,8,160,0.017166520718045808,0.027170386644661537,0.06365631983678147,0.4268293661073716,0.3398609821887788,-0.045431068393416596
OV0207,60,3,0.1,120,0.05,25.0,observed_2026,QAUR,0.2433237534296353,3,8,160,0.017031490078861955,0.026955629936425973,0.06312222335317788,0.4270386641105045,0.33890156647443603,-0.04486639969674555
OV0208,60,3,0.1,120,0.1,25.0,bridge,AUR,0.0,0,1,22,-0.0017426443494398258,-0.019780361763759635,0.005897903906612414,-3.3537951918109337,,0.0
OV0208,60,3,0.1,120,0.1,25.0,bridge,QAUR,0.0,0,1,22,-0.0016303152017999034,-0.018516188296271663,0.005517730798482214,-3.3557614484137197,,0.0
OV0208,60,3,0.1,120,0.1,25.0,development,AUR,0.13752327473820844,4,29,604,-0.08843591119011096,-0.037894987256190116,0.06192359723506492,-0.6119635962416548,-0.25830964084991354,-0.1522509558934404
OV0208,60,3,0.1,120,0.1,25.0,development,QAUR,0.13752327473820844,4,29,604,-0.08843591119011096,-0.037894987256190116,0.06192359723506492,-0.6119635962416548,-0.25830964084991354,-0.1522509558934404
OV0208,60,3,0.1,120,0.1,25.0,historical_holdout,AUR,0.11313718265172991,2,15,312,-0.025303511190779338,-0.02048768338602225,0.021753565118855584,-0.9418080794611412,-0.4809359193418436,-0.025303511190779338
OV0208,60,3,0.1,120,0.1,25.0,historical_holdout,QAUR,0.11014173871466462,2,15,312,-0.018815057457296502,-0.01522447800981197,0.018917225973839446,-0.8047944255075157,-0.394938514120438,-0.024162221171129428
OV0208,60,3,0.1,120,0.1,25.0,observed_2026,AUR,0.1673277383955178,2,8,160,0.03741864427731634,0.059565055542308176,0.052450488639057845,1.1356434818407466,0.5890913930484644,-0.025145833212408153
OV0208,60,3,0.1,120,0.1,25.0,observed_2026,QAUR,0.1660002693543321,2,8,160,0.03700951324935686,0.058906992794937274,0.05212426269000763,1.1301261591989848,0.5842089148648945,-0.0250464062491208
OV0209,60,3,0.12,60,-1.0,25.0,bridge,AUR,0.0,0,1,22,-0.0018619597907626462,-0.021121532502837326,0.006301721821451427,-3.3517081682245005,,0.0
OV0209,60,3,0.12,60,-1.0,25.0,bridge,QAUR,0.0,0,1,22,-0.0019426409365744801,-0.022027483257746838,0.006574783645699272,-3.3502978112679886,,0.0
OV0209,60,3,0.12,60,-1.0,25.0,development,AUR,0.5347884092787305,16,29,604,0.16444369331587638,0.06557951116695881,0.0852689909963852,0.7690897992417773,0.7006158275144543,-0.1522509558934404
OV0209,60,3,0.12,60,-1.0,25.0,development,QAUR,0.5347884092787305,16,29,604,0.16444369331587638,0.06557951116695881,0.0852689909963852,0.7690897992417773,0.7006158275144543,-0.1522509558934404
OV0209,60,3,0.12,60,-1.0,25.0,historical_holdout,AUR,0.6227021107359971,10,15,312,0.004077379051432128,0.0032919786387199945,0.11778828453821623,0.027948268808108138,0.027256787727032206,-0.13096078514839316
OV0209,60,3,0.12,60,-1.0,25.0,historical_holdout,QAUR,0.5985160079192738,10,15,312,0.016994518169374917,0.01370406164614657,0.112113069565361,0.1222342916778067,0.1162944577518185,-0.13096078514839316
OV0209,60,3,0.12,60,-1.0,25.0,observed_2026,AUR,0.3050311397671932,3,8,160,0.02018195200618944,0.03197048643953693,0.07816977587101535,0.4089878227652856,0.33721179498886894,-0.05813980892429693
OV0209,60,3,0.12,60,-1.0,25.0,observed_2026,QAUR,0.2898187451079761,3,8,160,0.016856913626085213,0.026678002700404546,0.07440749996258944,0.3585391622325397,0.2975847662085786,-0.05799805152192439
OV0210,60,3,0.12,60,0.0,25.0,bridge,AUR,0.0,0,1,22,-0.0018619597907626462,-0.021121532502837326,0.006301721821451427,-3.3517081682245005,,0.0
OV0210,60,3,0.12,60,0.0,25.0,bridge,QAUR,0.0,0,1,22,-0.0019426409365744801,-0.022027483257746838,0.006574783645699272,-3.3502978112679886,,0.0
OV0210,60,3,0.12,60,0.0,25.0,development,AUR,0.32967496912121275,10,29,604,-0.03233402355373094,-0.013619672724424325,0.07449841080696314,-0.18281829876498973,-0.12582478185337634,-0.16236335465415375
OV0210,60,3,0.12,60,0.0,25.0,development,QAUR,0.32967496912121275,10,29,604,-0.03233402355373094,-0.013619672724424325,0.07449841080696314,-0.18281829876498973,-0.12582478185337634,-0.16236335465415375
OV0210,60,3,0.12,60,0.0,25.0,historical_holdout,AUR,0.3654956123884718,6,15,312,-0.0756211871186575,-0.06153669961198749,0.10201624857540939,-0.603204886195165,-0.43665094330838966,-0.13096078514839293
OV0210,60,3,0.12,60,0.0,25.0,historical_holdout,QAUR,0.361609501051572,6,15,312,-0.07249057678390769,-0.05897043749380981,0.09827494801408054,-0.600055646789665,-0.4238602423936051,-0.13096078514839293
OV0210,60,3,0.12,60,0.0,25.0,observed_2026,AUR,0.3050311397671932,3,8,160,0.02018195200618944,0.03197048643953693,0.07816977587101535,0.4089878227652856,0.33721179498886894,-0.05813980892429693
OV0210,60,3,0.12,60,0.0,25.0,observed_2026,QAUR,0.2898187451079761,3,8,160,0.016856913626085213,0.026678002700404546,0.07440749996258944,0.3585391622325397,0.2975847662085786,-0.05799805152192439
OV0211,60,3,0.12,60,0.05,25.0,bridge,AUR,0.0,0,1,22,-0.0018619597907626462,-0.021121532502837326,0.006301721821451427,-3.3517081682245005,,0.0
OV0211,60,3,0.12,60,0.05,25.0,bridge,QAUR,0.0,0,1,22,-0.0019426409365744801,-0.022027483257746838,0.006574783645699272,-3.3502978112679886,,0.0
OV0211,60,3,0.12,60,0.05,25.0,development,AUR,0.16787389725202564,5,29,604,-0.09417805920382405,-0.040428203956697994,0.06313049065541032,-0.6403910937009845,-0.30078166385111593,-0.1522509558934404
OV0211,60,3,0.12,60,0.05,25.0,development,QAUR,0.16787389725202564,5,29,604,-0.09417805920382405,-0.040428203956697994,0.06313049065541032,-0.6403910937009845,-0.30078166385111593,-0.1522509558934404
OV0211,60,3,0.12,60,0.05,25.0,historical_holdout,AUR,0.3654956123884718,6,15,312,-0.0756211871186575,-0.06153669961198749,0.10201624857540939,-0.603204886195165,-0.43665094330838966,-0.13096078514839293
OV0211,60,3,0.12,60,0.05,25.0,historical_holdout,QAUR,0.361609501051572,6,15,312,-0.07249057678390769,-0.05897043749380981,0.09827494801408054,-0.600055646789665,-0.4238602423936051,-0.13096078514839293
OV0211,60,3,0.12,60,0.05,25.0,observed_2026,AUR,0.3050311397671932,3,8,160,0.02018195200618944,0.03197048643953693,0.07816977587101535,0.4089878227652856,0.33721179498886894,-0.05813980892429693
OV0211,60,3,0.12,60,0.05,25.0,observed_2026,QAUR,0.2898187451079761,3,8,160,0.016856913626085213,0.026678002700404546,0.07440749996258944,0.3585391622325397,0.2975847662085786,-0.05799805152192439
OV0212,60,3,0.12,60,0.1,25.0,bridge,AUR,0.0,0,1,22,-0.0018619597907626462,-0.021121532502837326,0.006301721821451427,-3.3517081682245005,,0.0
OV0212,60,3,0.12,60,0.1,25.0,bridge,QAUR,0.0,0,1,22,-0.0019426409365744801,-0.022027483257746838,0.006574783645699272,-3.3502978112679886,,0.0
OV0212,60,3,0.12,60,0.1,25.0,development,AUR,0.13793103448275862,4,29,604,-0.08874910881545839,-0.03803291791745134,0.06196437651828994,-0.6137868248577505,-0.2592046098288421,-0.1522509558934404
OV0212,60,3,0.12,60,0.1,25.0,development,QAUR,0.13793103448275862,4,29,604,-0.08874910881545839,-0.03803291791745134,0.06196437651828994,-0.6137868248577505,-0.2592046098288421,-0.1522509558934404
OV0212,60,3,0.12,60,0.1,25.0,historical_holdout,AUR,0.11631892775367066,2,15,312,-0.026747987249961858,-0.021660307207992835,0.022465642421564166,-0.9641525847131658,-0.49069515597036917,-0.026747987249961858
OV0212,60,3,0.12,60,0.1,25.0,historical_holdout,QAUR,0.11847042497531805,2,15,312,-0.021622530024493547,-0.017500976903207066,0.02006861021853323,-0.8720572432586801,-0.4296765828825903,-0.024162221171129428
OV0212,60,3,0.12,60,0.1,25.0,observed_2026,AUR,0.20388540070317884,2,8,160,0.046642646838813695,0.0744408753523016,0.06279054145551839,1.1855428162701296,0.639142668322873,-0.029701731475731297
OV0212,60,3,0.12,60,0.1,25.0,observed_2026,QAUR,0.18867300604396176,2,8,160,0.043231366170547014,0.06893058127298035,0.058054426817836756,1.1873441019281925,0.6414988157963524,-0.02744356547151705
OV0213,60,3,0.12,120,-1.0,25.0,bridge,AUR,0.0,0,1,22,-0.0020911732193278354,-0.023693318481992076,0.0070774846879348985,-3.3477032486389486,,0.0
OV0213,60,3,0.12,120,-1.0,25.0,bridge,QAUR,0.0,0,1,22,-0.001956378242159884,-0.02218166016218892,0.006621276958178656,-3.3500577460047114,,0.0
OV0213,60,3,0.12,120,-1.0,25.0,development,AUR,0.5062194475563856,16,29,604,0.1165972262948538,0.04708834753481428,0.08208460821958767,0.5736562378277599,0.5026971172823775,-0.1522509558934404
OV0213,60,3,0.12,120,-1.0,25.0,development,QAUR,0.5062194475563856,16,29,604,0.1165972262948538,0.04708834753481428,0.08208460821958767,0.5736562378277599,0.5026971172823775,-0.1522509558934404
OV0213,60,3,0.12,120,-1.0,25.0,historical_holdout,AUR,0.5932806205756561,10,15,312,-0.01276341049017915,-0.010321624720863287,0.11126841910078965,-0.09276329082660649,-0.08777381647016014,-0.13096078514839316
OV0213,60,3,0.12,120,-1.0,25.0,historical_holdout,QAUR,0.5802228719647744,10,15,312,0.004595242293015556,0.003709904894000138,0.10805882480970314,0.03433227133955474,0.031994631852037075,-0.13096078514839316
OV0213,60,3,0.12,120,-1.0,25.0,observed_2026,AUR,0.2948043667190935,3,8,160,0.020319845366360445,0.0321901866280474,0.07638758380413775,0.4214060063816775,0.33554265615618395,-0.05432870382108668
OV0213,60,3,0.12,120,-1.0,25.0,observed_2026,QAUR,0.2919885041155623,3,8,160,0.0201625459273147,0.03193956885079374,0.07574666802381347,0.42166302075165185,0.33463540954712884,-0.05365576851882059
OV0214,60,3,0.12,120,0.0,25.0,bridge,AUR,0.0,0,1,22,-0.0020911732193278354,-0.023693318481992076,0.0070774846879348985,-3.3477032486389486,,0.0
OV0214,60,3,0.12,120,0.0,25.0,bridge,QAUR,0.0,0,1,22,-0.001956378242159884,-0.02218166016218892,0.006621276958178656,-3.3500577460047114,,0.0
OV0214,60,3,0.12,120,0.0,25.0,development,AUR,0.3170546831279507,10,29,604,-0.03374952493722272,-0.014221924446974121,0.0733868924289594,-0.19379379581634892,-0.13094433008276696,-0.16358864918678306
OV0214,60,3,0.12,120,0.0,25.0,development,QAUR,0.3170546831279507,10,29,604,-0.03374952493722272,-0.014221924446974121,0.0733868924289594,-0.19379379581634892,-0.13094433008276696,-0.16358864918678306
OV0214,60,3,0.12,120,0.0,25.0,historical_holdout,AUR,0.3716084931568013,6,15,312,-0.07825286094269224,-0.06369526059944863,0.10232408746662036,-0.6224854985413574,-0.4521318684920701,-0.13096078514839293
OV0214,60,3,0.12,120,0.0,25.0,historical_holdout,QAUR,0.3637220922902713,6,15,312,-0.07273384909388814,-0.05916979588302995,0.09841951908309692,-0.6011998070532341,-0.42501873907814425,-0.13096078514839293
OV0214,60,3,0.12,120,0.0,25.0,observed_2026,AUR,0.2948043667190935,3,8,160,0.020319845366360445,0.0321901866280474,0.07638758380413775,0.4214060063816775,0.33554265615618395,-0.05432870382108668
OV0214,60,3,0.12,120,0.0,25.0,observed_2026,QAUR,0.2919885041155623,3,8,160,0.0201625459273147,0.03193956885079374,0.07574666802381347,0.42166302075165185,0.33463540954712884,-0.05365576851882059
OV0215,60,3,0.12,120,0.05,25.0,bridge,AUR,0.0,0,1,22,-0.0020911732193278354,-0.023693318481992076,0.0070774846879348985,-3.3477032486389486,,0.0
OV0215,60,3,0.12,120,0.05,25.0,bridge,QAUR,0.0,0,1,22,-0.001956378242159884,-0.02218166016218892,0.006621276958178656,-3.3500577460047114,,0.0
OV0215,60,3,0.12,120,0.05,25.0,development,AUR,0.15861814668790883,5,29,604,-0.09246936311348386,-0.03967341676461278,0.06252249337544542,-0.6345462988236134,-0.2929609740437082,-0.1522509558934404
OV0215,60,3,0.12,120,0.05,25.0,development,QAUR,0.15861814668790883,5,29,604,-0.09246936311348386,-0.03967341676461278,0.06252249337544542,-0.6345462988236134,-0.2929609740437082,-0.1522509558934404
OV0215,60,3,0.12,120,0.05,25.0,historical_holdout,AUR,0.3716084931568013,6,15,312,-0.07825286094269224,-0.06369526059944863,0.10232408746662036,-0.6224854985413574,-0.4521318684920701,-0.13096078514839293
OV0215,60,3,0.12,120,0.05,25.0,historical_holdout,QAUR,0.3637220922902713,6,15,312,-0.07273384909388814,-0.05916979588302995,0.09841951908309692,-0.6011998070532341,-0.42501873907814425,-0.13096078514839293
OV0215,60,3,0.12,120,0.05,25.0,observed_2026,AUR,0.2948043667190935,3,8,160,0.020319845366360445,0.0321901866280474,0.07638758380413775,0.4214060063816775,0.33554265615618395,-0.05432870382108668
OV0215,60,3,0.12,120,0.05,25.0,observed_2026,QAUR,0.2919885041155623,3,8,160,0.0201625459273147,0.03193956885079374,0.07574666802381347,0.42166302075165185,0.33463540954712884,-0.05365576851882059
OV0216,60,3,0.12,120,0.1,25.0,bridge,AUR,0.0,0,1,22,-0.0020911732193278354,-0.023693318481992076,0.0070774846879348985,-3.3477032486389486,,0.0
OV0216,60,3,0.12,120,0.1,25.0,bridge,QAUR,0.0,0,1,22,-0.001956378242159884,-0.02218166016218892,0.006621276958178656,-3.3500577460047114,,0.0
OV0216,60,3,0.12,120,0.1,25.0,development,AUR,0.13793103448275862,4,29,604,-0.08874910881545839,-0.03803291791745134,0.06196437651828994,-0.6137868248577505,-0.2592046098288421,-0.1522509558934404
OV0216,60,3,0.12,120,0.1,25.0,development,QAUR,0.13793103448275862,4,29,604,-0.08874910881545839,-0.03803291791745134,0.06196437651828994,-0.6137868248577505,-0.2592046098288421,-0.1522509558934404
OV0216,60,3,0.12,120,0.1,25.0,historical_holdout,AUR,0.12243128584874255,2,15,312,-0.02952048152775366,-0.02391195286265846,0.023896634449987977,-1.0006410280369205,-0.5044669416042233,-0.02952048152775366
OV0216,60,3,0.12,120,0.1,25.0,historical_holdout,QAUR,0.11883675312426423,2,15,312,-0.021745939467849973,-0.01760107487821838,0.020122223061597905,-0.8747082677862273,-0.4309635170308329,-0.024162221171129428
OV0216,60,3,0.12,120,0.1,25.0,observed_2026,AUR,0.20079328607462132,2,8,160,0.044848419880830104,0.07154134350509667,0.0629405863668694,1.1366488244659017,0.5896128935871576,-0.030172548757427475
OV0216,60,3,0.12,120,0.1,25.0,observed_2026,QAUR,0.19920032322519848,2,8,160,0.04435667771621543,0.07074717094497873,0.06254911522800916,1.1310658941710903,0.5846947027071151,-0.030053317481197883
OV0217,60,3,0.15,60,-1.0,25.0,bridge,AUR,0.0,0,1,22,-0.0023274497384533355,-0.026337896457250154,0.007877152276814283,-3.3435809708507827,,0.0
OV0217,60,3,0.15,60,-1.0,25.0,bridge,QAUR,0.0,0,1,22,-0.002428301170718017,-0.027464706481286516,0.008218479557124087,-3.341823300817129,,0.0
OV0217,60,3,0.15,60,-1.0,25.0,development,AUR,0.5470789260433805,16,29,604,0.17811691385844397,0.07078213506116682,0.08703109408679664,0.8132970842647957,0.7540318830207694,-0.1522509558934404
OV0217,60,3,0.15,60,-1.0,25.0,development,QAUR,0.5470789260433805,16,29,604,0.17811691385844397,0.07078213506116682,0.08703109408679664,0.8132970842647957,0.7540318830207694,-0.1522509558934404
OV0217,60,3,0.15,60,-1.0,25.0,historical_holdout,AUR,0.6568695154855899,10,15,312,-0.0005630534498995976,-0.00045479856716457157,0.12259301826697704,-0.003709824373310833,-0.003669555494749003,-0.13096078514839316
OV0217,60,3,0.15,60,-1.0,25.0,historical_holdout,QAUR,0.6453877465810796,10,15,312,0.023608301017527422,0.019025358626818978,0.11878084556127852,0.1601719413337892,0.1567762605463505,-0.13096078514839316
OV0217,60,3,0.15,60,-1.0,25.0,observed_2026,AUR,0.3712228512064075,3,8,160,0.022382707395431467,0.03547890303674062,0.09582762209871586,0.370236704821835,0.3004411255327482,-0.07150080999395192
OV0217,60,3,0.15,60,-1.0,25.0,observed_2026,QAUR,0.36084125755495217,3,8,160,0.020939692793779052,0.03317797655391019,0.09260061415058535,0.35829110701098377,0.2971888546394757,-0.07132604200312287
OV0218,60,3,0.15,60,0.0,25.0,bridge,AUR,0.0,0,1,22,-0.0023274497384533355,-0.026337896457250154,0.007877152276814283,-3.3435809708507827,,0.0
OV0218,60,3,0.15,60,0.0,25.0,bridge,QAUR,0.0,0,1,22,-0.002428301170718017,-0.027464706481286516,0.008218479557124087,-3.341823300817129,,0.0
OV0218,60,3,0.15,60,0.0,25.0,development,AUR,0.34018237431924253,10,29,604,-0.027518285185292868,-0.01157456203695606,0.07606436457272774,-0.15216799748440973,-0.10687106305706222,-0.15819472722486738
OV0218,60,3,0.15,60,0.0,25.0,development,QAUR,0.34018237431924253,10,29,604,-0.027518285185292868,-0.01157456203695606,0.07606436457272774,-0.15216799748440973,-0.10687106305706222,-0.15819472722486738
OV0218,60,3,0.15,60,0.0,25.0,historical_holdout,AUR,0.39020284881892314,6,15,312,-0.08143073789191924,-0.06630341076288293,0.10529400732712169,-0.6296978569435115,-0.4609030823963258,-0.13096078514839293
OV0218,60,3,0.15,60,0.0,25.0,historical_holdout,QAUR,0.3853452096477984,6,15,312,-0.0774056162682144,-0.063000201319107,0.0995778032775192,-0.6326731384456038,-0.4509132615169069,-0.13096078514839293
OV0218,60,3,0.15,60,0.0,25.0,observed_2026,AUR,0.3712228512064075,3,8,160,0.022382707395431467,0.03547890303674062,0.09582762209871586,0.370236704821835,0.3004411255327482,-0.07150080999395192
OV0218,60,3,0.15,60,0.0,25.0,observed_2026,QAUR,0.36084125755495217,3,8,160,0.020939692793779052,0.03317797655391019,0.09260061415058535,0.35829110701098377,0.2971888546394757,-0.07132604200312287
OV0219,60,3,0.15,60,0.05,25.0,bridge,AUR,0.0,0,1,22,-0.0023274497384533355,-0.026337896457250154,0.007877152276814283,-3.3435809708507827,,0.0
OV0219,60,3,0.15,60,0.05,25.0,bridge,QAUR,0.0,0,1,22,-0.002428301170718017,-0.027464706481286516,0.008218479557124087,-3.341823300817129,,0.0
OV0219,60,3,0.15,60,0.05,25.0,development,AUR,0.1724137931034483,5,29,604,-0.09502607841720045,-0.04080311000702619,0.06350724911284457,-0.6424953147399611,-0.3042822664062525,-0.1522509558934404
OV0219,60,3,0.15,60,0.05,25.0,development,QAUR,0.1724137931034483,5,29,604,-0.09502607841720045,-0.04080311000702619,0.06350724911284457,-0.6424953147399611,-0.3042822664062525,-0.1522509558934404
OV0219,60,3,0.15,60,0.05,25.0,historical_holdout,AUR,0.39020284881892314,6,15,312,-0.08143073789191924,-0.06630341076288293,0.10529400732712169,-0.6296978569435115,-0.4609030823963258,-0.13096078514839293
OV0219,60,3,0.15,60,0.05,25.0,historical_holdout,QAUR,0.3853452096477984,6,15,312,-0.0774056162682144,-0.063000201319107,0.0995778032775192,-0.6326731384456038,-0.4509132615169069,-0.13096078514839293
OV0219,60,3,0.15,60,0.05,25.0,observed_2026,AUR,0.3712228512064075,3,8,160,0.022382707395431467,0.03547890303674062,0.09582762209871586,0.370236704821835,0.3004411255327482,-0.07150080999395192
OV0219,60,3,0.15,60,0.05,25.0,observed_2026,QAUR,0.36084125755495217,3,8,160,0.020939692793779052,0.03317797655391019,0.09260061415058535,0.35829110701098377,0.2971888546394757,-0.07132604200312287
OV0220,60,3,0.15,60,0.1,25.0,bridge,AUR,0.0,0,1,22,-0.0023274497384533355,-0.026337896457250154,0.007877152276814283,-3.3435809708507827,,0.0
OV0220,60,3,0.15,60,0.1,25.0,bridge,QAUR,0.0,0,1,22,-0.002428301170718017,-0.027464706481286516,0.008218479557124087,-3.341823300817129,,0.0
