fold,date,method,return
6,2024-04-26,FULL_UNIVERSE_EW,-0.0010946215673971183
6,2024-04-27,FULL_UNIVERSE_EW,0.0009730172582246875
7,2024-07-31,AUR,0.004701756324518248
7,2024-08-01,AUR,-0.01082006821168726
7,2024-08-02,AUR,-0.01968403012668537
7,2024-08-03,AUR,0.030811986403870246
7,2024-08-06,AUR,-0.05524441785802765
7,2024-08-07,AUR,0.03273719412166365
7,2024-08-08,AUR,-0.008792398036793951
7,2024-08-09,AUR,-0.026362368252326407
7,2024-08-10,AUR,-0.00841666795300866
7,2024-08-13,AUR,0.027379685813417633
7,2024-08-14,AUR,0.016496752669740385
7,2024-08-15,AUR,-0.004943191265836463
7,2024-08-16,AUR,-0.002986244892494449
7,2024-08-17,AUR,0.03608683440009045
7,2024-08-20,AUR,-0.0063468714330063404
7,2024-08-21,AUR,0.016605546634830548
7,2024-08-22,AUR,0.0007907073728468097
7,2024-08-23,AUR,0.0008427221190423145
7,2024-08-24,AUR,-0.003965955751670061
7,2024-08-27,AUR,-0.014137586596028467
7,2024-08-28,AUR,-0.006504644059463274
7,2024-08-29,AUR,0.008877398840083962
7,2024-08-30,AUR,0.005903208512502332
7,2024-07-31,QAUR,0.00470175632451825
7,2024-08-01,QAUR,-0.01082006821168726
7,2024-08-02,QAUR,-0.01968403012668537
7,2024-08-03,QAUR,0.030811986403870246
7,2024-08-06,QAUR,-0.05524441785802765
7,2024-08-07,QAUR,0.03273719412166365
7,2024-08-08,QAUR,-0.008792398036793951
7,2024-08-09,QAUR,-0.026362368252326407
7,2024-08-10,QAUR,-0.00841666795300866
7,2024-08-13,QAUR,0.027379685813417633
7,2024-08-14,QAUR,0.016496752669740385
7,2024-08-15,QAUR,-0.004943191265836463
7,2024-08-16,QAUR,-0.002986244892494449
7,2024-08-17,QAUR,0.03608683440009045
7,2024-08-20,QAUR,-0.0063468714330063404
7,2024-08-21,QAUR,0.016605546634830548
7,2024-08-22,QAUR,0.0007907073728468097
7,2024-08-23,QAUR,0.0008427221190423145
7,2024-08-24,QAUR,-0.003965955751670061
7,2024-08-27,QAUR,-0.014137586596028467
7,2024-08-28,QAUR,-0.006504644059463274
7,2024-08-29,QAUR,0.008877398840083962
7,2024-08-30,QAUR,0.005903208512502332
7,2024-07-31,FULL_UNIVERSE_EW,-0.0042461053984201025
7,2024-08-01,FULL_UNIVERSE_EW,-0.0028513778952493187
7,2024-08-02,FULL_UNIVERSE_EW,-0.027167293669857626
7,2024-08-03,FULL_UNIVERSE_EW,0.008306783359377743
7,2024-08-06,FULL_UNIVERSE_EW,-0.0428936349477106
7,2024-08-07,FULL_UNIVERSE_EW,0.018092751184712447
7,2024-08-08,FULL_UNIVERSE_EW,0.005617270610613697
7,2024-08-09,FULL_UNIVERSE_EW,-0.004122462354007265
7,2024-08-10,FULL_UNIVERSE_EW,0.010588835654889875
7,2024-08-13,FULL_UNIVERSE_EW,0.0027769377512810484
7,2024-08-14,FULL_UNIVERSE_EW,-0.00016079467075678144
7,2024-08-15,FULL_UNIVERSE_EW,-0.0021180926547803296
7,2024-08-16,FULL_UNIVERSE_EW,-0.005318928383446985
7,2024-08-17,FULL_UNIVERSE_EW,0.026283708894469567
7,2024-08-20,FULL_UNIVERSE_EW,0.004804631507932713
7,2024-08-21,FULL_UNIVERSE_EW,0.006928133186117494
7,2024-08-22,FULL_UNIVERSE_EW,0.0031400666442086955
7,2024-08-23,FULL_UNIVERSE_EW,-0.0002653128524779775
7,2024-08-24,FULL_UNIVERSE_EW,-0.00022167626250036237
7,2024-08-27,FULL_UNIVERSE_EW,-0.004683344813128865
7,2024-08-28,FULL_UNIVERSE_EW,-0.000712112086923519
7,2024-08-29,FULL_UNIVERSE_EW,-0.0009614040609330634
7,2024-08-30,FULL_UNIVERSE_EW,-0.0019196017512241143
8,2024-11-30,AUR,0.0032310454525754525
8,2024-12-03,AUR,0.004016626448444194
8,2024-12-04,AUR,-0.002954618547511223
8,2024-12-05,AUR,-0.0010847245520330395
8,2024-12-06,AUR,0.004195690589565704
8,2024-12-07,AUR,-0.004492468523219578
8,2024-12-10,AUR,-6.1028170121130154e-05
8,2024-12-11,AUR,-0.002521926542230102
8,2024-12-12,AUR,-0.004459811004025177
8,2024-12-13,AUR,0.00042945721419793137
8,2024-12-14,AUR,-0.00225500151777136
8,2024-12-17,AUR,0.002480856013381716
8,2024-12-18,AUR,-0.0006932249822539371
8,2024-12-19,AUR,0.0015575033280719741
8,2024-12-20,AUR,-0.004131974990389836
8,2024-12-21,AUR,-0.007667899233051029
8,2024-12-24,AUR,0.006983462970959309
8,2024-12-25,AUR,0.004818405282858623
