date,ticker,raw_open,raw_high,raw_low,raw_close,source_adjusted_close,volume,trading_value,source,source_url,fetched_at,available_at,raw_checksum,parser_version,data_class,security_id,adjustment_policy,price_return,source_adjusted_return,total_return,adjustment_known_at,adjustment_source,research_adjusted_close,research_adjusted_open,research_adjusted_high,research_adjusted_low,adjustment_factor,adjustment_version,research_adjustment_status,matched_verified_event
2023-03-20,KHP,7679.61181640625,7873.78662109375,7679.61181640625,7766.990234375,6460.1083984375,98571.0,765599994.3925781,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:44:53.864874+00:00,2023-03-21,03547996f280d9475e3060ab4a66bf33b45e24df0e48864119b681822e3f9710,finance-datareader-yahoo-hose-v2-business-day,real,VN000000KHP6,,-0.03730443236606218,0.024327810864006594,-0.03730443236606218,,no_event_raw_close,9145.099718055588,9042.217607815048,9270.845158258215,9042.217607815048,1.1774315973234235,corporate-actions-v2,blocked_unresolved_material_event,False
2023-05-24,KHP,8805.8251953125,9029.1259765625,8805.8251953125,8951.4560546875,7650.0400390625,73439.0,657385981.2001953,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:44:53.864874+00:00,2023-05-25,f88685633165c3f0746e178d0cf4026a172ebc8b1399d20b59c8f67e23b62f5e,finance-datareader-yahoo-hose-v2-business-day,real,VN000000KHP6,,-0.012847969197871234,0.014301411910378814,-0.012847969197871234,,no_event_raw_close,10830.303198948244,10654.10545497019,10924.275486608014,10654.10545497019,1.2098929082355123,corporate-actions-v2,blocked_unresolved_material_event,False
2024-03-22,KHP,9077.669921875,9077.669921875,8951.4560546875,9029.1259765625,8216.9423828125,76632.0,691919981.8359375,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:44:53.864874+00:00,2024-03-23,f88685633165c3f0746e178d0cf4026a172ebc8b1399d20b59c8f67e23b62f5e,finance-datareader-yahoo-hose-v2-business-day,real,VN000000KHP6,,-0.0558375536028608,0.0054053621307046384,-0.0558375536028608,,no_event_raw_close,11609.676755478928,11672.094703237846,11672.094703237846,11509.808541331433,1.2858029432322613,corporate-actions-v2,blocked_unresolved_material_event,False
2025-05-26,KHP,11407.7666015625,11699.029296875,11407.7666015625,11407.7666015625,10843.025390625,693808.0,7914799730.296875,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:44:53.864874+00:00,2025-05-27,03547996f280d9475e3060ab4a66bf33b45e24df0e48864119b681822e3f9710,finance-datareader-yahoo-hose-v2-business-day,real,VN000000KHP6,,0.0,0.044444438173345535,0.0,,no_event_raw_close,15311.041343611889,15311.041343611889,15701.96231224134,15311.041343611889,1.342159414579429,corporate-actions-v2,blocked_unresolved_material_event,False
2020-08-20,L10,13750.0,13750.0,13750.0,13750.0,10073.2529296875,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:14.659689+00:00,2020-08-21,ac1c09449ec9332581b8ee09856ba950a37b4ab53fdfe9e523154300ecf11837,finance-datareader-yahoo-hose-v2-business-day,real,VN000000L102,unverified,0.0,0.07843141559890054,0.0,,no_event_raw_close,14750.000000000015,14750.000000000016,14750.000000000016,14750.000000000016,1.0727272727272739,corporate-actions-v2,candidate_no_known_unresolved_event,False
2021-06-04,L10,18400.0,18400.0,18400.0,18400.0,14254.546875,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:14.659689+00:00,2021-06-05,ac1c09449ec9332581b8ee09856ba950a37b4ab53fdfe9e523154300ecf11837,finance-datareader-yahoo-hose-v2-business-day,real,VN000000L102,unverified,0.0,0.057471301007240294,0.0,,no_event_raw_close,20810.909090909103,20810.909090909103,20810.909090909103,20810.909090909103,1.1310276679841904,corporate-actions-v2,candidate_no_known_unresolved_event,False
2022-08-05,L10,28500.0,28500.0,28500.0,28500.0,22881.92578125,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:14.659689+00:00,2022-08-06,ac1c09449ec9332581b8ee09856ba950a37b4ab53fdfe9e523154300ecf11837,finance-datareader-yahoo-hose-v2-business-day,real,VN000000L102,unverified,0.0,0.03636356398682827,0.0,,no_event_raw_close,33365.31620553364,33365.31620553364,33365.31620553364,33365.31620553364,1.1707128493169698,corporate-actions-v2,candidate_no_known_unresolved_event,False
2023-05-29,L10,20700.0,20700.0,20700.0,20700.0,17463.13671875,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:14.659689+00:00,2023-05-30,9daa5905c07a1caf5f73c843dbc731aecd9b1628260c742eff1efd68ce346a51,finance-datareader-yahoo-hose-v2-business-day,real,VN000000L102,unverified,0.0,0.05076148872976938,0.0,,no_event_raw_close,25404.468830178248,25404.468830178244,25404.468830178244,25404.468830178244,1.2272690256124756,corporate-actions-v2,candidate_no_known_unresolved_event,False
2024-05-27,L10,21000.0,21000.0,21000.0,21000.0,18544.0859375,1800.0,37800000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:14.659689+00:00,2024-05-28,9daa5905c07a1caf5f73c843dbc731aecd9b1628260c742eff1efd68ce346a51,finance-datareader-yahoo-hose-v2-business-day,real,VN000000L102,unverified,-0.0625,-0.018691589750978288,-0.0625,,no_event_raw_close,26923.214249373654,26923.214249373654,26923.214249373654,26923.214249373654,1.2820578213987455,corporate-actions-v2,candidate_no_known_unresolved_event,False
2025-05-28,L10,22400.0,22400.0,22400.0,22400.0,21200.0,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:14.659689+00:00,2025-05-29,ac1c09449ec9332581b8ee09856ba950a37b4ab53fdfe9e523154300ecf11837,finance-datareader-yahoo-hose-v2-business-day,real,VN000000L102,unverified,0.0,0.07177031981004678,0.0,,no_event_raw_close,30641.181931430012,30641.181931430012,30641.181931430012,30641.181931430012,1.3679099076531256,corporate-actions-v2,candidate_no_known_unresolved_event,False
2023-07-18,LAF,15350.0,15500.0,15300.0,15300.0,12011.623046875,2300.0,35190000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:55:57.190371+00:00,2023-07-19,945102a59020f02ff463b05d0d5746c05364b4514d7b1f4e6a20878a037a4152,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LAF0,,-0.09467455621301779,-0.006493545306759274,-0.09467455621301779,,no_event_raw_close,16657.98816568045,16712.426035502936,16875.739644970392,16657.98816568045,1.0887573964497026,corporate-actions-v2,blocked_unresolved_material_event,False
2024-03-15,LAF,15000.0,15150.0,14450.0,14500.0,12488.7646484375,66900.0,970050000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:55:57.190371+00:00,2024-03-16,945102a59020f02ff463b05d0d5746c05364b4514d7b1f4e6a20878a037a4152,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LAF0,,-0.14454277286135697,-0.061488679076631025,-0.14454277286135697,,no_event_raw_close,15786.982248520662,16331.360946745512,16494.67455621297,15732.544378698178,1.0887573964497008,corporate-actions-v2,blocked_unresolved_material_event,False
2025-03-12,LAF,20600.0,21000.0,20000.0,20150.0,18615.736328125,18300.0,368745000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:55:57.190371+00:00,2025-03-13,945102a59020f02ff463b05d0d5746c05364b4514d7b1f4e6a20878a037a4152,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LAF0,,-0.09029345372460496,-0.024213013336522038,-0.09029345372460496,,no_event_raw_close,21938.461538461466,22428.402366863833,22863.905325443713,21775.14792899401,1.0887573964497006,corporate-actions-v2,blocked_unresolved_material_event,False
2020-03-20,LBM,12950.0,12950.0,12950.0,12950.0,10504.919921875,60.0,777000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:56.041979+00:00,2020-03-21,b1a1a3844005460a1344d19cfbdb9d3c7efdbbc55e257fce6cb03dd47578fae7,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LBM4,,-0.0038461538461538325,0.014885181672013914,-0.0038461538461538325,,no_event_raw_close,13946.153846153842,13946.153846153842,13946.153846153842,13946.153846153842,1.0769230769230766,corporate-actions-v2,blocked_unresolved_material_event,False
2020-11-17,LBM,16650.0,16950.0,16375.0,16375.0,13570.5478515625,2020.0,33077500.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:56.041979+00:00,2020-11-18,b1a1a3844005460a1344d19cfbdb9d3c7efdbbc55e257fce6cb03dd47578fae7,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LBM4,,-0.03676470588235292,-0.01593128350899109,-0.03676470588235292,,no_event_raw_close,19190.61085972849,19512.895927601792,19864.47963800903,19190.61085972849,1.171945701357465,corporate-actions-v2,blocked_unresolved_material_event,False
2021-09-22,LBM,32650.0,32650.0,32650.0,32650.0,27600.625,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:56.041979+00:00,2021-09-23,b1a1a3844005460a1344d19cfbdb9d3c7efdbbc55e257fce6cb03dd47578fae7,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LBM4,,0.0,0.011145951626056139,0.0,,no_event_raw_close,41477.28918140681,41477.28918140681,41477.28918140681,41477.28918140681,1.2703610775316023,corporate-actions-v2,blocked_unresolved_material_event,False
2023-03-24,LBM,40650.0,41400.0,40500.0,41100.0,35539.796875,5800.0,238380000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:56.041979+00:00,2023-03-25,b1a1a3844005460a1344d19cfbdb9d3c7efdbbc55e257fce6cb03dd47578fae7,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LBM4,,-0.010830324909747335,-0.00044033329978832025,-0.010830324909747335,,no_event_raw_close,54131.09966077836,53538.4233871202,54526.21717655046,53340.864629234144,1.317058385907016,corporate-actions-v2,blocked_unresolved_material_event,False
2023-05-17,LBM,42100.0,42800.0,41700.0,42300.0,36989.76953125,12700.0,537210000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:56.041979+00:00,2023-05-18,b1a1a3844005460a1344d19cfbdb9d3c7efdbbc55e257fce6cb03dd47578fae7,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LBM4,,-0.017421602787456414,-0.006345533346631904,-0.017421602787456414,,no_event_raw_close,57005.68284172667,56736.152426399356,57679.50888004495,56197.09159574473,1.3476520766365643,corporate-actions-v2,blocked_unresolved_material_event,False
2024-03-19,LBM,42500.0,42500.0,41500.0,42250.0,37942.0390625,18500.0,781625000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:56.041979+00:00,2024-03-20,b1a1a3844005460a1344d19cfbdb9d3c7efdbbc55e257fce6cb03dd47578fae7,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LBM4,,-0.03096330275229353,-0.014696630426204282,-0.03096330275229353,,no_event_raw_close,60112.81492271977,60468.512052440004,60468.512052440004,59045.72353355906,1.4227885188809413,corporate-actions-v2,blocked_unresolved_material_event,False
2024-12-10,LBM,53906.24320637799,53906.24320637799,53508.411153194385,53806.78519308209,50041.86814610274,13500.0,726391600.1066082,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:42:56.041979+00:00,2024-12-11,f5e4d04a94fcf7cbf409124b93d1af7d418cfe65583791c2fe7d41706e491812,fdr-cafef-segment-scale-v1,real,VN000000LBM4,,-0.03046594982078843,0.0040736588742162905,-0.03046594982078843,,no_event_raw_close,77935.11812586944,78079.17564551061,78079.17564551061,77502.94556694594,1.448425469877162,corporate-actions-v2,blocked_unresolved_material_event,False
2025-12-04,LBM,71609.76957304825,73002.18175919086,70913.56347997695,70913.56347997695,70913.56347997695,49700.0,3524404104.9548545,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:42:56.041979+00:00,2025-12-05,f5e4d04a94fcf7cbf409124b93d1af7d418cfe65583791c2fe7d41706e491812,fdr-cafef-segment-scale-v1,real,VN000000LBM4,,-0.06797385620915031,-0.005596461795755681,-0.06797385620915031,,no_event_raw_close,106517.34997037107,107563.10235437192,109654.6071223736,106517.34997037107,1.5020730131612574,corporate-actions-v2,blocked_unresolved_material_event,False
2023-05-19,LCG,11214.953125,11355.140625,11121.4951171875,11121.4951171875,9810.0478515625,7553237.0,84003288414.45996,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:51.904235+00:00,2023-05-20,d6dd51160f7a4e17d59a043c1265ce891bc288a3ed968cef1e637206314043ed,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LCG4,,-0.04800003209999948,0.008474589032727797,-0.04800003209999948,,no_event_raw_close,16835.01575716199,16976.486577189135,17188.693546359118,16835.01575716199,1.5137367395094783,corporate-actions-v2,blocked_unresolved_material_event,False
2024-08-05,LCG,9813.083984375,9813.083984375,9485.9814453125,9766.35546875,9028.8740234375,1545401.0,15092935507.761719,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:51.904235+00:00,2024-08-06,2a615fe2ef485db6c67ebf6750a6cb092e7ab82c26137c12532733978a63e8d2,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LCG4,,-0.041284383441458794,0.004807674542701923,-0.041284383441458794,,no_event_raw_close,15509.312609919285,15583.519120110788,15583.519120110788,15064.068896324497,1.5880348262507313,corporate-actions-v2,blocked_unresolved_material_event,False
2020-09-21,LGC,43600.0,48500.0,43600.0,48500.0,44354.83984375,2610.0,126585000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:39:42.802375+00:00,2020-09-22,b28bb2b05b46343c2b9ebe2d3d4c1aff3cafb97414b7e7e1967ac871f67641f9,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LGC4,,0.025369978858351017,0.04997042379552452,0.025369978858351017,,no_event_raw_close,49730.44397463002,44706.131078224105,49730.44397463003,44706.131078224105,1.025369978858351,corporate-actions-v2,blocked_unresolved_material_event,False
2023-08-10,LGC,34611.112244852986,36800.79485626206,34611.112244852986,36800.79485626206,34672.335616154094,200.0,7360158.971252411,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:39:42.802375+00:00,2023-08-11,95e6fc5ac94680123b31b945e0a2be83695f098ae6a9bf155058c80b81018ac0,fdr-cafef-segment-scale-v1,real,VN000000LGC4,,0.03168316831683193,0.05483143894354581,0.03168316831683193,,no_event_raw_close,39883.12393617573,37510.03978642247,39883.12393617573,37510.03978642247,1.0837571332889073,corporate-actions-v2,blocked_unresolved_material_event,False
2023-12-26,LGC,40261.90608074735,40261.90608074735,40261.90608074735,40261.90608074735,39203.63214355215,0.0,0.0,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:39:42.802375+00:00,2023-12-27,95e6fc5ac94680123b31b945e0a2be83695f098ae6a9bf155058c80b81018ac0,fdr-cafef-segment-scale-v1,real,VN000000LGC4,,0.0,0.033489430747177806,0.0,,no_event_raw_close,45801.64218139577,45801.64218139577,45801.64218139577,45801.64218139577,1.1375924947402687,corporate-actions-v2,blocked_unresolved_material_event,False
2025-08-28,LGC,42380.95376920774,42380.95376920774,42380.95376920774,42380.95376920774,42380.95376920774,0.0,0.0,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:39:42.802375+00:00,2025-08-29,95e6fc5ac94680123b31b945e0a2be83695f098ae6a9bf155058c80b81018ac0,fdr-cafef-segment-scale-v1,real,VN000000LGC4,,0.0,0.018817952288675777,0.0,,no_event_raw_close,49577.36592147339,49577.36592147339,49577.36592147339,49577.36592147339,1.1698029778058998,corporate-actions-v2,blocked_unresolved_material_event,False
2021-01-13,LGL,6200.0,6220.0,6010.0,6180.0,6180.0,5920.0,36585600.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:56:11.949805+00:00,2021-01-14,e0f3431a182133cd48d176fb8e6129c7d5c26472f453fb744fd8112156e2bf0e,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LGL5,,-0.003225806451612856,0.18846153846153846,-0.003225806451612856,,no_event_raw_close,6180.000000000002,6200.000000000002,6220.000000000002,6010.000000000001,1.0000000000000002,corporate-actions-v2,candidate_no_known_unresolved_event,False
2020-07-31,LHG,17800.0,19400.0,17800.0,18900.0,14507.0439453125,444300.0,8397270000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:07.798189+00:00,2020-08-01,ed6dd421d26f19c48624a8a72fe369a885264a154a4fefe0fe10e49eb2081093,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LHG3,,-0.09999999999999998,-0.010471136879421805,-0.09999999999999998,,no_event_raw_close,20609.999999999996,19410.476190476187,21155.23809523809,19410.476190476187,1.0904761904761904,corporate-actions-v2,blocked_unresolved_material_event,False
2021-08-24,LHG,48300.0,49000.0,45100.0,45100.0,35976.28515625,509100.0,22960410000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:07.798189+00:00,2021-08-25,ed6dd421d26f19c48624a8a72fe369a885264a154a4fefe0fe10e49eb2081093,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LHG3,,-0.1033797216699801,-0.06818170091032572,-0.1033797216699801,,no_event_raw_close,51038.18801476842,54659.522862822945,55451.68986083487,51038.18801476842,1.1316671400170382,corporate-actions-v2,blocked_unresolved_material_event,False
2022-06-24,LHG,32500.0,32500.0,31500.0,32300.0,27314.923828125,108700.0,3511010000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:07.798189+00:00,2022-06-25,ed6dd421d26f19c48624a8a72fe369a885264a154a4fefe0fe10e49eb2081093,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LHG3,,-0.035820895522388096,0.02215191978164266,-0.035820895522388096,,no_event_raw_close,36552.84862255034,36779.18205055375,36779.18205055375,35647.51491053671,1.1316671400170384,corporate-actions-v2,blocked_unresolved_material_event,False
2023-06-12,LHG,27350.0,27350.0,25450.0,27150.0,24563.56640625,154200.0,4186530000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:07.798189+00:00,2023-06-13,21a97a5fac54ede3b9409cdcf77339cd35c07087b56e277bd4cb261ff3e41bc2,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LHG3,,-0.0670103092783505,-0.001838217349022453,-0.0670103092783505,,no_event_raw_close,32730.847023894836,32971.95823585723,32971.95823585723,30681.401722214498,1.2055560598119646,corporate-actions-v2,blocked_unresolved_material_event,False
2024-07-23,LHG,40400.0,40950.0,38500.0,38850.0,36793.87109375,374600.0,14553210000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:07.798189+00:00,2024-07-24,ed6dd421d26f19c48624a8a72fe369a885264a154a4fefe0fe10e49eb2081093,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LHG3,,-0.08588235294117652,-0.043103478927916106,-0.08588235294117652,,no_event_raw_close,48929.69105440124,50881.84089054852,51574.53921950401,48488.88302688411,1.259451507191795,corporate-actions-v2,blocked_unresolved_material_event,False
2025-07-28,LHG,36000.0,36150.0,35700.0,35700.0,35700.0,449300.0,16040010000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:07.798189+00:00,2025-07-29,21a97a5fac54ede3b9409cdcf77339cd35c07087b56e277bd4cb261ff3e41bc2,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LHG3,,-0.005571030640668551,0.050000000000000044,-0.005571030640668551,,no_event_raw_close,44962.4188067471,45340.254258904635,45529.171984983404,44962.4188067471,1.2594515071917953,corporate-actions-v2,blocked_unresolved_material_event,False
2020-11-24,LIX,57000.0,57000.0,56000.0,56100.0,44717.3203125,88350.0,4956435000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:32.372217+00:00,2020-11-25,38e9ba7d666c692779265c18ab61217339918be22018b9e6726c7eeba79e7933,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LIX6,,-0.04102564102564099,-0.015789568256719955,-0.04102564102564099,,no_event_raw_close,60021.16702485708,60984.073447715746,60984.073447715746,59914.177422317225,1.069896025398522,corporate-actions-v2,blocked_unresolved_material_event,False
2022-06-24,LIX,44500.0,46400.0,43000.0,43300.0,35960.15625,4500.0,194850000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:32.372217+00:00,2022-06-25,38e9ba7d666c692779265c18ab61217339918be22018b9e6726c7eeba79e7933,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LIX6,,-0.0787234042553191,-0.04835153248090407,-0.0787234042553191,,no_event_raw_close,50127.404095845064,51516.616218593656,53716.20207961226,49780.10106515791,1.1576767689571608,corporate-actions-v2,blocked_unresolved_material_event,False
2023-01-11,LIX,41000.0,41150.0,40550.0,41150.0,34795.9609375,2500.0,102875000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:32.372217+00:00,2023-01-12,38e9ba7d666c692779265c18ab61217339918be22018b9e6726c7eeba79e7933,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LIX6,,-0.020238095238095277,-0.002424235501258587,-0.020238095238095277,,no_event_raw_close,49339.77043696524,49159.91708178797,49339.77043696524,48620.35701625615,1.199022367848487,corporate-actions-v2,blocked_unresolved_material_event,False
2023-06-16,LIX,47000.0,47000.0,45050.0,46000.0,39730.875,3400.0,156400000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:32.372217+00:00,2023-06-17,38e9ba7d666c692779265c18ab61217339918be22018b9e6726c7eeba79e7933,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LIX6,,-0.0346274921301154,-0.013933440460696112,-0.0346274921301154,,no_event_raw_close,55155.02892103041,56354.0512888789,56354.0512888789,54015.95767157435,1.1990223678484873,corporate-actions-v2,blocked_unresolved_material_event,False
2024-06-21,LIX,77202.14103982161,77921.73489771609,77099.34191726525,77202.14103982161,69123.42302710561,85200.0,6577622416.5928,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:42:32.372217+00:00,2024-06-22,8261e0994a3d5a3cfa5400202f0276beaaa15201c127905e73e916e793b51143,fdr-cafef-segment-scale-v1,real,VN000000LIX6,,-0.02467532467532474,0.0013335010195545394,-0.02467532467532474,,no_event_raw_close,96731.08088956287,96731.08088956287,97632.70214951885,96602.27785242628,1.2529585266251624,corporate-actions-v2,blocked_unresolved_material_event,False
2024-12-27,LIX,70520.19807365863,70520.19807365863,68258.61737741885,68669.81386764426,62393.46965823623,60800.0,4175124683.1527705,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:42:32.372217+00:00,2024-12-28,8261e0994a3d5a3cfa5400202f0276beaaa15201c127905e73e916e793b51143,fdr-cafef-segment-scale-v1,real,VN000000LIX6,,-0.026239067055393583,-0.011834287539715826,-0.026239067055393583,,no_event_raw_close,86650.46983914149,88985.36273899859,88985.36273899859,86131.60475028436,1.2618422121567643,corporate-actions-v2,blocked_unresolved_material_event,False
2025-05-20,LIX,60651.48230824868,60651.48230824868,59417.89283757242,60240.28581802325,56968.4467448609,28000.0,1686728002.9046512,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:42:32.372217+00:00,2025-05-21,8261e0994a3d5a3cfa5400202f0276beaaa15201c127905e73e916e793b51143,fdr-cafef-segment-scale-v1,real,VN000000LIX6,,-0.042483660130718914,-0.0034013488361802624,-0.042483660130718914,,no_event_raw_close,76013.73551757023,76532.60060642738,76532.60060642738,74976.00533985595,1.2618422121567645,corporate-actions-v2,blocked_unresolved_material_event,False
2020-07-23,LM8,11800.0,12050.0,11000.0,11000.0,6851.06298828125,1610.0,17710000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:26.363798+00:00,2020-07-24,2ca88317d4b480c9f2949b028ca86de60d708f03f0394504bb65a860b7a7c9b6,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LM88,unverified,-0.08713692946058094,-0.06382981704585144,-0.08713692946058094,,no_event_raw_close,11273.858921161825,12093.775933609957,12349.999999999998,11273.858921161825,1.0248962655601659,corporate-actions-v2,candidate_no_known_unresolved_event,False
2021-06-28,LM8,10700.0,10800.0,10700.0,10800.0,7156.50244140625,6200.0,66960000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:26.363798+00:00,2021-06-29,f79a40ef1bcda2a2acd7882a4f3a148e0bbf3ce0eed41c1fb8b50df65a411ba0,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LM88,unverified,-0.07296137339055797,-0.013698647651964158,-0.07296137339055797,,no_event_raw_close,11733.96256655922,11625.314765017003,11733.962566559218,11625.314765017003,1.0864780154221498,corporate-actions-v2,candidate_no_known_unresolved_event,False
2022-08-22,LM8,12150.0,12150.0,11900.0,11900.0,8479.28515625,5600.0,66640000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:26.363798+00:00,2022-08-23,f79a40ef1bcda2a2acd7882a4f3a148e0bbf3ce0eed41c1fb8b50df65a411ba0,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LM88,unverified,-0.07392996108949412,-0.004184065867899545,-0.07392996108949412,,no_event_raw_close,13834.627647739231,14125.271085716944,14125.271085716944,13834.62764773923,1.1625737519108597,corporate-actions-v2,candidate_no_known_unresolved_event,False
2023-07-24,LM8,15300.0,15600.0,14400.0,15600.0,11842.2177734375,24200.0,377520000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:26.363798+00:00,2023-07-25,f79a40ef1bcda2a2acd7882a4f3a148e0bbf3ce0eed41c1fb8b50df65a411ba0,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LM88,unverified,-0.042944785276073594,0.019607877759027614,-0.042944785276073594,,no_event_raw_close,19248.797801576893,18878.628613085028,19248.797801576893,17768.12104760944,1.2338972949728777,corporate-actions-v2,candidate_no_known_unresolved_event,False
2023-07-27,LM8,14100.0,14200.0,13700.0,14200.0,11566.275390625,13500.0,191700000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-08-13T08:22:26.363798+00:00,2023-07-28,2ca88317d4b480c9f2949b028ca86de60d708f03f0394504bb65a860b7a7c9b6,finance-datareader-yahoo-hose-v2-business-day,real,VN000000LM88,unverified,-0.03401360544217691,0.03649630181741581,-0.03401360544217691,,no_event_raw_close,17521.34158861486,17397.951859117573,17521.34158861486,16904.392941128423,1.2338972949728775,corporate-actions-v2,candidate_no_known_unresolved_event,False
