ticker,year,source,data_class,records,start,end,missing_close
FRT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
FRT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
FRT,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
FRT,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
FTM,2020,vnstock_kbs,real,252,2020-01-02,2020-12-31,0
FTM,2021,vnstock_kbs,real,250,2021-01-04,2021-12-31,0
FTM,2022,vnstock_kbs,real,86,2022-01-04,2022-05-13,0
FTS,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
FTS,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
FTS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
FTS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
FTS,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
FTS,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
GAS,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
GAS,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
GAS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GAS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GAS,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
GAS,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
GDT,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
GDT,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
GDT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GDT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GDT,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
GDT,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
GEE,2024,finance_datareader_yahoo_hose,real,99,2024-08-15,2024-12-31,0
GEE,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
GEG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
GEG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
GEG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GEG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GEG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
GEG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
GEX,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
GEX,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
GEX,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GEX,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GEX,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
GEX,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
GIL,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
GIL,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
GIL,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GIL,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GIL,2024,fdr_segment_scaled_by_cafef_crosscheck,real,44,2024-10-31,2024-12-31,0
GIL,2024,finance_datareader_yahoo_hose,real,211,2024-01-01,2024-10-30,0
GIL,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
GMD,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
GMD,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
GMD,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GMD,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GMD,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
GMD,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
GMH,2022,finance_datareader_yahoo_hose,real,252,2022-01-13,2022-12-30,0
GMH,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GMH,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
GMH,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
GSP,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
GSP,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
GSP,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GSP,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GSP,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
GSP,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
GTA,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
GTA,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
GTA,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GTA,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GTA,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
GTA,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
GTN,2020,cafef_public_history,real,249,2020-01-02,2020-12-31,0
GTN,2021,cafef_public_history,real,248,2021-01-04,2021-12-31,0
GTN,2022,cafef_public_history,real,40,2022-01-04,2022-03-07,0
GVR,2020,finance_datareader_yahoo_hose,real,207,2020-03-18,2020-12-31,0
GVR,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
GVR,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
GVR,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
GVR,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
GVR,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HAG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HAG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HAG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HAG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HAG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HAG,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HAH,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HAH,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HAH,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HAH,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HAH,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HAH,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HAP,2020,finance_datareader_yahoo_hose,real,261,2020-01-02,2020-12-31,0
HAP,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HAP,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HAP,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HAP,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HAP,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HAR,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HAR,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HAR,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HAR,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HAR,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HAR,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HAS,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HAS,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
HAS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HAS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HAS,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HAS,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
HAX,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HAX,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HAX,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HAX,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HAX,2024,finance_datareader_yahoo_hose,real,257,2024-01-01,2024-12-31,0
HAX,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HBC,2020,vnstock_kbs,real,252,2020-01-02,2020-12-31,0
HBC,2021,vnstock_kbs,real,250,2021-01-04,2021-12-31,0
HBC,2022,vnstock_kbs,real,249,2022-01-04,2022-12-30,0
HBC,2023,vnstock_kbs,real,249,2023-01-03,2023-12-29,0
HBC,2024,vnstock_kbs,real,167,2024-01-02,2024-09-05,0
HCD,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HCD,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
HCD,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HCD,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HCD,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HCD,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HCM,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HCM,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HCM,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HCM,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HCM,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HCM,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HDB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HDB,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
HDB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HDB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HDB,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HDB,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HDC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HDC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HDC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HDC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HDC,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HDC,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HDG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HDG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HDG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HDG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HDG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HDG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HHP,2021,finance_datareader_yahoo_hose,real,216,2021-03-04,2021-12-31,0
HHP,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HHP,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HHP,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HHP,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HHS,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HHS,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HHS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HHS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HHS,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HHS,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HHV,2022,finance_datareader_yahoo_hose,real,246,2022-01-21,2022-12-30,0
HHV,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HHV,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HHV,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HID,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HID,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HID,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HID,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HID,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HID,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HII,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HII,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HII,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HII,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HII,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HII,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HMC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HMC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HMC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HMC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HMC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HMC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HNA,2024,finance_datareader_yahoo_hose,real,245,2024-01-15,2024-12-31,0
HNA,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HNG,2020,vnstock_kbs,real,252,2020-01-02,2020-12-31,0
HNG,2021,vnstock_kbs,real,250,2021-01-04,2021-12-31,0
HNG,2022,vnstock_kbs,real,249,2022-01-04,2022-12-30,0
HNG,2023,vnstock_kbs,real,249,2023-01-03,2023-12-29,0
HNG,2024,vnstock_kbs,real,167,2024-01-02,2024-09-05,0
HPG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HPG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HPG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HPG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HPG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HPG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HPX,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HPX,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HPX,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HPX,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HPX,2024,finance_datareader_yahoo_hose,real,258,2024-01-01,2024-12-31,0
HPX,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HQC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HQC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HQC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HQC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HQC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HQC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HRC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HRC,2021,fdr_segment_scaled_by_cafef_crosscheck,real,92,2021-08-25,2021-12-31,0
HRC,2021,finance_datareader_yahoo_hose,real,168,2021-01-01,2021-08-24,0
HRC,2022,fdr_segment_scaled_by_cafef_crosscheck,real,260,2022-01-03,2022-12-30,0
HRC,2023,fdr_segment_scaled_by_cafef_crosscheck,real,260,2023-01-02,2023-12-29,0
HRC,2024,fdr_segment_scaled_by_cafef_crosscheck,real,256,2024-01-01,2024-12-31,0
HRC,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
HSG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HSG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HSG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HSG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HSG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HSG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HSL,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HSL,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HSL,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HSL,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HSL,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HSL,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HT1,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HT1,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HT1,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HT1,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HT1,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HT1,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HTG,2023,finance_datareader_yahoo_hose,real,36,2023-11-10,2023-12-29,0
HTG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HTG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HTI,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HTI,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HTI,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HTI,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HTI,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HTI,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HTL,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HTL,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
HTL,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HTL,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HTL,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HTL,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HTN,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HTN,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HTN,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HTN,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HTN,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HTN,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HTV,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HTV,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
HTV,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HTV,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HTV,2024,finance_datareader_yahoo_hose,real,258,2024-01-01,2024-12-31,0
HTV,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
HU1,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HU1,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HU1,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HU1,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HU1,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HU1,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
HUB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HUB,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HUB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HUB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HUB,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HUB,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HVH,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HVH,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HVH,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HVH,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HVH,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
HVH,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
HVN,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
HVN,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
HVN,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
HVN,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
HVN,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
HVN,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
ICT,2020,finance_datareader_yahoo_hose,real,250,2020-01-16,2020-12-31,0
ICT,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
ICT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
ICT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
ICT,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
ICT,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
IDI,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
IDI,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
IDI,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
IDI,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
IDI,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
IDI,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
IJC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
IJC,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
IJC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
IJC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
IJC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
IJC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
ILB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
ILB,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
ILB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
ILB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
ILB,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
ILB,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
IMP,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
IMP,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
IMP,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
IMP,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
IMP,2024,fdr_segment_scaled_by_cafef_crosscheck,real,80,2024-09-11,2024-12-31,0
IMP,2024,finance_datareader_yahoo_hose,real,175,2024-01-01,2024-09-10,0
IMP,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
ITC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
ITC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
ITC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
ITC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
ITC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
ITC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
ITD,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
ITD,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
ITD,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
ITD,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
ITD,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
ITD,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
JVC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
JVC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
JVC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
JVC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
JVC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
JVC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
KBC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
KBC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
